Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
"Crucialtec Co., Ltd. (KOSDAQ:A114120)",KOSDAQ:A114120,Electronics (General),Information Technology,3674,South Korea,Emerging Markets,Small Asia
Crucible Acquisition Corporation (NYSE:CRU),NYSE:CRU,Investments & Asset Management,Financials,9995,United States,United States,United States
Crunchfish AB (publ) (OM:CFISH),OM:CFISH,Software (System & Application),Information Technology,7372,Sweden,Developed Europe,EU & Environs
Cruz Battery Metals Corp. (CNSX:CRUZ),CNSX:CRUZ,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Cruzados SADP (SNSE:CRUZADOS),SNSE:CRUZADOS,Entertainment,Communication Services,7941,Chile,Emerging Markets,Latin America & Caribbean
"Cruzani, Inc. (OTCPK:CZNI)",OTCPK:CZNI,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
Cruzeiro do Sul Educacional S.A. (BOVESPA:CSED3),BOVESPA:CSED3,Education,Consumer Discretionary,8200,Brazil,Emerging Markets,Latin America & Caribbean
"Cryo-Cell International, Inc. (NasdaqCM:CCEL)",NasdaqCM:CCEL,Healthcare Support Services,Health Care,8090,United States,United States,United States
"CryoLife, Inc. (NYSE:CRY)",NYSE:CRY,Healthcare Products,Health Care,3842,United States,United States,United States
Cryomass Technologies Inc. (OTCPK:CRYM),OTCPK:CRYM,Precious Metals,Materials,1041,United States,United States,United States
Cryomax Cooling System Corp. (TWSE:1587),TWSE:1587,Auto Parts,Consumer Discretionary,3714,Taiwan,Emerging Markets,Small Asia
"Cryoport, Inc. (NasdaqCM:CYRX)",NasdaqCM:CYRX,Healthcare Products,Health Care,3842,United States,United States,United States
Cryosite Limited (ASX:CTE),ASX:CTE,Heathcare Information and Technology,Health Care,8090,Australia,"Australia, NZ and Canada",Australia & NZ
Crypto Blockchain Industries (ENXTPA:ALCBI),ENXTPA:ALCBI,Information Services,Information Technology,7374,France,Developed Europe,EU & Environs
Cryptology Asset Group p.l.c. (DUSE:CAP),DUSE:CAP,Investments & Asset Management,Financials,6200,Malta,Developed Europe,EU & Environs
CryptoStar Corp. (TSXV:CSTR),TSXV:CSTR,Software (Internet),Information Technology,7372,Canada,"Australia, NZ and Canada",Canada
"Crystal Clear Electronic Material Co., Ltd. (SZSE:300655)",SZSE:300655,Chemical (Basic),Materials,2810,China,Emerging Markets,China
Crystal Insurance Company Limited (DSE:CRYSTALINS),DSE:CRYSTALINS,Insurance (Prop/Cas.),Financials,6331,Bangladesh,Emerging Markets,Small Asia
Crystal International Group Limited (SEHK:2232),SEHK:2232,Apparel,Consumer Discretionary,2300,Hong Kong,Emerging Markets,China
Crystal Peak Acquisition (ENXTAM:CPA1),ENXTAM:CPA1,Investments & Asset Management,Financials,9995,Cayman Islands,Emerging Markets,Latin America & Caribbean
Crystal Valley Financial Corporation (OTCPK:CYVF),OTCPK:CYVF,Banks (Regional),Financials,6712,United States,United States,United States
"CrystalGenomics, Inc. (KOSDAQ:A083790)",KOSDAQ:A083790,Drugs (Biotechnology),Health Care,2836,South Korea,Emerging Markets,Small Asia
Crystalvue Medical Corporation (TPEX:6527),TPEX:6527,Healthcare Products,Health Care,3845,Taiwan,Emerging Markets,Small Asia
Crystalwise Technology Inc. (TPEX:4944),TPEX:4944,Semiconductor,Information Technology,3670,Taiwan,Emerging Markets,Small Asia
Crytel Mauritius Limited (MUSE:CTEL.N0000),MUSE:CTEL.N0000,Retail (Distributors),Industrials,5051,Mauritius,Emerging Markets,Africa and Middle East
"CS BEARING Co.,Ltd. (KOSDAQ:A297090)",KOSDAQ:A297090,Machinery,Industrials,3562,South Korea,Emerging Markets,Small Asia
CS Communication & Systemes SA (ENXTPA:SX),ENXTPA:SX,Computer Services,Information Technology,7373,France,Developed Europe,EU & Environs
CS Corporation (KOSDAQ:A065770),KOSDAQ:A065770,Telecom. Equipment,Information Technology,3663,South Korea,Emerging Markets,Small Asia
"CS Disco, Inc. (NYSE:LAW)",NYSE:LAW,Software (System & Application),Information Technology,7370,United States,United States,United States
"CS Holdings Co., Ltd. (KOSE:A000590)",KOSE:A000590,Machinery,Industrials,3350,South Korea,Emerging Markets,Small Asia
CS MEDICA A/S (NGM:CSMED),NGM:CSMED,Drugs (Pharmaceutical),Health Care,2834,Denmark,Developed Europe,EU & Environs
CS Wind Corporation (KOSE:A112610),KOSE:A112610,Electrical Equipment,Industrials,3440,South Korea,Emerging Markets,Small Asia
"CS-C.Co.,Ltd. (TSE:9258)",TSE:9258,Software (System & Application),Information Technology,7370,Japan,Japan,Japan
CSAM Health Group AS (OB:CSAM),OB:CSAM,Heathcare Information and Technology,Health Care,7372,Norway,Developed Europe,EU & Environs
"CSB Bancorp, Inc. (OTCPK:CSBB)",OTCPK:CSBB,Banks (Regional),Financials,6020,United States,United States,United States
CSB Bank Limited (BSE:542867),BSE:542867,Banks (Regional),Financials,6020,India,Emerging Markets,India
CSBC Corporation (TWSE:2208),TWSE:2208,Construction Supplies,Industrials,3730,Taiwan,Emerging Markets,Small Asia
"CSC Financial Co., Ltd. (SEHK:6066)",SEHK:6066,Brokerage & Investment Banking,Financials,6200,China,Emerging Markets,China
CSC Holdings Limited (SGX:C06),SGX:C06,Engineering/Construction,Industrials,1700,Singapore,Emerging Markets,Small Asia
CSC Steel Holdings Berhad (KLSE:CSCSTEL),KLSE:CSCSTEL,Steel,Materials,3312,Malaysia,Emerging Markets,Small Asia
"Cscec Scimee Sci.&Tech. Co.,Ltd (SZSE:300425)",SZSE:300425,Machinery,Industrials,3559,China,Emerging Markets,China
"CSD Water Service Co., Ltd. (SHSE:603903)",SHSE:603903,Environmental & Waste Services,Industrials,4950,China,Emerging Markets,China
CSE Global Limited (SGX:544),SGX:544,Computer Services,Information Technology,7373,Singapore,Emerging Markets,Small Asia
"CSG Holding Co., Ltd. (SZSE:200012)",SZSE:200012,Construction Supplies,Materials,3220,China,Emerging Markets,China
CSG Holdings Limited (JSE:CSG),JSE:CSG,Business & Consumer Services,Industrials,7361,South Africa,Emerging Markets,Africa and Middle East
"CSG Smart Science & Technology Co., Ltd. (SZSE:300222)",SZSE:300222,Electrical Equipment,Industrials,3612,China,Emerging Markets,China
"CSG Systems International, Inc. (NasdaqGS:CSGS)",NasdaqGS:CSGS,Information Services,Information Technology,7374,United States,United States,United States
CSH Alliance Berhad (KLSE:CSH),KLSE:CSH,Household Products,Consumer Discretionary,5020,Malaysia,Emerging Markets,Small Asia
CSI Properties Limited (SEHK:497),SEHK:497,Real Estate (Development),Real Estate,6500,Hong Kong,Emerging Markets,China
CSL Finance Limited (BSE:530067),BSE:530067,Financial Svcs. (Non-bank & Insurance),Financials,6799,India,Emerging Markets,India
CSL Limited (ASX:CSL),ASX:CSL,Drugs (Biotechnology),Health Care,2836,Australia,"Australia, NZ and Canada",Australia & NZ
CSMall Group Limited (SEHK:1815),SEHK:1815,Retail (Special Lines),Consumer Discretionary,5960,China,Emerging Markets,China
CSN Mineração S.A. (BOVESPA:CMIN3),BOVESPA:CMIN3,Steel,Materials,3320,Brazil,Emerging Markets,Latin America & Caribbean
CSP Inc. (NasdaqGM:CSPI),NasdaqGM:CSPI,Computer Services,Information Technology,7373,United States,United States,United States
CSP International Fashion Group S.p.A. (BIT:CSP),BIT:CSP,Apparel,Consumer Discretionary,2250,Italy,Developed Europe,EU & Environs
CSP Steel Center Public Company Limited (SET:CSP),SET:CSP,Steel,Materials,3310,Thailand,Emerging Markets,Small Asia
"CSPC Innovation Pharmaceutical Co., Ltd. (SZSE:300765)",SZSE:300765,Drugs (Pharmaceutical),Health Care,2834,China,Emerging Markets,China
CSPC Pharmaceutical Group Limited (SEHK:1093),SEHK:1093,Drugs (Pharmaceutical),Health Care,2834,China,Emerging Markets,China
CSR Limited (ASX:CSR),ASX:CSR,Construction Supplies,Materials,9997,Australia,"Australia, NZ and Canada",Australia & NZ
"CSS Holdings,Ltd. (JASDAQ:2304)",JASDAQ:2304,Business & Consumer Services,Industrials,7200,Japan,Japan,Japan
CSSC (Hong Kong) Shipping Company Limited (SEHK:3877),SEHK:3877,Financial Svcs. (Non-bank & Insurance),Financials,6159,Hong Kong,Emerging Markets,China
CSSC Offshore & Marine Engineering (Group) Company Limited (SEHK:317),SEHK:317,Construction Supplies,Industrials,3730,China,Emerging Markets,China
"CSSC Science &Technology Co., Ltd (SHSE:600072)",SHSE:600072,Engineering/Construction,Industrials,1600,China,Emerging Markets,China
CST Group Limited (SEHK:985),SEHK:985,Investments & Asset Management,Financials,6799,Hong Kong,Emerging Markets,China
CStone Pharmaceuticals (SEHK:2616),SEHK:2616,Drugs (Biotechnology),Health Care,2836,China,Emerging Markets,China
CSU Cardsystem S.A. (BOVESPA:CARD3),BOVESPA:CARD3,Information Services,Information Technology,7389,Brazil,Emerging Markets,Latin America & Caribbean
"CSW Industrials, Inc. (NasdaqGS:CSWI)",NasdaqGS:CSWI,Building Materials,Industrials,2800,United States,United States,United States
CSX Corporation (NasdaqGS:CSX),NasdaqGS:CSX,Transportation (Railroads),Industrials,4011,United States,United States,United States
CT Automotive Group plc (AIM:CTA),AIM:CTA,Auto Parts,Consumer Discretionary,3714,United Kingdom,Developed Europe,UK
CT Land Development PLC (COSE:CTLD.N0000),COSE:CTLD.N0000,Real Estate (Operations & Services),Real Estate,6500,Sri Lanka,Emerging Markets,Small Asia
CT Real Estate Investment Trust (TSX:CRT.UN),TSX:CRT.UN,R.E.I.T.,Real Estate,6798,Canada,"Australia, NZ and Canada",Canada
Ctac N.V. (ENXTAM:CTAC),ENXTAM:CTAC,Computer Services,Information Technology,7370,Netherlands,Developed Europe,EU & Environs
"CTBC Financial Holding Co., Ltd. (TWSE:2891)",TWSE:2891,Bank (Money Center),Financials,6020,Taiwan,Emerging Markets,Small Asia
CTCBIO Inc. (KOSDAQ:A060590),KOSDAQ:A060590,Drugs (Pharmaceutical),Health Care,2836,South Korea,Emerging Markets,Small Asia
CTCI Advanced Systems Inc. (TPEX:5209),TPEX:5209,Computer Services,Information Technology,7373,Taiwan,Emerging Markets,Small Asia
CTCI Corporation (TWSE:9933),TWSE:9933,Engineering/Construction,Industrials,1600,Taiwan,Emerging Markets,Small Asia
CTEK AB (publ) (OM:CTEK),OM:CTEK,Electrical Equipment,Industrials,3691,Sweden,Developed Europe,EU & Environs
CTI BioPharma Corp. (NasdaqCM:CTIC),NasdaqCM:CTIC,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
"CTI Engineering Co., Ltd. (TSE:9621)",TSE:9621,Engineering/Construction,Industrials,8700,Japan,Japan,Japan
CTI Logistics Limited (ASX:CLX),ASX:CLX,Transportation,Industrials,4731,Australia,"Australia, NZ and Canada",Australia & NZ
"CTK Co., Ltd (KOSDAQ:A260930)",KOSDAQ:A260930,Household Products,Consumer Staples,2844,South Korea,Emerging Markets,Small Asia
"CTO Realty Growth, Inc. (NYSE:CTO)",NYSE:CTO,R.E.I.T.,Real Estate,6798,United States,United States,United States
CTOS Digital Berhad (KLSE:CTOS),KLSE:CTOS,Business & Consumer Services,Industrials,7320,Malaysia,Emerging Markets,Small Asia
CTP N.V. (ENXTAM:CTPNV),ENXTAM:CTPNV,Real Estate (Operations & Services),Real Estate,6519,Netherlands,Developed Europe,EU & Environs
"CTR Investments & Consulting, Inc. (OTCPK:CIVX)",OTCPK:CIVX,Information Services,Information Technology,7374,United States,United States,United States
"CTS Co., Ltd. (TSE:4345)",TSE:4345,Business & Consumer Services,Industrials,7350,Japan,Japan,Japan
CTS Corporation (NYSE:CTS),NYSE:CTS,Electronics (General),Information Technology,3670,United States,United States,United States
CTS Eventim AG & Co. KGaA (XTRA:EVD),XTRA:EVD,Entertainment,Communication Services,7990,Germany,Developed Europe,EU & Environs
CTS International Logistics Corporation Limited (SHSE:603128),SHSE:603128,Transportation,Industrials,4731,China,Emerging Markets,China
"CTT - Correios De Portugal, S.A. (ENXTLS:CTT)",ENXTLS:CTT,Transportation,Industrials,4210,Portugal,Developed Europe,EU & Environs
"CTT Pharmaceutical Holdings, Inc. (OTCPK:CTTH)",OTCPK:CTTH,Drugs (Pharmaceutical),Health Care,2834,Canada,"Australia, NZ and Canada",Canada
CTT Systems AB (publ) (OM:CTT),OM:CTT,Aerospace/Defense,Industrials,3728,Sweden,Developed Europe,EU & Environs
"CU Medical Systems, Inc. (KOSDAQ:A115480)",KOSDAQ:A115480,Healthcare Products,Health Care,3845,South Korea,Emerging Markets,Small Asia
CU-Tech Corporation (KOSDAQ:A376290),KOSDAQ:A376290,Electronics (General),Information Technology,3661,South Korea,Emerging Markets,Small Asia
Cub Elecparts Inc. (TWSE:2231),TWSE:2231,Auto Parts,Consumer Discretionary,3714,Taiwan,Emerging Markets,Small Asia
Cub Energy Inc. (TSXV:KUB),TSXV:KUB,Oil/Gas (Production and Exploration),Energy,5172,Canada,"Australia, NZ and Canada",Canada
CUBA Beverage Company (OTCPK:CUBV),OTCPK:CUBV,Food Processing,Consumer Staples,2030,United States,United States,United States
"Cube Entertainment, Inc. (KOSDAQ:A182360)",KOSDAQ:A182360,Entertainment,Communication Services,7812,South Korea,Emerging Markets,Small Asia
Cube System Inc. (TSE:2335),TSE:2335,Computer Services,Information Technology,7373,Japan,Japan,Japan
CubeSmart (NYSE:CUBE),NYSE:CUBE,R.E.I.T.,Real Estate,6798,United States,United States,United States
Cubex Tubings Limited (BSE:526027),BSE:526027,Metals & Mining,Materials,3350,India,Emerging Markets,India
"Cubic Digital Technology Co., Ltd. (SZSE:300344)",SZSE:300344,Computer Services,Information Technology,5045,China,Emerging Markets,China
Cubic Korea Inc. (KOSDAQ:A021650),KOSDAQ:A021650,Publishing & Newspapers,Industrials,3559,South Korea,Emerging Markets,Small Asia
"Cubic Sensor and Instrument Co., Ltd (SHSE:688665)",SHSE:688665,Electronics (General),Information Technology,3829,China,Emerging Markets,China
Cubical Financial Services Limited (BSE:511710),BSE:511710,Brokerage & Investment Banking,Financials,6200,India,Emerging Markets,India
CubicFarm Systems Corp. (TSX:CUB),TSX:CUB,Farming/Agriculture,Consumer Staples,3523,Canada,"Australia, NZ and Canada",Canada
Cubtek Inc. (TPEX:2252),TPEX:2252,Auto Parts,Consumer Discretionary,3714,Taiwan,Emerging Markets,Small Asia
Cuchi Commercial and Industrial Developing Investment Joint Stock Company (HOSE:CCI),HOSE:CCI,Retail (Distributors),Industrials,5172,Vietnam,Emerging Markets,Small Asia
"Cuckoo Holdings Co., Ltd. (KOSE:A192400)",KOSE:A192400,Furn/Home Furnishings,Consumer Discretionary,3630,South Korea,Emerging Markets,Small Asia
"CUCKOO Homesys Co., Ltd (KOSE:A284740)",KOSE:A284740,Retail (Special Lines),Consumer Discretionary,5700,South Korea,Emerging Markets,Small Asia
"Cue Biopharma, Inc. (NasdaqCM:CUE)",NasdaqCM:CUE,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
Cue Energy Resources Limited (ASX:CUE),ASX:CUE,Oil/Gas (Production and Exploration),Energy,1311,Australia,"Australia, NZ and Canada",Australia & NZ
Cue Health Inc. (NasdaqGS:HLTH),NasdaqGS:HLTH,Healthcare Products,Health Care,3841,United States,United States,United States
Cuentas Inc. (NasdaqCM:CUEN),NasdaqCM:CUEN,Telecom. Services,Communication Services,4813,United States,United States,United States
CuFe Ltd. (ASX:CUF),ASX:CUF,Metals & Mining,Materials,1040,Australia,"Australia, NZ and Canada",Australia & NZ
CuFe Ltd. (ASX:CUF),ASX:CUF,Metals & Mining,Materials,1040,Australia,"Australia, NZ and Canada",Australia & NZ
Cuhadaroglu Metal Sanayi ve Pazarlama A.S. (IBSE:CUSAN),IBSE:CUSAN,Building Materials,Industrials,3350,Turkey,Developed Europe,EU & Environs
"Cuisine Solutions, Inc. (OTCPK:CUSI)",OTCPK:CUSI,Food Processing,Consumer Staples,2030,United States,United States,United States
Cullen Resources Limited (ASX:CUL),ASX:CUL,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
"Cullen/Frost Bankers, Inc. (NYSE:CFR)",NYSE:CFR,Banks (Regional),Financials,6020,United States,United States,United States
"Cullinan Oncology, Inc. (NasdaqGS:CGEM)",NasdaqGS:CGEM,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
"Cullman Bancorp, Inc. (NasdaqCM:CULL)",NasdaqCM:CULL,Financial Svcs. (Non-bank & Insurance),Financials,6036,United States,United States,United States
"Culp, Inc. (NYSE:CULP)",NYSE:CULP,Apparel,Consumer Discretionary,2211,United States,United States,United States
Culpeo Minerals Limited (ASX:CPO),ASX:CPO,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
Culti Milano S.p.A. (BIT:CULT),BIT:CULT,Chemical (Specialty),Materials,2840,Italy,Developed Europe,EU & Environs
"Cultural Investment Holdings Co.,Ltd (SHSE:600715)",SHSE:600715,Entertainment,Communication Services,7800,China,Emerging Markets,China
Culturecom Holdings Limited (SEHK:343),SEHK:343,Publishing & Newspapers,Communication Services,2721,Hong Kong,Emerging Markets,China
Cumberland Pharmaceuticals Inc. (NasdaqGS:CPIX),NasdaqGS:CPIX,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Cummins Inc. (NYSE:CMI),NYSE:CMI,Construction Supplies,Industrials,3510,United States,United States,United States
Cummins India Limited (BSE:500480),BSE:500480,Construction Supplies,Industrials,3510,India,Emerging Markets,India
Cumulex N.V. (ENXTBR:CLEX),ENXTBR:CLEX,Food Processing,Consumer Staples,2060,Belgium,Developed Europe,EU & Environs
Cumulus Media Inc. (NasdaqGM:CMLS),NasdaqGM:CMLS,Broadcasting,Communication Services,4832,United States,United States,United States
Cuong Thuan Idico Development Investment Corporation (HOSE:CTI),HOSE:CTI,Construction Supplies,Materials,3270,Vietnam,Emerging Markets,Small Asia
Cupid Limited (BSE:530843),BSE:530843,Household Products,Consumer Staples,3060,India,Emerging Markets,India
"Curacle Co., Ltd. (KOSDAQ:A365270)",KOSDAQ:A365270,Drugs (Biotechnology),Health Care,2836,South Korea,Emerging Markets,Small Asia
"Curaleaf Holdings, Inc. (CNSX:CURA)",CNSX:CURA,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Curasight A/S (NGM:CURAS),NGM:CURAS,Drugs (Biotechnology),Health Care,2835,Denmark,Developed Europe,EU & Environs
"Curative Biotechnology, Inc. (OTCPK:CUBT)",OTCPK:CUBT,Drugs (Biotechnology),Health Care,7372,United States,United States,United States
CURE Pharmaceutical Holding Corp. (OTCPK:CURR),OTCPK:CURR,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
CureVac N.V. (NasdaqGM:CVAC),NasdaqGM:CVAC,Drugs (Biotechnology),Health Care,2836,Germany,Developed Europe,EU & Environs
Curexo Inc. (KOSDAQ:A060280),KOSDAQ:A060280,Food Wholesalers,Consumer Staples,5140,South Korea,Emerging Markets,Small Asia
CuriosityStream Inc. (NasdaqCM:CURI),NasdaqCM:CURI,Entertainment,Communication Services,7374,United States,United States,United States
"Curis, Inc. (NasdaqGM:CRIS)",NasdaqGM:CRIS,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
"Curo Co.,Ltd. (KOSE:A015590)",KOSE:A015590,Machinery,Industrials,3443,South Korea,Emerging Markets,Small Asia
CURO Group Holdings Corp. (NYSE:CURO),NYSE:CURO,Financial Svcs. (Non-bank & Insurance),Financials,6141,United States,United States,United States
"Curo Holdings Co., Ltd. (KOSDAQ:A051780)",KOSDAQ:A051780,Entertainment,Communication Services,3559,South Korea,Emerging Markets,Small Asia
"CUROCOM Co., Ltd. (KOSDAQ:A040350)",KOSDAQ:A040350,Software (System & Application),Information Technology,5045,South Korea,Emerging Markets,Small Asia
"Currency Exchange International, Corp. (TSX:CXI)",TSX:CXI,Financial Svcs. (Non-bank & Insurance),Financials,6099,United States,United States,United States
