Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
Jordan Trade Facilities Company P.S.C (ASE:JOTF),ASE:JOTF,Financial Svcs. (Non-bank & Insurance),Financials,5000,Jordan,Emerging Markets,Africa and Middle East
Jordan Vegetable Oil Industries Co. Ltd. (ASE:JVOI),ASE:JVOI,Food Processing,Consumer Staples,2070,Jordan,Emerging Markets,Africa and Middle East
Jordanian Duty Free Shops (ASE:JDFS),ASE:JDFS,Retail (Special Lines),Consumer Discretionary,5990,Jordan,Emerging Markets,Africa and Middle East
Jordanian Expatriates Investment Holding Company (PSC) (ASE:JEIH),ASE:JEIH,Brokerage & Investment Banking,Financials,6200,Jordan,Emerging Markets,Africa and Middle East
Jordanian Mutual Funds Management Company (ASE:FUND),ASE:FUND,Trucking,Industrials,7510,Jordan,Emerging Markets,Africa and Middle East
Jordanian Real Estate Company for Development (P.S.C) (ASE:JRCD),ASE:JRCD,Real Estate (Operations & Services),Real Estate,6510,Jordan,Emerging Markets,Africa and Middle East
Jorjin Technologies Inc. (TPEX:4980),TPEX:4980,Semiconductor,Information Technology,3670,Taiwan,Emerging Markets,Small Asia
"Jorudan Co.,Ltd. (JASDAQ:3710)",JASDAQ:3710,Software (System & Application),Information Technology,7372,Japan,Japan,Japan
Josab Water Solutions AB (publ) (NGM:JOSA),NGM:JOSA,Machinery,Industrials,3580,Sweden,Developed Europe,EU & Environs
Josef Manner & Comp. AG (WBAG:MAN),WBAG:MAN,Food Processing,Consumer Staples,2060,Austria,Developed Europe,EU & Environs
Josemaria Resources Inc. (TSX:JOSE),TSX:JOSE,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
"Joshin Denki Co., Ltd. (TSE:8173)",TSE:8173,Retail (Special Lines),Consumer Discretionary,5731,Japan,Japan,Japan
Joshua Gold Resources Inc. (OTCPK:JSHG),OTCPK:JSHG,Precious Metals,Materials,1040,Canada,"Australia, NZ and Canada",Canada
JOST Werke AG (XTRA:JST),XTRA:JST,Construction Supplies,Industrials,3714,Germany,Developed Europe,EU & Environs
Jost's Engineering Company Limited (BSE:505750),BSE:505750,Machinery,Industrials,3530,India,Emerging Markets,India
"Jouder Precision Industry (Kunshan) Co., Ltd. (SZSE:300549)",SZSE:300549,Machinery,Industrials,3540,China,Emerging Markets,China
Joules Group Plc (AIM:JOUL),AIM:JOUL,Apparel,Consumer Discretionary,2300,United Kingdom,Developed Europe,UK
"Jounce Therapeutics, Inc. (NasdaqGS:JNCE)",NasdaqGS:JNCE,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
Jourdan Resources Inc. (TSXV:JOR),TSXV:JOR,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Jourdeness Group Limited (TWSE:4190),TWSE:4190,Household Products,Consumer Staples,2840,Cayman Islands,Emerging Markets,Latin America & Caribbean
Journeo plc (AIM:JNEO),AIM:JNEO,Auto Parts,Consumer Discretionary,3714,United Kingdom,Developed Europe,UK
Journey Energy Inc. (TSX:JOY),TSX:JOY,Oil/Gas (Production and Exploration),Energy,1311,Canada,"Australia, NZ and Canada",Canada
Journey Medical Corporation (NasdaqCM:DERM),NasdaqCM:DERM,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Joway Health Industries Group Inc. (OTCPK:GTVI),OTCPK:GTVI,Furn/Home Furnishings,Consumer Discretionary,2510,China,Emerging Markets,China
Jowell Global Ltd. (NasdaqCM:JWEL),NasdaqCM:JWEL,Retail (Online),Consumer Discretionary,5960,China,Emerging Markets,China
Joy City Property Limited (SEHK:207),SEHK:207,Real Estate (General/Diversified),Real Estate,8741,Hong Kong,Emerging Markets,China
"Joy Industrial Co., Ltd. (TPEX:4559)",TPEX:4559,Recreation,Consumer Discretionary,3990,Taiwan,Emerging Markets,Small Asia
Joy Kie Corporation Limited. (SZSE:300994),SZSE:300994,Recreation,Consumer Discretionary,3751,China,Emerging Markets,China
Joy Spreader Group Inc. (SEHK:6988),SEHK:6988,Advertising,Communication Services,7310,China,Emerging Markets,China
Joyas International Holdings Limited (Catalist:E9L),Catalist:E9L,Financial Svcs. (Non-bank & Insurance),Financials,6153,Hong Kong,Emerging Markets,China
Joyce Corporation Ltd (ASX:JYC),ASX:JYC,Retail (Building Supply),Consumer Discretionary,5712,Australia,"Australia, NZ and Canada",Australia & NZ
JOYCITY Corporation (KOSDAQ:A067000),KOSDAQ:A067000,Entertainment,Communication Services,7372,South Korea,Emerging Markets,Small Asia
"Joyful Honda Co., Ltd. (TSE:3191)",TSE:3191,Retail (Building Supply),Consumer Discretionary,5211,Japan,Japan,Japan
"Joyfull Co., Ltd. (FKSE:9942)",FKSE:9942,Restaurant/Dining,Consumer Discretionary,5812,Japan,Japan,Japan
"Joyoung Co.,Ltd (SZSE:002242)",SZSE:002242,Furn/Home Furnishings,Consumer Discretionary,3630,China,Emerging Markets,China
"Joyvio Agriculture Development Co., Ltd (SZSE:300268)",SZSE:300268,Food Processing,Consumer Staples,2000,China,Emerging Markets,China
"Joyware Electronics Co.,Ltd (SZSE:300270)",SZSE:300270,Electronics (General),Information Technology,3663,China,Emerging Markets,China
JP Nelson Holdings (Cayman) (TPEX:8418),TPEX:8418,Retail (Distributors),Industrials,5080,Taiwan,Emerging Markets,Small Asia
"Jp-Holdings,Inc. (TSE:2749)",TSE:2749,Business & Consumer Services,Consumer Discretionary,8200,Japan,Japan,Japan
JPMorgan Chase & Co. (NYSE:JPM),NYSE:JPM,Bank (Money Center),Financials,6020,United States,United States,United States
"JPO Solutions, Inc. (OTCPK:MOPN)",OTCPK:MOPN,Oilfield Svcs/Equip.,Energy,1389,United States,United States,United States
JPP Holding Company Limited (TWSE:5284),TWSE:5284,Electronics (General),Information Technology,3670,Cayman Islands,Emerging Markets,Latin America & Caribbean
JPT Securities Limited (BSE:530985),BSE:530985,Brokerage & Investment Banking,Financials,6211,India,Emerging Markets,India
"JPX Global, Inc. (OTCPK:JPEX)",OTCPK:JPEX,Environmental & Waste Services,Industrials,1000,United States,United States,United States
JR Global REIT (KOSE:A348950),KOSE:A348950,R.E.I.T.,Real Estate,6798,South Korea,Emerging Markets,Small Asia
JR Holding ASI S.A. (WSE:JRH),WSE:JRH,Real Estate (Operations & Services),Real Estate,6512,Poland,Developed Europe,EU & Environs
JRSIS Health Care Corporation (OTCPK:JRSS),OTCPK:JRSS,Hospitals/Healthcare Facilities,Health Care,8062,China,Emerging Markets,China
JS Bank Limited (KASE:JSBL),KASE:JSBL,Banks (Regional),Financials,6020,Pakistan,Emerging Markets,Small Asia
JS Corporation (KOSE:A194370),KOSE:A194370,Apparel,Consumer Discretionary,2200,South Korea,Emerging Markets,Small Asia
JS Global Capital Limited (KASE:JSGCL),KASE:JSGCL,Brokerage & Investment Banking,Financials,6200,Pakistan,Emerging Markets,Small Asia
JS Global Lifestyle Company Limited (SEHK:1691),SEHK:1691,Furn/Home Furnishings,Consumer Discretionary,3630,Hong Kong,Emerging Markets,China
JS Investments Limited (KASE:JSIL),KASE:JSIL,Investments & Asset Management,Financials,6200,Pakistan,Emerging Markets,Small Asia
JS Security Technologies Group AB (NGM:JSSEC),NGM:JSSEC,Software (Internet),Information Technology,7370,Sweden,Developed Europe,EU & Environs
Jsa Technology Société anonyme (ENXTPA:MLJSA),ENXTPA:MLJSA,Retail (Distributors),Industrials,3620,France,Developed Europe,EU & Environs
JSC Bayan Sulu (KAS:BSUL),KAS:BSUL,Food Processing,Consumer Staples,2060,Kazakhstan,Emerging Markets,Eastern Europe & Russia
JSC National Atomic Company Kazatomprom (KAS:KZAP),KAS:KZAP,Coal & Related Energy,Energy,1090,Kazakhstan,Emerging Markets,Eastern Europe & Russia
JSC Svetofor Group (MISX:SVET),MISX:SVET,Education,Consumer Discretionary,8200,Russia,Emerging Markets,Eastern Europe & Russia
JSE Limited (JSE:JSE),JSE:JSE,Financial Svcs. (Non-bank & Insurance),Financials,6211,South Africa,Emerging Markets,Africa and Middle East
"JSL Construction & Development Co., Ltd. (TWSE:2540)",TWSE:2540,Real Estate (Development),Real Estate,6500,Taiwan,Emerging Markets,Small Asia
JSL Industries Limited (BSE:504080),BSE:504080,Electrical Equipment,Industrials,3612,India,Emerging Markets,India
JSL S.A. (BOVESPA:JSLG3),BOVESPA:JSLG3,Trucking,Industrials,4731,Brazil,Emerging Markets,Latin America & Caribbean
JSP Corporation (TSE:7942),TSE:7942,Chemical (Basic),Materials,2821,Japan,Japan,Japan
JSP Pharmaceutical Manufacturing (Thailand) Public Company Limited (SET:JP),SET:JP,Heathcare Information and Technology,Health Care,8731,Thailand,Emerging Markets,Small Asia
JSR Corporation (TSE:4185),TSE:4185,Chemical (Specialty),Materials,2820,Japan,Japan,Japan
JSS Corporation (JASDAQ:6074),JASDAQ:6074,Recreation,Consumer Discretionary,8200,Japan,Japan,Japan
JSTI Group (SZSE:300284),SZSE:300284,Engineering/Construction,Industrials,8711,China,Emerging Markets,China
JSW Energy Limited (BSE:533148),BSE:533148,Power,Utilities,4991,India,Emerging Markets,India
JSW Holdings Limited (BSE:532642),BSE:532642,Investments & Asset Management,Financials,6211,India,Emerging Markets,India
JSW Ispat Special Products Limited (BSE:513446),BSE:513446,Steel,Materials,3310,India,Emerging Markets,India
JSW Pacific Corporation (TPEX:5251),TPEX:5251,Electronics (General),Information Technology,3663,Taiwan,Emerging Markets,Small Asia
JSW Steel Limited (BSE:500228),BSE:500228,Steel,Materials,3312,India,Emerging Markets,India
JT Corporation (KOSDAQ:A089790),KOSDAQ:A089790,Semiconductor Equip,Information Technology,3559,South Korea,Emerging Markets,Small Asia
JTC PLC (LSE:JTC),LSE:JTC,Investments & Asset Management,Financials,6200,Jersey,Developed Europe,EU & Environs
JTEC Corporation (JASDAQ:2479),JASDAQ:2479,Business & Consumer Services,Industrials,7363,Japan,Japan,Japan
JTEC Corporation (TSE:3446),TSE:3446,Healthcare Products,Health Care,3844,Japan,Japan,Japan
JTEKT Corporation (TSE:6473),TSE:6473,Auto Parts,Consumer Discretionary,3560,Japan,Japan,Japan
JTEKT India Limited (BSE:520057),BSE:520057,Auto Parts,Consumer Discretionary,3714,India,Emerging Markets,India
JTF International Holdings Limited (SEHK:8479),SEHK:8479,Oilfield Svcs/Equip.,Energy,5172,China,Emerging Markets,China
JTL Infra Limited (BSE:534600),BSE:534600,Steel,Materials,3310,India,Emerging Markets,India
JTOWER Inc. (TSE:4485),TSE:4485,Engineering/Construction,Industrials,1623,Japan,Japan,Japan
"JTP Co.,Ltd. (JASDAQ:2488)",JASDAQ:2488,Computer Services,Information Technology,7370,Japan,Japan,Japan
Ju Teng International Holdings Limited (SEHK:3336),SEHK:3336,Electronics (General),Information Technology,3089,Hong Kong,Emerging Markets,China
"Ju-Kao Engineering Co., Ltd. (TPEX:1594)",TPEX:1594,Engineering/Construction,Industrials,1700,Taiwan,Emerging Markets,Small Asia
"Jubilant Flame International, Ltd. (OTCPK:JFIL)",OTCPK:JFIL,Business & Consumer Services,Industrials,7389,China,Emerging Markets,China
Jubilant FoodWorks Limited (NSEI:JUBLFOOD),NSEI:JUBLFOOD,Restaurant/Dining,Consumer Discretionary,5812,India,Emerging Markets,India
Jubilant Industries Limited (BSE:533320),BSE:533320,Chemical (Diversified),Materials,2800,India,Emerging Markets,India
Jubilant Ingrevia Limited (BSE:543271),BSE:543271,Chemical (Specialty),Materials,2800,India,Emerging Markets,India
Jubilant Pharmova Limited (BSE:530019),BSE:530019,Drugs (Pharmaceutical),Health Care,2834,India,Emerging Markets,India
Jubilee Enterprise Public Company Limited (SET:JUBILE),SET:JUBILE,Retail (Special Lines),Consumer Discretionary,5944,Thailand,Emerging Markets,Small Asia
Jubilee General Insurance Company Limited (KASE:JGICL),KASE:JGICL,Insurance (Prop/Cas.),Financials,6331,Pakistan,Emerging Markets,Small Asia
Jubilee Holdings Limited (NASE:JUB),NASE:JUB,Insurance (General),Financials,6300,Kenya,Emerging Markets,Africa and Middle East
Jubilee Industries Holdings Ltd. (Catalist:NHD),Catalist:NHD,Computer Services,Information Technology,3559,Singapore,Emerging Markets,Small Asia
Jubilee Life Insurance Company Limited (KASE:JLICL),KASE:JLICL,Insurance (Life),Financials,6300,Pakistan,Emerging Markets,Small Asia
Jubilee Metals Group PLC (AIM:JLP),AIM:JLP,Precious Metals,Materials,1000,United Kingdom,Developed Europe,UK
Jubilee Metals Group PLC (AIM:JLP),AIM:JLP,Precious Metals,Materials,1000,United Kingdom,Developed Europe,UK
Jubilee Spinning & Weaving Mills Limited (KASE:JUBS),KASE:JUBS,Apparel,Consumer Discretionary,2200,Pakistan,Emerging Markets,Small Asia
Judges Scientific plc (AIM:JDG),AIM:JDG,Machinery,Industrials,3559,United Kingdom,Developed Europe,UK
Judo Capital Holdings Limited (ASX:JDO),ASX:JDO,Bank (Money Center),Financials,6020,Australia,"Australia, NZ and Canada",Australia & NZ
"Juewei Food Co., Ltd. (SHSE:603517)",SHSE:603517,Food Processing,Consumer Staples,2000,China,Emerging Markets,China
"Jufan Industrial Co., Ltd. (TPEX:4584)",TPEX:4584,Machinery,Industrials,3491,Taiwan,Emerging Markets,Small Asia
Juggernaut Exploration Ltd. (TSXV:JUGR),TSXV:JUGR,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Jugoprevoz Krusevac a.d. Krusevac (BELEX:JGPK),BELEX:JGPK,Trucking,Industrials,4111,Serbia,Emerging Markets,Eastern Europe & Russia
Juhayna Food Industries S.A.E. (CASE:JUFO),CASE:JUFO,Food Processing,Consumer Staples,2020,Egypt,Emerging Markets,Africa and Middle East
"Jui Li Enterprise Co., Ltd. (TWSE:1512)",TWSE:1512,Auto Parts,Consumer Discretionary,3714,Taiwan,Emerging Markets,Small Asia
Juic International Corporation (TPEX:6114),TPEX:6114,Electronics (General),Information Technology,3670,Taiwan,Emerging Markets,Small Asia
"Jujiang Construction Group Co., Ltd. (SEHK:1459)",SEHK:1459,Engineering/Construction,Industrials,1540,China,Emerging Markets,China
Jujubee S.A. (WSE:JJB),WSE:JJB,Entertainment,Communication Services,7372,Poland,Developed Europe,EU & Environs
Juki Corporation (TSE:6440),TSE:6440,Machinery,Industrials,3630,Japan,Japan,Japan
"Juli Sling Co., Ltd. (SZSE:002342)",SZSE:002342,Steel,Materials,3420,China,Emerging Markets,China
Julien's International Entertainment Group (TPEX:6595),TPEX:6595,Recreation,Consumer Discretionary,3990,Taiwan,Emerging Markets,Small Asia
Julius Bär Gruppe AG (SWX:BAER),SWX:BAER,Investments & Asset Management,Financials,6200,Switzerland,Developed Europe,EU & Environs
Julius Berger Nigeria Plc (NGSE:JBERGER),NGSE:JBERGER,Engineering/Construction,Industrials,1600,Nigeria,Emerging Markets,Africa and Middle East
Jullundur Motor Agency (Delhi) Limited (NSEI:JMA),NSEI:JMA,Retail (Distributors),Consumer Discretionary,5013,India,Emerging Markets,India
"Julong Co.,Ltd. (SZSE:300202)",SZSE:300202,Electronics (General),Information Technology,3578,China,Emerging Markets,China
Jumbo Bag Limited (BSE:516078),BSE:516078,Packaging & Container,Materials,2673,India,Emerging Markets,India
Jumbo Group Limited (Catalist:42R),Catalist:42R,Restaurant/Dining,Consumer Discretionary,5812,Singapore,Emerging Markets,Small Asia
Jumbo Interactive Limited (ASX:JIN),ASX:JIN,Hotel/Gaming,Consumer Discretionary,7990,Australia,"Australia, NZ and Canada",Australia & NZ
Jumbo S.A. (ATSE:BELA),ATSE:BELA,Retail (Special Lines),Consumer Discretionary,5945,Greece,Developed Europe,EU & Environs
Jumpgate AB (NGM:GATE),NGM:GATE,Entertainment,Communication Services,7372,Sweden,Developed Europe,EU & Environs
Jun An Kang Group Inc. (OTCPK:IHGP),OTCPK:IHGP,Software (Internet),Information Technology,7371,United States,United States,United States
"Juneyao Airlines Co., Ltd (SHSE:603885)",SHSE:603885,Air Transport,Industrials,4512,China,Emerging Markets,China
"Jung Shing Wire Co., Ltd. (TWSE:1617)",TWSE:1617,Electrical Equipment,Industrials,3357,Taiwan,Emerging Markets,Small Asia
"JUNGDAWN Co., Ltd. (KOSDAQ:A208140)",KOSDAQ:A208140,Food Processing,Consumer Staples,2013,South Korea,Emerging Markets,Small Asia
Jungfraubahn Holding AG (SWX:JFN),SWX:JFN,Transportation (Railroads),Industrials,4100,Switzerland,Developed Europe,EU & Environs
Jungo Connectivity Ltd (TASE:JNGO),TASE:JNGO,Software (System & Application),Information Technology,7372,Israel,Emerging Markets,Africa and Middle East
"Junhe Pumps Holding Co., Ltd (SHSE:603617)",SHSE:603617,Machinery,Industrials,3561,China,Emerging Markets,China
Juniata Valley Financial Corp. (OTCPK:JUVF),OTCPK:JUVF,Banks (Regional),Financials,6020,United States,United States,United States
Juniper II Corp. (NYSE:JUN),NYSE:JUN,Investments & Asset Management,Financials,9995,United States,United States,United States
"Juniper Networks, Inc. (NYSE:JNPR)",NYSE:JNPR,Telecom. Equipment,Information Technology,3576,United States,United States,United States
Juno Minerals Limited (ASX:JNO),ASX:JNO,Steel,Materials,1011,Australia,"Australia, NZ and Canada",Australia & NZ
"Juntendo Co.,Ltd. (TSE:9835)",TSE:9835,Retail (Building Supply),Consumer Discretionary,5211,Japan,Japan,Japan
Jupiter Acquisition Corporation (NasdaqCM:JAQC),NasdaqCM:JAQC,Investments & Asset Management,Financials,9995,United States,United States,United States
Jupiter Energy Limited (ASX:JPR),ASX:JPR,Oil/Gas (Production and Exploration),Energy,1311,Australia,"Australia, NZ and Canada",Australia & NZ
Jupiter Fund Management Plc (LSE:JUP),LSE:JUP,Investments & Asset Management,Financials,6282,United Kingdom,Developed Europe,UK
Jupiter Gold Corporation (OTCPK:JUPG.F),OTCPK:JUPG.F,Precious Metals,Materials,1041,Brazil,Emerging Markets,Latin America & Caribbean
Jupiter Infomedia Limited (BSE:534623),BSE:534623,Publishing & Newspapers,Communication Services,7370,India,Emerging Markets,India
Jupiter Mines Limited (ASX:JMS),ASX:JMS,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
"Jupiter Wellness, Inc. (NasdaqCM:JUPW)",NasdaqCM:JUPW,Household Products,Consumer Staples,2840,United States,United States,United States
Jura Energy Corporation (TSXV:JEC),TSXV:JEC,Oil/Gas (Production and Exploration),Energy,1311,Canada,"Australia, NZ and Canada",Canada
"Juroku Financial Group,Inc. (TSE:7380)",TSE:7380,Banks (Regional),Financials,6020,Japan,Japan,Japan
Jushi Holdings Inc. (OTCPK:JUSH.F),OTCPK:JUSH.F,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Jushri Technologies, Inc (SZSE:300762)",SZSE:300762,Telecom. Equipment,Information Technology,3663,China,Emerging Markets,China
Just Dial Limited (NSEI:JUSTDIAL),NSEI:JUSTDIAL,Software (Entertainment),Communication Services,7370,India,Emerging Markets,India
Just Eat Takeaway.com N.V. (ENXTAM:TKWY),ENXTAM:TKWY,Retail (Online),Consumer Discretionary,7370,Netherlands,Developed Europe,EU & Environs
Just Energy Group Inc. (TSXV:JE),TSXV:JE,Utility (General),Utilities,5172,Canada,"Australia, NZ and Canada",Canada
Just Group plc (LSE:JUST),LSE:JUST,Insurance (Life),Financials,6311,United Kingdom,Developed Europe,UK
Just Kitchen Holdings Corp. (TSXV:JK),TSXV:JK,Restaurant/Dining,Consumer Discretionary,5960,Canada,"Australia, NZ and Canada",Canada
Just Life Group Limited (NZSE:JLG),NZSE:JLG,Retail (Special Lines),Consumer Discretionary,4941,New Zealand,"Australia, NZ and Canada",Australia & NZ
Just Planning Inc. (JASDAQ:4287),JASDAQ:4287,Software (System & Application),Information Technology,7372,Japan,Japan,Japan
Justin Allen Holdings Limited (SEHK:1425),SEHK:1425,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
JustSystems Corporation (TSE:4686),TSE:4686,Software (System & Application),Information Technology,7372,Japan,Japan,Japan
"JUSUNG ENGINEERING Co., Ltd. (KOSDAQ:A036930)",KOSDAQ:A036930,Semiconductor Equip,Information Technology,3559,South Korea,Emerging Markets,Small Asia
Jutal Offshore Oil Services Limited (SEHK:3303),SEHK:3303,Oilfield Svcs/Equip.,Energy,1382,China,Emerging Markets,China
Jute Spinners Limited (DSE:JUTESPINN),DSE:JUTESPINN,Apparel,Consumer Discretionary,2200,Bangladesh,Emerging Markets,Small Asia
JUTEC Holdings Corporation (TSE:3157),TSE:3157,Retail (Distributors),Industrials,5031,Japan,Japan,Japan
Jutha Maritime Public Company Limited (SET:JUTHA),SET:JUTHA,Shipbuilding & Marine,Industrials,4412,Thailand,Emerging Markets,Small Asia
"Jutze Intelligent Technology Co., Ltd. (SZSE:300802)",SZSE:300802,Electronics (General),Information Technology,3827,China,Emerging Markets,China
Juva Life Inc. (OTCPK:JUVA.F),OTCPK:JUVA.F,Drugs (Pharmaceutical),Health Care,2834,Canada,"Australia, NZ and Canada",Canada
Juventus Football Club S.p.A. (BIT:JUVE),BIT:JUVE,Entertainment,Communication Services,7941,Italy,Developed Europe,EU & Environs
"JV Group, Inc. (OTCPK:ASZP)",OTCPK:ASZP,Real Estate (Operations & Services),Real Estate,3578,United States,United States,United States
JVCKENWOOD Corporation (TSE:6632),TSE:6632,Electronics (Consumer & Office),Consumer Discretionary,3651,Japan,Japan,Japan
"JVM Co., Ltd (KOSDAQ:A054950)",KOSDAQ:A054950,Machinery,Industrials,3559,South Korea,Emerging Markets,Small Asia
JW (Cayman) Therapeutics Co. Ltd (SEHK:2126),SEHK:2126,Drugs (Biotechnology),Health Care,2836,China,Emerging Markets,China
JW Holdings Corporation (KOSE:A096760),KOSE:A096760,Drugs (Pharmaceutical),Health Care,2834,South Korea,Emerging Markets,Small Asia
JW Lifescience Corporation (KOSE:A234080),KOSE:A234080,Drugs (Pharmaceutical),Health Care,2834,South Korea,Emerging Markets,Small Asia
JW Pharmaceutical Corporation (KOSE:A001060),KOSE:A001060,Drugs (Pharmaceutical),Health Care,2834,South Korea,Emerging Markets,Small Asia
JW Shinyak Corporation (KOSDAQ:A067290),KOSDAQ:A067290,Drugs (Pharmaceutical),Health Care,3842,South Korea,Emerging Markets,Small Asia
JWA S.A. (WSE:JWA),WSE:JWA,Software (System & Application),Information Technology,7370,Poland,Developed Europe,EU & Environs
JWD InfoLogistics Public Company Limited (SET:JWD),SET:JWD,Transportation,Industrials,4731,Thailand,Emerging Markets,Small Asia
JWW Invest S.A. (WSE:JWW),WSE:JWW,Business & Consumer Services,Industrials,1700,Poland,Developed Europe,EU & Environs
JX Luxventure Limited (NasdaqCM:LLL),NasdaqCM:LLL,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
JY Grandmark Holdings Limited (SEHK:2231),SEHK:2231,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Jyothy Labs Limited (BSE:532926),BSE:532926,Household Products,Consumer Staples,2840,India,Emerging Markets,India
Jyoti Limited (BSE:504076),BSE:504076,Electrical Equipment,Industrials,3613,India,Emerging Markets,India
Jyoti Resins and Adhesives Limited (BSE:514448),BSE:514448,Chemical (Specialty),Materials,2891,India,Emerging Markets,India
Jyoti Structures Limited (BSE:513250),BSE:513250,Engineering/Construction,Industrials,1623,India,Emerging Markets,India
