Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
The RMR Group Inc. (NasdaqCM:RMR),NasdaqCM:RMR,Real Estate (General/Diversified),Real Estate,8741,United States,United States,United States
"The Royal Hotel, Limited (TSE:9713)",TSE:9713,Hotel/Gaming,Consumer Discretionary,7011,Japan,Japan,Japan
The Ruby Mills Limited (BSE:503169),BSE:503169,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
The Russian Public Joint-Stock Commercial Roads Bank (Public joint-stock company) (MISX:RDRB),MISX:RDRB,Banks (Regional),Financials,6020,Russia,Emerging Markets,Eastern Europe & Russia
The Sage Group plc (LSE:SGE),LSE:SGE,Software (System & Application),Information Technology,7372,United Kingdom,Developed Europe,UK
"The Sailor Pen Co., Ltd. (TSE:7992)",TSE:7992,Office Equipment & Services,Industrials,3950,Japan,Japan,Japan
"The San-in Godo Bank,Ltd. (TSE:8381)",TSE:8381,Banks (Regional),Financials,6020,Japan,Japan,Japan
The Sandesh Limited (BSE:526725),BSE:526725,Publishing & Newspapers,Communication Services,2700,India,Emerging Markets,India
The Sandur Manganese & Iron Ores Limited (BSE:504918),BSE:504918,Steel,Materials,1000,India,Emerging Markets,India
The Saudi Arabian Amiantit Company (SASE:2160),SASE:2160,Machinery,Industrials,3080,Saudi Arabia,Emerging Markets,Africa and Middle East
The Saudi British Bank (SASE:1060),SASE:1060,Bank (Money Center),Financials,6020,Saudi Arabia,Emerging Markets,Africa and Middle East
The Saudi Investment Bank (SASE:1030),SASE:1030,Bank (Money Center),Financials,6020,Saudi Arabia,Emerging Markets,Africa and Middle East
The Saudi National Bank (SASE:1180),SASE:1180,Bank (Money Center),Financials,6020,Saudi Arabia,Emerging Markets,Africa and Middle East
The Scottish Investment Trust PLC (LSE:SCIN),LSE:SCIN,Investments & Asset Management,Financials,6726,United Kingdom,Developed Europe,UK
The Scotts Miracle-Gro Company (NYSE:SMG),NYSE:SMG,Chemical (Specialty),Materials,2870,United States,United States,United States
The Searle Company Limited (KASE:SEARL),KASE:SEARL,Drugs (Pharmaceutical),Health Care,2834,Pakistan,Emerging Markets,Small Asia
The Securities House K.S.C.P. (KWSE:SECH),KWSE:SECH,Financial Svcs. (Non-bank & Insurance),Financials,6211,Kuwait,Emerging Markets,Africa and Middle East
"The Shanghai Commercial & Savings Bank, Ltd. (TWSE:5876)",TWSE:5876,Bank (Money Center),Financials,6020,Taiwan,Emerging Markets,Small Asia
The Sherwin-Williams Company (NYSE:SHW),NYSE:SHW,Chemical (Specialty),Materials,2851,United States,United States,United States
"The Shibusawa Warehouse Co., Ltd. (TSE:9304)",TSE:9304,Transportation,Industrials,4220,Japan,Japan,Japan
"The Shiga Bank, Ltd. (TSE:8366)",TSE:8366,Banks (Regional),Financials,6020,Japan,Japan,Japan
"The Shikoku Bank, Ltd. (TSE:8387)",TSE:8387,Banks (Regional),Financials,6020,Japan,Japan,Japan
"The Shimane Bank,Ltd. (TSE:7150)",TSE:7150,Banks (Regional),Financials,6020,Japan,Japan,Japan
"The Shimizu Bank, Ltd. (TSE:8364)",TSE:8364,Banks (Regional),Financials,6020,Japan,Japan,Japan
The Shipping Corporation of India Limited (BSE:523598),BSE:523598,Shipbuilding & Marine,Industrials,4400,India,Emerging Markets,India
"The Shizuoka Bank, Ltd. (TSE:8355)",TSE:8355,Banks (Regional),Financials,6020,Japan,Japan,Japan
"The Shyft Group, Inc. (NasdaqGS:SHYF)",NasdaqGS:SHYF,Construction Supplies,Industrials,3711,United States,United States,United States
The Siam Cement Public Company Limited (SET:SCC),SET:SCC,Construction Supplies,Materials,3241,Thailand,Emerging Markets,Small Asia
The Siam Commercial Bank Public Company Limited (SET:SCB),SET:SCB,Bank (Money Center),Financials,6020,Thailand,Emerging Markets,Small Asia
The Simply Good Foods Company (NasdaqCM:SMPL),NasdaqCM:SMPL,Food Processing,Consumer Staples,2000,United States,United States,United States
"The Sincere Company, Limited (SEHK:244)",SEHK:244,Retail (General),Consumer Discretionary,5311,Hong Kong,Emerging Markets,China
"The Singing Machine Company, Inc. (OTCPK:SMDM)",OTCPK:SMDM,Electronics (Consumer & Office),Consumer Discretionary,3651,United States,United States,United States
The Social Chain AG (DB:PU11),DB:PU11,Software (Entertainment),Communication Services,7370,Germany,Developed Europe,EU & Environs
The South India Paper Mills Limited (BSE:516108),BSE:516108,Paper/Forest Products,Materials,2621,India,Emerging Markets,India
The South Indian Bank Limited (BSE:532218),BSE:532218,Bank (Money Center),Financials,6020,India,Emerging Markets,India
"The Southern Banc Company, Inc. (OTCPK:SRNN)",OTCPK:SRNN,Banks (Regional),Financials,6020,United States,United States,United States
The Southern Company (NYSE:SO),NYSE:SO,Power,Utilities,4911,United States,United States,United States
The Southern Fertilizer Joint Stock Company (HOSE:SFG),HOSE:SFG,Chemical (Specialty),Materials,2870,Vietnam,Emerging Markets,Small Asia
The Southern Rubber Industry Joint Stock Company (HOSE:CSM),HOSE:CSM,Rubber& Tires,Consumer Discretionary,3060,Vietnam,Emerging Markets,Small Asia
The SPAR Group Ltd (JSE:SPP),JSE:SPP,Food Wholesalers,Consumer Staples,5140,South Africa,Emerging Markets,Africa and Middle East
The St. Joe Company (NYSE:JOE),NYSE:JOE,Real Estate (General/Diversified),Real Estate,7011,United States,United States,United States
The Standard Batteries Limited (BSE:504180),BSE:504180,Retail (Distributors),Industrials,5013,India,Emerging Markets,India
The Standard Group PLC (NASE:SGL),NASE:SGL,Publishing & Newspapers,Communication Services,2700,Kenya,Emerging Markets,Africa and Middle East
The Stanley Gibbons Group plc (AIM:SGI),AIM:SGI,Retail (Special Lines),Consumer Discretionary,5961,Jersey,Developed Europe,EU & Environs
The Star Entertainment Group Limited (ASX:SGR),ASX:SGR,Hotel/Gaming,Consumer Discretionary,7990,Australia,"Australia, NZ and Canada",Australia & NZ
The State Trading Corporation of India Ltd. (BSE:512531),BSE:512531,Retail (Distributors),Industrials,5000,India,Emerging Markets,India
The Steel Public Company Limited (SET:THE),SET:THE,Retail (Distributors),Industrials,5051,Thailand,Emerging Markets,Small Asia
The Stephan Co. (OTCPK:SPCO),OTCPK:SPCO,Household Products,Consumer Staples,2844,United States,United States,United States
The Straits Trading Company Limited (SGX:S20),SGX:S20,Metals & Mining,Materials,3330,Singapore,Emerging Markets,Small Asia
The Sukhjit Starch & Chemicals Limited (BSE:524542),BSE:524542,Farming/Agriculture,Consumer Staples,2000,India,Emerging Markets,India
"The Sumitomo Warehouse Co., Ltd. (TSE:9303)",TSE:9303,Shipbuilding & Marine,Industrials,4220,Japan,Japan,Japan
The Supreme Industries Limited (NSEI:SUPREMEIND),NSEI:SUPREMEIND,Chemical (Basic),Materials,3080,India,Emerging Markets,India
The Sustainable Nutrition Group Ltd (ASX:TSN),ASX:TSN,Farming/Agriculture,Consumer Staples,100,Australia,"Australia, NZ and Canada",Australia & NZ
The Swadeshi Industrial Works PLC (COSE:SWAD.N0000),COSE:SWAD.N0000,Household Products,Consumer Staples,2840,Sri Lanka,Emerging Markets,Small Asia
The Swatch Group AG (SWX:UHR),SWX:UHR,Apparel,Consumer Discretionary,3873,Switzerland,Developed Europe,EU & Environs
"The Taiko Bank,Ltd. (TSE:8537)",TSE:8537,Banks (Regional),Financials,6020,Japan,Japan,Japan
"The Takigami Steel Construction Co., Ltd. (TSE:5918)",TSE:5918,Engineering/Construction,Industrials,1600,Japan,Japan,Japan
The Tata Power Company Limited (BSE:500400),BSE:500400,Power,Utilities,4911,India,Emerging Markets,India
The Tel-Aviv Stock Exchange Ltd. (TASE:TASE),TASE:TASE,Financial Svcs. (Non-bank & Insurance),Financials,6200,Israel,Emerging Markets,Africa and Middle East
The Thai Setakij Insurance Public Company Limited (SET:TSI),SET:TSI,Insurance (Prop/Cas.),Financials,6331,Thailand,Emerging Markets,Small Asia
The Thal Industries Corporation Limited (KASE:TICL),KASE:TICL,Food Processing,Consumer Staples,2060,Pakistan,Emerging Markets,Small Asia
The Timken Company (NYSE:TKR),NYSE:TKR,Machinery,Industrials,3562,United States,United States,United States
The Tinley Beverage Company Inc. (OTCPK:TNYB.F),OTCPK:TNYB.F,Beverage (Soft),Consumer Staples,2086,Canada,"Australia, NZ and Canada",Canada
The Tinplate Company of India Limited (BSE:504966),BSE:504966,Steel,Materials,3412,India,Emerging Markets,India
"The TJX Companies, Inc. (NYSE:TJX)",NYSE:TJX,Retail (Special Lines),Consumer Discretionary,5651,United States,United States,United States
"The Tochigi Bank, Ltd. (TSE:8550)",TSE:8550,Banks (Regional),Financials,6020,Japan,Japan,Japan
"The Toho Bank, Ltd. (TSE:8346)",TSE:8346,Banks (Regional),Financials,6020,Japan,Japan,Japan
"The Tohoku Bank, Ltd. (TSE:8349)",TSE:8349,Banks (Regional),Financials,6020,Japan,Japan,Japan
"The Torigoe Co., Ltd. (TSE:2009)",TSE:2009,Food Processing,Consumer Staples,2040,Japan,Japan,Japan
The Toro Company (NYSE:TTC),NYSE:TTC,Farming/Agriculture,Industrials,3523,United States,United States,United States
The Toronto-Dominion Bank (TSX:TD),TSX:TD,Bank (Money Center),Financials,6020,Canada,"Australia, NZ and Canada",Canada
The Torrington Water Company (OTCPK:TORW),OTCPK:TORW,Utility (Water),Utilities,4941,United States,United States,United States
"The Tottori Bank, Ltd. (TSE:8383)",TSE:8383,Banks (Regional),Financials,6020,Japan,Japan,Japan
"The Towa Bank, Ltd. (TSE:8558)",TSE:8558,Banks (Regional),Financials,6020,Japan,Japan,Japan
"The Trade Desk, Inc. (NasdaqGM:TTD)",NasdaqGM:TTD,Software (System & Application),Information Technology,7370,United States,United States,United States
"The Travelers Companies, Inc. (NYSE:TRV)",NYSE:TRV,Insurance (Prop/Cas.),Financials,6331,United States,United States,United States
The Trendlines Group Ltd. (Catalist:42T),Catalist:42T,Investments & Asset Management,Financials,6799,Israel,Emerging Markets,Africa and Middle East
The Ugar Sugar Works Limited (BSE:530363),BSE:530363,Food Processing,Consumer Staples,2060,India,Emerging Markets,India
The Union Mosaic Industry Public Company Limited (SET:UMI),SET:UMI,Building Materials,Industrials,3250,Thailand,Emerging Markets,Small Asia
The Union Sugar Estates Co. Ltd. (MUSE:UNSE.I0000),MUSE:UNSE.I0000,Farming/Agriculture,Consumer Staples,133,Mauritius,Emerging Markets,Africa and Middle East
The Unite Group plc (LSE:UTG),LSE:UTG,R.E.I.T.,Real Estate,6510,United Kingdom,Developed Europe,UK
The United Arab Stevedoring Co. (CASE:UASG),CASE:UASG,Shipbuilding & Marine,Industrials,4400,Egypt,Emerging Markets,Africa and Middle East
The United Basalt Products Limited (MUSE:UBP.N0000),MUSE:UBP.N0000,Construction Supplies,Materials,3281,Mauritius,Emerging Markets,Africa and Middle East
The United Insurance co.Ltd (ASE:UNIN),ASE:UNIN,Insurance (General),Financials,6300,Jordan,Emerging Markets,Africa and Middle East
The United Insurance Company of Pakistan Limited (KASE:UNIC),KASE:UNIC,Insurance (Prop/Cas.),Financials,6300,Pakistan,Emerging Markets,Small Asia
The United Laboratories International Holdings Limited (SEHK:3933),SEHK:3933,Drugs (Pharmaceutical),Health Care,2834,Hong Kong,Emerging Markets,China
The United Nilgiri Tea Estates Company Limited (NSEI:UNITEDTEA),NSEI:UNITEDTEA,Food Processing,Consumer Staples,2090,India,Emerging Markets,India
The Universal Insurance Company Limited (KASE:UVIC),KASE:UVIC,Insurance (Prop/Cas.),Financials,6300,Pakistan,Emerging Markets,Small Asia
The Valens Company Inc. (TSX:VLNS),TSX:VLNS,Drugs (Pharmaceutical),Health Care,2834,Canada,"Australia, NZ and Canada",Canada
The Van Cargoes and Foreign Trade Logistics Joint Stock Company (HNX:VNT),HNX:VNT,Transportation,Industrials,4731,Vietnam,Emerging Markets,Small Asia
The Vegetable Oil Industries Co. Ltd. (PLSE:VOIC),PLSE:VOIC,Food Processing,Consumer Staples,2040,Palestinian Authority,Emerging Markets,Africa and Middle East
The Vegetexco Port Joint Stock Company (HNX:VGP),HNX:VGP,Shipbuilding & Marine,Industrials,4400,Vietnam,Emerging Markets,Small Asia
The Very Good Food Company Inc. (TSXV:VERY),TSXV:VERY,Food Processing,Consumer Staples,2013,Canada,"Australia, NZ and Canada",Canada
The Victoria Mills Limited (BSE:503349),BSE:503349,Real Estate (Development),Real Estate,2200,India,Emerging Markets,India
"The Victory Bancorp, Inc. (OTCPK:VTYB)",OTCPK:VTYB,Banks (Regional),Financials,6022,United States,United States,United States
"The Vita Coco Company, Inc. (NasdaqGS:COCO)",NasdaqGS:COCO,Food Processing,Consumer Staples,2086,United States,United States,United States
The Vitec Group plc (LSE:VTC),LSE:VTC,Electronics (Consumer & Office),Consumer Discretionary,3861,United Kingdom,Developed Europe,UK
The Walt Disney Company (NYSE:DIS),NYSE:DIS,Entertainment,Communication Services,4888,United States,United States,United States
The Warehouse Group Limited (NZSE:WHS),NZSE:WHS,Retail (General),Consumer Discretionary,5311,New Zealand,"Australia, NZ and Canada",Australia & NZ
The Waterbase Limited (BSE:523660),BSE:523660,Food Processing,Consumer Staples,2092,India,Emerging Markets,India
The Weir Group PLC (LSE:WEIR),LSE:WEIR,Machinery,Industrials,3561,United Kingdom,Developed Europe,UK
The Well Told Company Inc. (TSXV:WLCO),TSXV:WLCO,Household Products,Consumer Staples,2834,Canada,"Australia, NZ and Canada",Canada
The Wendy's Company (NasdaqGS:WEN),NasdaqGS:WEN,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
The West Indian Tobacco Company Limited (TTSE:WCO),TTSE:WCO,Tobacco,Consumer Staples,2100,Trinidad & Tobago,Emerging Markets,Latin America & Caribbean
The Westaim Corporation (TSXV:WED),TSXV:WED,Investments & Asset Management,Financials,6799,Canada,"Australia, NZ and Canada",Canada
The Western India Plywoods Limited (NSEI:WIPL),NSEI:WIPL,Paper/Forest Products,Materials,2430,India,Emerging Markets,India
The Western Investment Company of Canada Limited (TSXV:WI),TSXV:WI,Business & Consumer Services,Consumer Discretionary,7539,Canada,"Australia, NZ and Canada",Canada
The Western Union Company (NYSE:WU),NYSE:WU,Information Services,Information Technology,6099,United States,United States,United States
"THE WHY HOW DO COMPANY, Inc. (TSE:3823)",TSE:3823,Software (System & Application),Information Technology,7370,Japan,Japan,Japan
"The Willbes & CO., Ltd. (KOSE:A008600)",KOSE:A008600,Apparel,Consumer Discretionary,2300,South Korea,Emerging Markets,Small Asia
"The Williams Companies, Inc. (NYSE:WMB)",NYSE:WMB,Oil/Gas Distribution,Energy,4922,United States,United States,United States
"The World Poker Store, Inc. (OTCPK:WPKS)",OTCPK:WPKS,Hotel/Gaming,Consumer Discretionary,5999,United States,United States,United States
"The Yamagata Bank, Ltd. (TSE:8344)",TSE:8344,Banks (Regional),Financials,6020,Japan,Japan,Japan
"The Yamanashi Chuo Bank, Ltd. (TSE:8360)",TSE:8360,Banks (Regional),Financials,6020,Japan,Japan,Japan
The Yamuna Syndicate Limited (BSE:540980),BSE:540980,Retail (Distributors),Consumer Discretionary,5063,India,Emerging Markets,India
"The Yokohama Rubber Co., Ltd. (TSE:5101)",TSE:5101,Rubber& Tires,Consumer Discretionary,3011,Japan,Japan,Japan
"The Yonkyu Co.,Ltd. (JASDAQ:9955)",JASDAQ:9955,Food Processing,Consumer Staples,200,Japan,Japan,Japan
The York Water Company (NasdaqGS:YORW),NasdaqGS:YORW,Utility (Water),Utilities,4941,United States,United States,United States
The Yumy Candy Company Inc. (CNSX:TYUM),CNSX:TYUM,Food Processing,Consumer Staples,2060,Canada,"Australia, NZ and Canada",Canada
The Zenitaka Corporation (TSE:1811),TSE:1811,Engineering/Construction,Industrials,0,Japan,Japan,Japan
THECOO Inc. (TSE:4255),TSE:4255,Software (Entertainment),Communication Services,7375,Japan,Japan,Japan
"TheDirectory.com, Inc (OTCPK:SEEK)",OTCPK:SEEK,Software (Entertainment),Communication Services,7370,United States,United States,United States
Theeb Rent A Car Company (SASE:4261),SASE:4261,Trucking,Industrials,7510,Saudi Arabia,Emerging Markets,Africa and Middle East
"theglobe.com, inc. (OTCPK:TGLO)",OTCPK:TGLO,Software (Entertainment),Communication Services,9995,United States,United States,United States
Thejo Engineering Limited (NSEI:THEJO),NSEI:THEJO,Machinery,Industrials,3530,India,Emerging Markets,India
Thelloy Development Group Limited (SEHK:1546),SEHK:1546,Engineering/Construction,Industrials,1700,Hong Kong,Emerging Markets,China
THEMAC Resources Group Limited (TSXV:MAC),TSXV:MAC,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
THEMAC Resources Group Limited (TSXV:MAC),TSXV:MAC,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
"TheMaven, Inc. (OTCPK:MVEN)",OTCPK:MVEN,Software (Entertainment),Communication Services,7370,United States,United States,United States
Theme International Holdings Limited (SEHK:990),SEHK:990,Retail (Distributors),Industrials,2300,Hong Kong,Emerging Markets,China
Themis Medicare Limited (BSE:530199),BSE:530199,Drugs (Pharmaceutical),Health Care,5912,India,Emerging Markets,India
Theraclion SA (ENXTPA:ALTHE),ENXTPA:ALTHE,Healthcare Products,Health Care,3845,France,Developed Europe,EU & Environs
Theradiag SA (ENXTPA:ALTER),ENXTPA:ALTER,Healthcare Products,Health Care,2835,France,Developed Europe,EU & Environs
"Theragen Etex Co.,Ltd. (KOSDAQ:A066700)",KOSDAQ:A066700,Drugs (Pharmaceutical),Health Care,3559,South Korea,Emerging Markets,Small Asia
Theralase Technologies Inc. (TSXV:TLT),TSXV:TLT,Healthcare Products,Health Care,3845,Canada,"Australia, NZ and Canada",Canada
"Theralink Technologies, Inc. (OTCPK:OBMP)",OTCPK:OBMP,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
Theranexus Société Anonyme (ENXTPA:ALTHX),ENXTPA:ALTHX,Drugs (Pharmaceutical),Health Care,2834,France,Developed Europe,EU & Environs
"Therapeutic Solutions International, Inc. (OTCPK:TSOI)",OTCPK:TSOI,Drugs (Pharmaceutical),Health Care,3841,United States,United States,United States
"TherapeuticsMD, Inc. (NasdaqGS:TXMD)",NasdaqGS:TXMD,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Theratechnologies Inc. (TSX:TH),TSX:TH,Drugs (Biotechnology),Health Care,2834,Canada,"Australia, NZ and Canada",Canada
"Theravance Biopharma, Inc. (NasdaqGM:TBPH)",NasdaqGM:TBPH,Drugs (Pharmaceutical),Health Care,2836,Cayman Islands,Emerging Markets,Latin America & Caribbean
TheraVet SA (ENXTPA:ALVET),ENXTPA:ALVET,Drugs (Biotechnology),Health Care,2836,Belgium,Developed Europe,EU & Environs
Therma Bright Inc. (TSXV:THRM),TSXV:THRM,Healthcare Products,Health Care,3845,Canada,"Australia, NZ and Canada",Canada
Thermador Groupe SA (ENXTPA:THEP),ENXTPA:THEP,Retail (Distributors),Industrials,5070,France,Developed Europe,EU & Environs
ThermaFreeze Products Corporation (OTCPK:TZPC),OTCPK:TZPC,Beverage (Soft),Consumer Staples,2721,United States,United States,United States
Thermal Energy International Inc. (TSXV:TMG),TSXV:TMG,Machinery,Industrials,3560,Canada,"Australia, NZ and Canada",Canada
"Thermaltake Technology Co., Ltd. (TPEX:3540)",TPEX:3540,Computers/Peripherals,Information Technology,3679,Taiwan,Emerging Markets,Small Asia
Thermax Limited (NSEI:THERMAX),NSEI:THERMAX,Machinery,Industrials,3433,India,Emerging Markets,India
Thermic Sciences International (OTCPK:ENDO),OTCPK:ENDO,Household Products,Consumer Staples,2844,United States,United States,United States
Thermo Fisher Scientific Inc. (NYSE:TMO),NYSE:TMO,Heathcare Information and Technology,Health Care,3826,United States,United States,United States
"ThermoGenesis Holdings, Inc. (NasdaqCM:THMO)",NasdaqCM:THMO,Healthcare Products,Health Care,3821,United States,United States,United States
"Thermon Group Holdings, Inc. (NYSE:THR)",NYSE:THR,Electrical Equipment,Industrials,3690,United States,United States,United States
"Theseus Pharmaceuticals, Inc. (NasdaqGS:THRX)",NasdaqGS:THRX,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Thesis Gold Inc. (TSXV:TAU),TSXV:TAU,Precious Metals,Materials,1040,Canada,"Australia, NZ and Canada",Canada
Thessaloniki Port Authority Societe Anonyme (ATSE:OLTH),ATSE:OLTH,Shipbuilding & Marine,Industrials,4400,Greece,Developed Europe,EU & Environs
Thessaloniki Water Supply & Sewerage Co S.A. (ATSE:EYAPS),ATSE:EYAPS,Utility (Water),Utilities,4941,Greece,Developed Europe,EU & Environs
Theta Edge Berhad (KLSE:THETA),KLSE:THETA,Computer Services,Information Technology,7370,Malaysia,Emerging Markets,Small Asia
Theta Gold Mines Limited (ASX:TGM),ASX:TGM,Precious Metals,Materials,1040,Australia,"Australia, NZ and Canada",Australia & NZ
TheWorks.co.uk plc (LSE:WRKS),LSE:WRKS,Retail (Special Lines),Consumer Discretionary,5940,United Kingdom,Developed Europe,UK
THG Plc (LSE:THG),LSE:THG,Retail (Online),Consumer Discretionary,5960,United Kingdom,Developed Europe,UK
Thien Long Group Corporation (HOSE:TLG),HOSE:TLG,Office Equipment & Services,Industrials,3950,Vietnam,Emerging Markets,Small Asia
Thien Nam Trading - Import Export Joint Stock Company (HOSE:TNA),HOSE:TNA,Retail (Distributors),Industrials,5000,Vietnam,Emerging Markets,Small Asia
Thien Quang Group Joint Stock Company (HNX:ITQ),HNX:ITQ,Steel,Materials,3312,Vietnam,Emerging Markets,Small Asia
Thien Truong Power Equipment Investment and Construction JSC (HNX:KTT),HNX:KTT,Engineering/Construction,Industrials,1700,Vietnam,Emerging Markets,Small Asia
Thien Viet Securities Joint Stock Company (HOSE:TVS),HOSE:TVS,Brokerage & Investment Banking,Financials,6211,Vietnam,Emerging Markets,Small Asia
Thiensurat Public Company Limited (SET:TSR),SET:TSR,Furn/Home Furnishings,Consumer Discretionary,3580,Thailand,Emerging Markets,Small Asia
Thimble Point Acquisition Corp.,,Investments & Asset Management,Financials,7370,United States,United States,United States
Thinc Jetty Collective AB (publ) (NGM:THINC),NGM:THINC,Software (System & Application),Information Technology,7370,Sweden,Developed Europe,EU & Environs
"THine Electronics, Inc. (JASDAQ:6769)",JASDAQ:6769,Semiconductor,Information Technology,3674,Japan,Japan,Japan
Think Research Corporation (TSXV:THNK),TSXV:THNK,Heathcare Information and Technology,Health Care,7370,Canada,"Australia, NZ and Canada",Canada
"Thinker Agricultural Machinery Co., Ltd. (SHSE:603789)",SHSE:603789,Farming/Agriculture,Industrials,3523,China,Emerging Markets,China
Thinkific Labs Inc. (TSX:THNC),TSX:THNC,Software (Entertainment),Communication Services,7370,Canada,"Australia, NZ and Canada",Canada
"Thinking Electronic Industrial Co., Ltd. (TWSE:2428)",TWSE:2428,Electronics (General),Information Technology,3670,Taiwan,Emerging Markets,Small Asia
Thinkingdom Media Group Ltd. (SHSE:603096),SHSE:603096,Publishing & Newspapers,Communication Services,2731,China,Emerging Markets,China
Thinkink Picturez Limited (BSE:539310),BSE:539310,Entertainment,Communication Services,7812,India,Emerging Markets,India
Thinkon Semiconductor Jinzhou Corp. (SHSE:688233),SHSE:688233,Semiconductor Equip,Information Technology,3674,China,Emerging Markets,China
ThinkSmart Limited (AIM:TSL),AIM:TSL,Financial Svcs. (Non-bank & Insurance),Financials,6141,Australia,"Australia, NZ and Canada",Australia & NZ
THINKWARE Corporation (KOSDAQ:A084730),KOSDAQ:A084730,Electronics (Consumer & Office),Consumer Discretionary,3812,South Korea,Emerging Markets,Small Asia
"ThinTech Materials Technology Co., Ltd. (TPEX:3663)",TPEX:3663,Semiconductor Equip,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
"THiRA-UTECH CO., LTD. (KOSDAQ:A322180)",KOSDAQ:A322180,Software (System & Application),Information Technology,7372,South Korea,Emerging Markets,Small Asia
Thirani Projects Limited (BSE:538464),BSE:538464,Financial Svcs. (Non-bank & Insurance),Financials,6100,India,Emerging Markets,India
Third Age Health Services Limited (NZSE:TAH),NZSE:TAH,Healthcare Support Services,Health Care,8011,New Zealand,"Australia, NZ and Canada",Australia & NZ
Third Century Bancorp (OTCPK:TDCB),OTCPK:TDCB,Banks (Regional),Financials,6035,United States,United States,United States
"Third Coast Bancshares, Inc. (NasdaqGS:TCBX)",NasdaqGS:TCBX,Banks (Regional),Financials,6020,United States,United States,United States
Thirdeye Systems Ltd (TASE:THES),TASE:THES,Aerospace/Defense,Industrials,3812,Israel,Emerging Markets,Africa and Middle East
Thirdwave Financial Intermediaries Limited (BSE:531652),BSE:531652,Brokerage & Investment Banking,Financials,6210,India,Emerging Markets,India
Thirumalai Chemicals Limited (BSE:500412),BSE:500412,Chemical (Basic),Materials,2800,India,Emerging Markets,India
Thitikorn Public Company Limited (SET:TK),SET:TK,Financial Svcs. (Non-bank & Insurance),Financials,7510,Thailand,Emerging Markets,Small Asia
"THK Co., Ltd. (TSE:6481)",TSE:6481,Machinery,Industrials,3569,Japan,Japan,Japan
THN Corporation (KOSE:A019180),KOSE:A019180,Auto Parts,Consumer Discretionary,3714,South Korea,Emerging Markets,Small Asia
Thob Al Aseel Co. (SASE:4012),SASE:4012,Apparel,Consumer Discretionary,2300,Saudi Arabia,Emerging Markets,Africa and Middle East
Thomas Cook (India) Limited (BSE:500413),BSE:500413,Hotel/Gaming,Consumer Discretionary,4700,India,Emerging Markets,India
