Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
Global Fashion Group S.A. (XTRA:GFG),XTRA:GFG,Retail (Online),Consumer Discretionary,5960,Luxembourg,Developed Europe,EU & Environs
"Global Ferronickel Holdings, Inc. (PSE:FNI)",PSE:FNI,Metals & Mining,Materials,1000,Philippines,Emerging Markets,Small Asia
"Global Fiber Technologies, Inc. (OTCPK:GFTX)",OTCPK:GFTX,Apparel,Consumer Discretionary,2300,United States,United States,United States
Global Financial Investments Holding SAOG (MSM:GFIC),MSM:GFIC,Brokerage & Investment Banking,Financials,6200,Oman,Emerging Markets,Africa and Middle East
"Global Food Creators Co., Ltd. (JASDAQ:7559)",JASDAQ:7559,Food Processing,Consumer Staples,5141,Japan,Japan,Japan
Global Green Chemicals Public Company Limited (SET:GGC),SET:GGC,Chemical (Specialty),Materials,2860,Thailand,Emerging Markets,Small Asia
Global Green Solutions Inc. (OTCPK:GGRN),OTCPK:GGRN,Coal & Related Energy,Energy,1040,United States,United States,United States
Global Health Clinics Ltd. (CNSX:MJRX),CNSX:MJRX,Healthcare Support Services,Health Care,8090,Canada,"Australia, NZ and Canada",Canada
Global Health Limited (ASX:GLH),ASX:GLH,Heathcare Information and Technology,Health Care,7371,Australia,"Australia, NZ and Canada",Australia & NZ
Global Heavy Chemicals Limited (DSE:GHCL),DSE:GHCL,Chemical (Basic),Materials,2810,Bangladesh,Emerging Markets,Small Asia
Global Helium Corp. (CNSX:HECO),CNSX:HECO,Chemical (Specialty),Materials,2813,Canada,"Australia, NZ and Canada",Canada
Global Hemp Group Inc. (CNSX:GHG),CNSX:GHG,Farming/Agriculture,Consumer Staples,2834,Canada,"Australia, NZ and Canada",Canada
"Global Indemnity Group, LLC (NasdaqGS:GBLI)",NasdaqGS:GBLI,Insurance (Prop/Cas.),Financials,6351,United States,United States,United States
Global Industrial Company (NYSE:GIC),NYSE:GIC,Retail (Distributors),Industrials,5090,United States,United States,United States
"Global Information, Inc. (JASDAQ:4171)",JASDAQ:4171,Advertising,Communication Services,8700,Japan,Japan,Japan
"Global Infotech Co., Ltd. (SZSE:300465)",SZSE:300465,Software (System & Application),Information Technology,7372,China,Emerging Markets,China
Global Innovative Platforms Inc. (OTCPK:GIPL),OTCPK:GIPL,Semiconductor,Information Technology,9995,United States,United States,United States
Global Insurance Limited (DSE:GLOBALINS),DSE:GLOBALINS,Insurance (Prop/Cas.),Financials,6300,Bangladesh,Emerging Markets,Small Asia
Global International Credit Group Limited (SEHK:1669),SEHK:1669,Financial Svcs. (Non-bank & Insurance),Financials,6162,Hong Kong,Emerging Markets,China
"Global Internet of People, Inc. (NasdaqCM:SDH)",NasdaqCM:SDH,Business & Consumer Services,Industrials,7370,China,Emerging Markets,China
Global Invacom Group Limited (SGX:QS9),SGX:QS9,Telecom. Equipment,Information Technology,3663,Singapore,Emerging Markets,Small Asia
Global Kids Company Corp. (TSE:6189),TSE:6189,Business & Consumer Services,Consumer Discretionary,8351,Japan,Japan,Japan
Global Knafaim Leasing Ltd (TASE:GKL),TASE:GKL,Retail (Distributors),Industrials,7359,Israel,Emerging Markets,Africa and Middle East
Global Li-Ion Graphite Corp. (CNSX:LION),CNSX:LION,Metals & Mining,Materials,1400,Canada,"Australia, NZ and Canada",Canada
Global Lighting Technologies Inc. (TWSE:4935),TWSE:4935,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
Global Link Communications Holdings Limited (SEHK:8060),SEHK:8060,Software (System & Application),Information Technology,7372,Hong Kong,Emerging Markets,China
Global Link Management Inc. (TSE:3486),TSE:3486,Real Estate (General/Diversified),Real Estate,6500,Japan,Japan,Japan
Global Links Corp. (OTCPK:GLCO),OTCPK:GLCO,Real Estate (Operations & Services),Real Estate,7389,United States,United States,United States
Global Lithium Resources Limited (ASX:GL1),ASX:GL1,Metals & Mining,Materials,1400,Australia,"Australia, NZ and Canada",Australia & NZ
Global Mastermind Capital Limited (SEHK:905),SEHK:905,Investments & Asset Management,Financials,6799,Hong Kong,Emerging Markets,China
Global Mastermind Holdings Limited (SEHK:8063),SEHK:8063,Hotel/Gaming,Consumer Discretionary,6211,Hong Kong,Emerging Markets,China
Global Medical REIT Inc. (NYSE:GMRE),NYSE:GMRE,R.E.I.T.,Real Estate,6798,United States,United States,United States
Global Menkul Degerler Anonim Sirketi (IBSE:GLBMD),IBSE:GLBMD,Brokerage & Investment Banking,Financials,6211,Turkey,Developed Europe,EU & Environs
Global Mixed-Mode Technology Inc. (TWSE:8081),TWSE:8081,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
"Global Net Lease, Inc. (NYSE:GNL)",NYSE:GNL,R.E.I.T.,Real Estate,6798,United States,United States,United States
Global New Material International Holdings Limited (SEHK:6616),SEHK:6616,Chemical (Specialty),Materials,2860,China,Emerging Markets,China
Global Offshore Services Limited (BSE:501848),BSE:501848,Oilfield Svcs/Equip.,Energy,1382,India,Emerging Markets,India
Global Oil & Gas Limited (ASX:GLV),ASX:GLV,Oil/Gas (Production and Exploration),Energy,1311,Australia,"Australia, NZ and Canada",Australia & NZ
Global One Real Estate Investment Corp. (TSE:8958),TSE:8958,R.E.I.T.,Real Estate,6798,Japan,Japan,Japan
Global Oriental Berhad (KLSE:GOB),KLSE:GOB,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
Global Palm Resources Holdings Limited (SGX:BLW),SGX:BLW,Farming/Agriculture,Consumer Staples,2070,Singapore,Emerging Markets,Small Asia
Global Partner Acquisition Corp II (NasdaqCM:GPAC),NasdaqCM:GPAC,Investments & Asset Management,Financials,9995,United States,United States,United States
Global Payments Inc. (NYSE:GPN),NYSE:GPN,Information Services,Information Technology,7374,United States,United States,United States
Global Petroleum Limited (AIM:GBP),AIM:GBP,Oil/Gas (Production and Exploration),Energy,1311,Australia,"Australia, NZ and Canada",Australia & NZ
"Global Pharmatech, Inc. (OTCPK:GBLP)",OTCPK:GBLP,Household Products,Consumer Staples,2834,China,Emerging Markets,China
"Global PMX Co., Ltd. (TWSE:4551)",TWSE:4551,Auto Parts,Consumer Discretionary,3714,Taiwan,Emerging Markets,Small Asia
Global Poletrusion Group Corp (OTCPK:GPGC),OTCPK:GPGC,Electrical Equipment,Industrials,3674,United States,United States,United States
Global Ports Holding Plc (LSE:GPH),LSE:GPH,Shipbuilding & Marine,Industrials,4400,Turkey,Developed Europe,EU & Environs
Global Power Synergy Public Company Limited (SET:GPSC),SET:GPSC,Power,Utilities,4991,Thailand,Emerging Markets,Small Asia
"Global Profit Technologies, Inc. (OTCPK:GLPT)",OTCPK:GLPT,Financial Svcs. (Non-bank & Insurance),Financials,7370,United States,United States,United States
Global PVQ SE (HMSE:QCE),HMSE:QCE,Semiconductor,Information Technology,3670,Germany,Developed Europe,EU & Environs
Global Resources Investment Trust Plc (LSE:GRIT),LSE:GRIT,Investments & Asset Management,Financials,6726,United Kingdom,Developed Europe,UK
"Global Seafood Technologies, Inc. (OTCPK:GSFD)",OTCPK:GSFD,Food Processing,Consumer Staples,2090,United States,United States,United States
Global Security Experts Inc. (TSE:4417),TSE:4417,Computer Services,Information Technology,7370,Japan,Japan,Japan
"Global Self Storage, Inc. (NasdaqCM:SELF)",NasdaqCM:SELF,R.E.I.T.,Real Estate,6798,United States,United States,United States
Global Service Center Public Company Limited (SET:GSC),SET:GSC,Office Equipment & Services,Industrials,7389,Thailand,Emerging Markets,Small Asia
"Global Ship Lease, Inc. (NYSE:GSL)",NYSE:GSL,Shipbuilding & Marine,Industrials,4400,United Kingdom,Developed Europe,UK
Global SM Tech Limited (KOSDAQ:A900070),KOSDAQ:A900070,Machinery,Industrials,3420,South Korea,Emerging Markets,Small Asia
"Global Standard Technology, Limited (KOSDAQ:A083450)",KOSDAQ:A083450,Semiconductor Equip,Information Technology,3559,South Korea,Emerging Markets,Small Asia
Global Strategic Group Limited (SEHK:8007),SEHK:8007,Retail (Distributors),Industrials,7374,Hong Kong,Emerging Markets,China
Global Sweeteners Holdings Limited (SEHK:3889),SEHK:3889,Food Processing,Consumer Staples,2040,Hong Kong,Emerging Markets,China
Global Synergy Acquisition Corp. (NasdaqCM:GSAQ),NasdaqCM:GSAQ,Investments & Asset Management,Financials,9995,United States,United States,United States
"Global Tax Free Co., Ltd. (KOSDAQ:A204620)",KOSDAQ:A204620,Business & Consumer Services,Industrials,7200,South Korea,Emerging Markets,Small Asia
"Global Tech Industries Group, Inc. (OTCPK:GTII)",OTCPK:GTII,Financial Svcs. (Non-bank & Insurance),Financials,7370,United States,United States,United States
"Global Technologies, Ltd. (OTCPK:GTLL)",OTCPK:GTLL,Retail (Online),Consumer Discretionary,3663,United States,United States,United States
Global Technology Acquisition Corp. I (NasdaqGM:GTAC),NasdaqGM:GTAC,Investments & Asset Management,Financials,9995,United States,United States,United States
"GLOBAL TEK FABRICATION CO., Ltd. (TWSE:4566)",TWSE:4566,Auto Parts,Consumer Discretionary,3569,Taiwan,Emerging Markets,Small Asia
Global Testing Corporation Limited (SGX:AYN),SGX:AYN,Semiconductor Equip,Information Technology,8734,Taiwan,Emerging Markets,Small Asia
"Global Top E-Commerce Co., Ltd. (SZSE:002640)",SZSE:002640,Retail (Online),Consumer Discretionary,2300,China,Emerging Markets,China
Global Trac Solutions Inc. (OTCPK:PSYC),OTCPK:PSYC,Information Services,Information Technology,6099,United States,United States,United States
Global UAV Technologies Ltd. (CNSX:UAV),CNSX:UAV,Business & Consumer Services,Industrials,8700,Canada,"Australia, NZ and Canada",Canada
Global Unichip Corp. (TWSE:3443),TWSE:3443,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
Global United Insurance Company (PLSE:GUI),PLSE:GUI,Insurance (General),Financials,6331,Palestinian Authority,Emerging Markets,Africa and Middle East
Global Vectra Helicorp Limited (BSE:532773),BSE:532773,Oilfield Svcs/Equip.,Energy,4522,India,Emerging Markets,India
"Global View Co., Ltd. (TWSE:3040)",TWSE:3040,Electronics (Consumer & Office),Consumer Discretionary,3663,Taiwan,Emerging Markets,Small Asia
"Global Warming Solutions, Inc. (OTCPK:GWSO)",OTCPK:GWSO,Electrical Equipment,Industrials,3600,United States,United States,United States
"Global Water Resources, Inc. (NasdaqGM:GWRS)",NasdaqGM:GWRS,Utility (Water),Utilities,4941,United States,United States,United States
"Global Water Technologies, Inc. (OTCPK:GWTR)",OTCPK:GWTR,Utility (Water),Utilities,4941,United States,United States,United States
Global Wellness Strategies Inc. (CNSX:GWS),CNSX:GWS,Investments & Asset Management,Financials,6159,Canada,"Australia, NZ and Canada",Canada
Global WholeHealth Partners Corporation (OTCPK:GWHP),OTCPK:GWHP,Healthcare Products,Health Care,3840,United States,United States,United States
Global Yatirim Holding A.S. (IBSE:GLYHO),IBSE:GLYHO,Diversified,Financials,6799,Turkey,Developed Europe,EU & Environs
"Global-Dining, Inc. (TSE:7625)",TSE:7625,Restaurant/Dining,Consumer Discretionary,5812,Japan,Japan,Japan
Global-e Online Ltd. (NasdaqGS:GLBE),NasdaqGS:GLBE,Retail (Online),Consumer Discretionary,5960,Israel,Emerging Markets,Africa and Middle East
"Global-Estate Resorts, Inc. (PSE:GERI)",PSE:GERI,Real Estate (Development),Real Estate,6552,Philippines,Emerging Markets,Small Asia
GlobalBlock Digital Asset Trading Limited (TSXV:BLOK),TSXV:BLOK,Software (System & Application),Information Technology,7370,United Kingdom,Developed Europe,UK
GlobalData Plc (AIM:DATA),AIM:DATA,Business & Consumer Services,Industrials,7370,United Kingdom,Developed Europe,UK
GLOBALFOUNDRIES Inc. (NasdaqGS:GFS),NasdaqGS:GFS,Semiconductor,Information Technology,3674,United States,United States,United States
Globalink Investment Inc. (NasdaqGM:GLLI),NasdaqGM:GLLI,Investments & Asset Management,Financials,9995,United States,United States,United States
GlobalSat WorldCom Corporation (TPEX:3499),TPEX:3499,Electronics (Consumer & Office),Consumer Discretionary,3663,Taiwan,Emerging Markets,Small Asia
GlobalSpace Technologies Limited (BSE:540654),BSE:540654,Software (System & Application),Information Technology,7372,India,Emerging Markets,India
"Globalstar, Inc. (NYSEAM:GSAT)",NYSEAM:GSAT,Telecom. Services,Communication Services,4899,United States,United States,United States
Globaltec Formation Berhad (KLSE:GLOTEC),KLSE:GLOTEC,Electronics (General),Information Technology,6799,Malaysia,Emerging Markets,Small Asia
"GlobalWafers Co., Ltd. (TPEX:6488)",TPEX:6488,Semiconductor Equip,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
"Globalway, Inc. (TSE:3936)",TSE:3936,Software (System & Application),Information Technology,7370,Japan,Japan,Japan
Globalworth Real Estate Investments Limited (AIM:GWI),AIM:GWI,R.E.I.T.,Real Estate,6798,Guernsey,Developed Europe,EU & Environs
Globant S.A. (NYSE:GLOB),NYSE:GLOB,Computer Services,Information Technology,7370,Luxembourg,Developed Europe,EU & Environs
Globe Commercials Limited (BSE:540266),BSE:540266,Retail (Distributors),Industrials,5100,India,Emerging Markets,India
Globe Exploration (Y.C.D.) Limited Partnership (TASE:GLEX.L),TASE:GLEX.L,Oil/Gas (Production and Exploration),Energy,1311,Israel,Emerging Markets,Africa and Middle East
Globe Industries Corporation (TWSE:1324),TWSE:1324,Office Equipment & Services,Industrials,3060,Taiwan,Emerging Markets,Small Asia
Globe International Carriers Limited (NSEI:GICL),NSEI:GICL,Trucking,Industrials,4789,India,Emerging Markets,India
Globe International Limited (ASX:GLB),ASX:GLB,Apparel,Consumer Discretionary,3140,Australia,"Australia, NZ and Canada",Australia & NZ
Globe Life Inc. (NYSE:GL),NYSE:GL,Insurance (Life),Financials,6311,United States,United States,United States
Globe Metals & Mining Limited (ASX:GBE),ASX:GBE,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
Globe Net Wireless Corp. (OTCPK:GNTW),OTCPK:GNTW,Household Products,Consumer Staples,2834,United States,United States,United States
"Globe Telecom, Inc. (PSE:GLO)",PSE:GLO,Telecom (Wireless),Communication Services,4812,Philippines,Emerging Markets,Small Asia
Globe Textiles (India) Limited (NSEI:GLOBE),NSEI:GLOBE,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Globe Trade Centre S.A. (WSE:GTC),WSE:GTC,Real Estate (Operations & Services),Real Estate,6500,Poland,Developed Europe,EU & Environs
Globe Union Industrial Corp. (TWSE:9934),TWSE:9934,Building Materials,Industrials,3430,Taiwan,Emerging Markets,Small Asia
"Globeride, Inc. (TSE:7990)",TSE:7990,Recreation,Consumer Discretionary,3949,Japan,Japan,Japan
GlobeStar Therapeutics Corporation (OTCPK:GSTC),OTCPK:GSTC,Drugs (Biotechnology),Health Care,2830,United States,United States,United States
Globetronics Technology Bhd (KLSE:GTRONIC),KLSE:GTRONIC,Semiconductor,Information Technology,3674,Malaysia,Emerging Markets,Small Asia
GlobeX Data Ltd. (CNSX:SWIS),CNSX:SWIS,Computer Services,Information Technology,5045,Canada,"Australia, NZ and Canada",Canada
Globex Mining Enterprises Inc. (TSX:GMX),TSX:GMX,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Globis Acquisition Corp. (NasdaqCM:GLAQ),NasdaqCM:GLAQ,Investments & Asset Management,Financials,9995,United States,United States,United States
Globlex Holding Management Public Company Limited (SET:GBX),SET:GBX,Brokerage & Investment Banking,Financials,6200,Thailand,Emerging Markets,Small Asia
"Globon Co., Ltd. (KOSDAQ:A019660)",KOSDAQ:A019660,Investments & Asset Management,Financials,6799,South Korea,Emerging Markets,Small Asia
Globrands Ltd. (TASE:GLRS),TASE:GLRS,Retail (Distributors),Consumer Discretionary,5190,Israel,Emerging Markets,Africa and Middle East
Globus Maritime Limited (NasdaqCM:GLBS),NasdaqCM:GLBS,Shipbuilding & Marine,Industrials,4412,Greece,Developed Europe,EU & Environs
"Globus Medical, Inc. (NYSE:GMED)",NYSE:GMED,Healthcare Products,Health Care,3841,United States,United States,United States
Globus Power Generation Limited (BSE:526025),BSE:526025,Power,Utilities,4991,India,Emerging Markets,India
Globus Spirits Limited (NSEI:GLOBUSSPR),NSEI:GLOBUSSPR,Beverage (Alcoholic),Consumer Staples,2085,India,Emerging Markets,India
Glodon Company Limited (SZSE:002410),SZSE:002410,Software (System & Application),Information Technology,7372,China,Emerging Markets,China
Glomac Berhad (KLSE:GLOMAC),KLSE:GLOMAC,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
"GLOME Holdings,Inc. (JASDAQ:8938)",JASDAQ:8938,Real Estate (General/Diversified),Real Estate,6500,Japan,Japan,Japan
Gloria Material Technology Corp. (TPEX:5009),TPEX:5009,Steel,Materials,3360,Taiwan,Emerging Markets,Small Asia
Glorious Creation Limited (CNSX:GCIT),CNSX:GCIT,Computer Services,Information Technology,7370,Canada,"Australia, NZ and Canada",Canada
Glorious Property Holdings Limited (SEHK:845),SEHK:845,Real Estate (Development),Real Estate,6552,Hong Kong,Emerging Markets,China
Glorious Sun Enterprises Limited (SEHK:393),SEHK:393,Retail (Special Lines),Consumer Discretionary,5600,Hong Kong,Emerging Markets,China
Glory Flame Holdings Limited (SEHK:8059),SEHK:8059,Engineering/Construction,Industrials,1600,Hong Kong,Emerging Markets,China
Glory Forever Public Company Limited (SET:GLORY),SET:GLORY,Publishing & Newspapers,Communication Services,7370,Thailand,Emerging Markets,Small Asia
Glory Ltd. (TSE:6457),TSE:6457,Machinery,Industrials,3578,Japan,Japan,Japan
Glory Mark Hi-Tech (Holdings) Limited (SEHK:8159),SEHK:8159,Electronics (General),Information Technology,3577,Hong Kong,Emerging Markets,China
Glory Star New Media Group Holdings Limited (NasdaqCM:GSMG),NasdaqCM:GSMG,Software (Entertainment),Communication Services,7822,China,Emerging Markets,China
Glory Sun Financial Group Limited (SEHK:1282),SEHK:1282,Brokerage & Investment Banking,Financials,6211,Hong Kong,Emerging Markets,China
Glory Sun Land Group Limited (SEHK:299),SEHK:299,Entertainment,Communication Services,7370,Hong Kong,Emerging Markets,China
"Glorywin Entertainment Group, Inc. (OTCPK:GWIN)",OTCPK:GWIN,Chemical (Basic),Materials,2861,Macau,Emerging Markets,China
"Glosel Co., Ltd. (TSE:9995)",TSE:9995,Computer Services,Information Technology,5065,Japan,Japan,Japan
Gloster Infokommunikációs Nyrt. (BUSE:GLOSTER),BUSE:GLOSTER,Computer Services,Information Technology,7370,Hungary,Developed Europe,EU & Environs
Gloster Limited (BSE:542351),BSE:542351,Apparel,Consumer Discretionary,2299,India,Emerging Markets,India
Glotech Industrial Corp. (TPEX:5475),TPEX:5475,Electronics (General),Information Technology,2221,Taiwan,Emerging Markets,Small Asia
"Glow Holdings, Inc. (OTCPK:GLOH)",OTCPK:GLOH,Food Processing,Consumer Staples,5900,United States,United States,United States
Glow Lifetech Corp. (CNSX:GLOW),CNSX:GLOW,Drugs (Pharmaceutical),Health Care,2833,Canada,"Australia, NZ and Canada",Canada
GLP J-REIT (TSE:3281),TSE:3281,R.E.I.T.,Real Estate,6798,Japan,Japan,Japan
"Glucose Health, Inc. (OTCPK:GLUC)",OTCPK:GLUC,Household Products,Consumer Staples,2833,United States,United States,United States
"GlucoTrack, Inc. (NasdaqCM:IGAP)",NasdaqCM:IGAP,Healthcare Products,Health Care,3845,Israel,Emerging Markets,Africa and Middle East
Glunz & Jensen Holding A/S (CPSE:GJ),CPSE:GJ,Machinery,Industrials,3555,Denmark,Developed Europe,EU & Environs
"GlycoMimetics, Inc. (NasdaqGM:GLYC)",NasdaqGM:GLYC,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
GlycoNex Incorporation (TPEX:4168),TPEX:4168,Drugs (Biotechnology),Health Care,2836,Taiwan,Emerging Markets,Small Asia
Glycorex Transplantation AB (publ) (NGM:GTAB B),NGM:GTAB B,Healthcare Products,Health Care,3841,Sweden,Developed Europe,EU & Environs
"GMA Network, Inc. (PSE:GMA7)",PSE:GMA7,Broadcasting,Communication Services,4833,Philippines,Emerging Markets,Small Asia
GMB Corporation (TSE:7214),TSE:7214,Auto Parts,Consumer Discretionary,3714,Japan,Japan,Japan
GMB Korea Corp. (KOSE:A013870),KOSE:A013870,Auto Parts,Consumer Discretionary,3714,South Korea,Emerging Markets,Small Asia
GMC Group For Industrial Commercial & Financial Investments (CASE:GMCI),CASE:GMCI,Diversified,Financials,9998,Egypt,Emerging Markets,Africa and Middle East
GME Group Holdings Limited (SEHK:8188),SEHK:8188,Engineering/Construction,Industrials,1600,Hong Kong,Emerging Markets,China
"GME Innotainment, Inc. (OTCPK:GMEV)",OTCPK:GMEV,Entertainment,Communication Services,7900,Hong Kong,Emerging Markets,China
GME Resources Limited (ASX:GME),ASX:GME,Precious Metals,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
"GMéxico Transportes, S.A.B. de C.V. (BMV:GMXT *)",BMV:GMXT *,Transportation (Railroads),Industrials,4011,Mexico,Emerging Markets,Latin America & Caribbean
GMI Technology Inc. (TWSE:3312),TWSE:3312,Computer Services,Information Technology,5045,Taiwan,Emerging Markets,Small Asia
GMM Grammy Public Company Limited (SET:GRAMMY),SET:GRAMMY,Entertainment,Communication Services,8900,Thailand,Emerging Markets,Small Asia
GMM Pfaudler Limited (BSE:505255),BSE:505255,Machinery,Industrials,3550,India,Emerging Markets,India
GMO AD Partners Inc. (JASDAQ:4784),JASDAQ:4784,Advertising,Communication Services,7310,Japan,Japan,Japan
"GMO Financial Gate, Inc. (TSE:4051)",TSE:4051,Information Services,Information Technology,7374,Japan,Japan,Japan
"GMO Financial Holdings, Inc. (JASDAQ:7177)",JASDAQ:7177,Brokerage & Investment Banking,Financials,6200,Japan,Japan,Japan
GMO GlobalSign Holdings K.K. (TSE:3788),TSE:3788,Software (Internet),Information Technology,7370,Japan,Japan,Japan
"GMO Internet, Inc. (TSE:9449)",TSE:9449,Software (Internet),Information Technology,7370,Japan,Japan,Japan
GMO Media Inc. (TSE:6180),TSE:6180,Software (Entertainment),Communication Services,7370,Japan,Japan,Japan
