Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
"Sunnyside Bancorp, Inc. (OTCPK:SNNY)",OTCPK:SNNY,Financial Svcs. (Non-bank & Insurance),Financials,6035,United States,United States,United States
"Sunonwealth Electric Machine Industry Co., Ltd. (TWSE:2421)",TWSE:2421,Machinery,Industrials,3600,Taiwan,Emerging Markets,Small Asia
SunOpta Inc. (TSX:SOY),TSX:SOY,Food Processing,Consumer Staples,2000,United States,United States,United States
Sunplus Innovation Technology Inc. (TPEX:5236),TPEX:5236,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
Sunplus Technology Company Limited (TWSE:2401),TWSE:2401,Semiconductor,Information Technology,3672,Taiwan,Emerging Markets,Small Asia
SunPower Corporation (NasdaqGS:SPWR),NasdaqGS:SPWR,Semiconductor,Information Technology,3674,United States,United States,United States
Sunpower Group Ltd. (SGX:5GD),SGX:5GD,Machinery,Industrials,3440,China,Emerging Markets,China
Sunraj Diamond Exports Limited (BSE:523425),BSE:523425,Apparel,Consumer Discretionary,3911,India,Emerging Markets,India
Sunray Engineering Group Limited (SEHK:8616),SEHK:8616,Engineering/Construction,Industrials,1700,Hong Kong,Emerging Markets,China
Sunrays Textile Mills Limited (KASE:SUTM),KASE:SUTM,Apparel,Consumer Discretionary,2200,Pakistan,Emerging Markets,Small Asia
"Sunresin New Materials Co.,Ltd (SZSE:300487)",SZSE:300487,Chemical (Basic),Materials,2821,China,Emerging Markets,China
Sunrex Technology Corporation (TWSE:2387),TWSE:2387,Computers/Peripherals,Information Technology,3570,Taiwan,Emerging Markets,Small Asia
Sunright Limited (SGX:S71),SGX:S71,Semiconductor Equip,Information Technology,3559,Singapore,Emerging Markets,Small Asia
"Sunrise Consulting Group, Inc. (OTCPK:SNRS)",OTCPK:SNRS,Semiconductor,Information Technology,6282,United States,United States,United States
Sunrise Energy Metals Limited (ASX:SRL),ASX:SRL,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
Sunrise Group Company Limited (SZSE:002752),SZSE:002752,Packaging & Container,Materials,3411,China,Emerging Markets,China
Sunrise Resources plc (AIM:SRES),AIM:SRES,Precious Metals,Materials,1400,United Kingdom,Developed Europe,UK
Sunrise Resources plc (AIM:SRES),AIM:SRES,Precious Metals,Materials,1400,United Kingdom,Developed Europe,UK
Sunrise Shares Holdings Ltd. (Catalist:581),Catalist:581,Retail (Distributors),Industrials,5063,Singapore,Emerging Markets,Small Asia
Sunrun Inc. (NasdaqGS:RUN),NasdaqGS:RUN,Electrical Equipment,Industrials,3620,United States,United States,United States
"Sunsea AIoT Technology Co., Ltd. (SZSE:002313)",SZSE:002313,Telecom. Equipment,Information Technology,3670,China,Emerging Markets,China
"Sunset Capital Assets, Inc. (OTCPK:SNST)",OTCPK:SNST,Household Products,Consumer Staples,2842,United States,United States,United States
"Sunset Island Group, Inc. (OTCPK:SIGO)",OTCPK:SIGO,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Sunshield Chemicals Limited (BSE:530845),BSE:530845,Chemical (Specialty),Materials,2800,India,Emerging Markets,India
Sunshine 100 China Holdings Ltd (SEHK:2608),SEHK:2608,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Sunshine Agri-Tech Inc. (TSXV:SAI.H),TSXV:SAI.H,Food Processing,Consumer Staples,2048,Canada,"Australia, NZ and Canada",Canada
"Sunshine Biopharma, Inc. (OTCPK:SBFM)",OTCPK:SBFM,Drugs (Biotechnology),Health Care,2836,Canada,"Australia, NZ and Canada",Canada
Sunshine Capital Limited (BSE:539574),BSE:539574,Brokerage & Investment Banking,Financials,6211,India,Emerging Markets,India
"Sunshine Global Circuits Co.,Ltd. (SZSE:300739)",SZSE:300739,Electronics (General),Information Technology,3672,China,Emerging Markets,China
Sunshine Gold Limited (ASX:SHN),ASX:SHN,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
"Sunshine Guojian Pharmaceutical (Shanghai) Co., Ltd (SHSE:688336)",SHSE:688336,Drugs (Biotechnology),Health Care,2836,China,Emerging Markets,China
Sunshine Holdings PLC (COSE:SUN.N0000),COSE:SUN.N0000,Farming/Agriculture,Consumer Staples,2090,Sri Lanka,Emerging Markets,Small Asia
Sunshine Oilsands Ltd. (SEHK:2012),SEHK:2012,Oil/Gas (Production and Exploration),Energy,1311,Canada,"Australia, NZ and Canada",Canada
Sunspring Metal Corporation (TWSE:2062),TWSE:2062,Building Materials,Industrials,3430,Taiwan,Emerging Markets,Small Asia
Sunstar Investment Joint Stock Company (HOSE:SJF),HOSE:SJF,Farming/Agriculture,Consumer Staples,100,Vietnam,Emerging Markets,Small Asia
"Sunstock, Inc. (OTCPK:SSOK)",OTCPK:SSOK,Retail (Special Lines),Consumer Discretionary,5900,United States,United States,United States
"Sunstone Development Co., Ltd. (SHSE:603612)",SHSE:603612,Chemical (Basic),Materials,3620,China,Emerging Markets,China
"Sunstone Hotel Investors, Inc. (NYSE:SHO)",NYSE:SHO,R.E.I.T.,Real Estate,6798,United States,United States,United States
Sunstone Metals Limited (ASX:STM),ASX:STM,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
Sunsuria Berhad (KLSE:SUNSURIA),KLSE:SUNSURIA,Real Estate (Development),Real Estate,3442,Malaysia,Emerging Markets,Small Asia
Sunsweet Public Company Limited (SET:SUN),SET:SUN,Food Processing,Consumer Staples,2000,Thailand,Emerging Markets,Small Asia
"Suntak Technology Co.,Ltd. (SZSE:002815)",SZSE:002815,Electronics (General),Information Technology,3672,China,Emerging Markets,China
"Suntar Environmental Technology Co., Ltd. (SHSE:688101)",SHSE:688101,Environmental & Waste Services,Industrials,4950,China,Emerging Markets,China
Suntec Real Estate Investment Trust (SGX:T82U),SGX:T82U,R.E.I.T.,Real Estate,6798,Singapore,Emerging Markets,Small Asia
"Suntech Co., Ltd. (XKON:A217320)",XKON:A217320,Electrical Equipment,Industrials,3621,South Korea,Emerging Markets,Small Asia
Suntech S.A. (WSE:SUN),WSE:SUN,Software (System & Application),Information Technology,7372,Poland,Developed Europe,EU & Environs
Sunteck Realty Limited (BSE:512179),BSE:512179,Real Estate (General/Diversified),Real Estate,6500,India,Emerging Markets,India
"Suntex Enterprises, Inc. (OTCPK:SNTX)",OTCPK:SNTX,Coal & Related Energy,Energy,5172,United States,United States,United States
Suntory Beverage & Food Limited (TSE:2587),TSE:2587,Beverage (Soft),Consumer Staples,2080,Japan,Japan,Japan
"Suntront Technology Co., Ltd. (SZSE:300259)",SZSE:300259,Electronics (General),Information Technology,3690,China,Emerging Markets,China
"Suntrust Home Developers, Inc. (PSE:SUN)",PSE:SUN,Real Estate (Operations & Services),Real Estate,6552,Philippines,Emerging Markets,Small Asia
"Sunty Development Co., LTD (TWSE:3266)",TWSE:3266,Real Estate (Development),Real Estate,2834,Taiwan,Emerging Markets,Small Asia
Sunu Assurances Nigeria Plc (NGSE:SUNUASSUR),NGSE:SUNUASSUR,Insurance (Prop/Cas.),Financials,6300,Nigeria,Emerging Markets,Africa and Middle East
"Sunvault Energy, Inc. (OTCPK:SVLT)",OTCPK:SVLT,Semiconductor Equip,Information Technology,4953,Canada,"Australia, NZ and Canada",Canada
"SunVic Technology Co., Ltd. (TPEX:4304)",TPEX:4304,Chemical (Basic),Materials,2673,Taiwan,Emerging Markets,Small Asia
"Sunvim Group Co.,Ltd (SZSE:002083)",SZSE:002083,Apparel,Consumer Discretionary,2200,China,Emerging Markets,China
Sunwah Kingsway Capital Holdings Limited (SEHK:188),SEHK:188,Brokerage & Investment Banking,Financials,6211,Hong Kong,Emerging Markets,China
"Sunward Intelligent Equipment Co., Ltd. (SZSE:002097)",SZSE:002097,Construction Supplies,Industrials,3531,China,Emerging Markets,China
Sunwave Communications Co.Ltd (SZSE:002115),SZSE:002115,Advertising,Communication Services,3679,China,Emerging Markets,China
Sunway Berhad (KLSE:SUNWAY),KLSE:SUNWAY,Diversified,Industrials,9997,Malaysia,Emerging Markets,Small Asia
"SunWay Biotech Co., LTD. (TPEX:1271)",TPEX:1271,Drugs (Pharmaceutical),Health Care,2836,Taiwan,Emerging Markets,Small Asia
"Sunway Co., Ltd. (SHSE:603333)",SHSE:603333,Electrical Equipment,Industrials,3357,China,Emerging Markets,China
Sunway Construction Group Berhad (KLSE:SUNCON),KLSE:SUNCON,Engineering/Construction,Industrials,1600,Malaysia,Emerging Markets,Small Asia
Sunway International Holdings Limited (SEHK:58),SEHK:58,Construction Supplies,Materials,3270,Hong Kong,Emerging Markets,China
Sunway Real Estate Investment Trust (KLSE:SUNREIT),KLSE:SUNREIT,R.E.I.T.,Real Estate,6798,Malaysia,Emerging Markets,Small Asia
"Sunwin Stevia International, Inc. (OTCPK:SUWN)",OTCPK:SUWN,Drugs (Pharmaceutical),Health Care,2090,China,Emerging Markets,China
"Sunwoda Electronic Co.,Ltd (SZSE:300207)",SZSE:300207,Electrical Equipment,Industrials,3690,China,Emerging Markets,China
Sunwood Corporation (JASDAQ:8903),JASDAQ:8903,Real Estate (General/Diversified),Real Estate,6532,Japan,Japan,Japan
"Sunworks, Inc. (NasdaqCM:SUNW)",NasdaqCM:SUNW,Electrical Equipment,Industrials,3674,United States,United States,United States
Suny Cellular Communication Ltd (TASE:SNCM),TASE:SNCM,Computer Services,Information Technology,5065,Israel,Emerging Markets,Africa and Middle East
"Sunyard Technology Co.,Ltd (SHSE:600571)",SHSE:600571,Software (System & Application),Information Technology,7370,China,Emerging Markets,China
Sunzen Biotech Berhad (KLSE:SUNZEN),KLSE:SUNZEN,Farming/Agriculture,Consumer Staples,2834,Malaysia,Emerging Markets,Small Asia
"Suofeiya Home Collection Co., Ltd. (SZSE:002572)",SZSE:002572,Furn/Home Furnishings,Consumer Discretionary,2510,China,Emerging Markets,China
Suominen Oyj (HLSE:SUY1V),HLSE:SUY1V,Household Products,Consumer Staples,2200,Finland,Developed Europe,EU & Environs
Suoxinda Holdings Limited (SEHK:3680),SEHK:3680,Computer Services,Information Technology,7370,China,Emerging Markets,China
Supalai Public Company Limited (SET:SPALI),SET:SPALI,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Super Bakers (India) Limited (BSE:530735),BSE:530735,Food Processing,Consumer Staples,9995,India,Emerging Markets,India
Super Borovets Property Fund REIT (BUL:SBPF),BUL:SBPF,R.E.I.T.,Real Estate,6798,Bulgaria,Emerging Markets,Eastern Europe & Russia
Super Crop Safe Limited (BSE:530883),BSE:530883,Chemical (Specialty),Materials,2870,India,Emerging Markets,India
"Super Dragon Technology Co., Ltd (TWSE:9955)",TWSE:9955,Precious Metals,Materials,4953,Taiwan,Emerging Markets,Small Asia
Super Energy Corporation Public Company Limited (SET:SUPER),SET:SUPER,Green & Renewable Energy,Utilities,3270,Thailand,Emerging Markets,Small Asia
Super Fine Knitters Limited (BSE:540269),BSE:540269,Apparel,Consumer Discretionary,2300,India,Emerging Markets,India
Super Group Limited (JSE:SPG),JSE:SPG,Retail (Automotive),Consumer Discretionary,5500,South Africa,Emerging Markets,Africa and Middle East
"Super League Gaming, Inc. (NasdaqCM:SLGG)",NasdaqCM:SLGG,Software (Entertainment),Communication Services,7370,United States,United States,United States
"Super Micro Computer, Inc. (NasdaqGS:SMCI)",NasdaqGS:SMCI,Computers/Peripherals,Information Technology,3570,United States,United States,United States
Super Retail Group Limited (ASX:SUL),ASX:SUL,Retail (Special Lines),Consumer Discretionary,5531,Australia,"Australia, NZ and Canada",Australia & NZ
Super Sales India Limited (BSE:512527),BSE:512527,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Super Spinning Mills Limited (BSE:521180),BSE:521180,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Super Strong Holdings Limited (SEHK:8262),SEHK:8262,Engineering/Construction,Industrials,1500,Hong Kong,Emerging Markets,China
Super Tannery Limited (BSE:523842),BSE:523842,Shoe,Consumer Discretionary,3100,India,Emerging Markets,India
"Super Telecom Co.,Ltd. (SHSE:603322)",SHSE:603322,Telecom. Services,Communication Services,4812,China,Emerging Markets,China
Super Tool Co. Ltd. (JASDAQ:5990),JASDAQ:5990,Machinery,Industrials,3530,Japan,Japan,Japan
"Super Value Co., Ltd. (JASDAQ:3094)",JASDAQ:3094,Retail (Grocery and Food),Consumer Staples,5411,Japan,Japan,Japan
Superactive Group Company Limited (SEHK:176),SEHK:176,Electronics (Consumer & Office),Consumer Discretionary,3690,Hong Kong,Emerging Markets,China
"SuperAlloy Industrial Co., Ltd. (TPEX:1563)",TPEX:1563,Auto Parts,Consumer Discretionary,3460,Taiwan,Emerging Markets,Small Asia
"Superbag Company, Limited (TSE:3945)",TSE:3945,Packaging & Container,Materials,2650,Japan,Japan,Japan
SuperCom Ltd. (NasdaqCM:SPCB),NasdaqCM:SPCB,Electronics (General),Information Technology,7373,Israel,Emerging Markets,Africa and Middle East
Supercomnet Technologies Berhad (KLSE:SCOMNET),KLSE:SCOMNET,Electrical Equipment,Industrials,3357,Malaysia,Emerging Markets,Small Asia
Superdong Fast Ferry Kien Giang Joint Stock Company (HOSE:SKG),HOSE:SKG,Shipbuilding & Marine,Industrials,4400,Vietnam,Emerging Markets,Small Asia
Superdry plc (LSE:SDRY),LSE:SDRY,Retail (Special Lines),Consumer Discretionary,5600,United Kingdom,Developed Europe,UK
Supergas Energy Ltd (TASE:SPGE),TASE:SPGE,Oil/Gas Distribution,Energy,5900,Israel,Emerging Markets,Africa and Middle East
