Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
Fenix Resources Limited (ASX:FEX),ASX:FEX,Steel,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
FenixOro Gold Corp. (CNSX:FENX),CNSX:FENX,Precious Metals,Materials,1041,Canada,"Australia, NZ and Canada",Canada
Fennec Pharmaceuticals Inc. (NasdaqCM:FENC),NasdaqCM:FENC,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
"Fentura Financial, Inc. (OTCPK:FETM)",OTCPK:FETM,Banks (Regional),Financials,6020,United States,United States,United States
"Fenwal Controls of Japan, Ltd. (TSE:6870)",TSE:6870,Electronics (General),Information Technology,3672,Japan,Japan,Japan
Ferguson plc (LSE:FERG),LSE:FERG,Retail (Distributors),Industrials,5070,United Kingdom,Developed Europe,UK
Fermenta Biotech Limited (BSE:506414),BSE:506414,Drugs (Pharmaceutical),Health Care,2834,India,Emerging Markets,India
Fermentalg SA (ENXTPA:FALG),ENXTPA:FALG,Chemical (Specialty),Materials,2833,France,Developed Europe,EU & Environs
Fernheizwerk Neukölln Aktiengesellschaft (DB:FHW),DB:FHW,Utility (Water),Utilities,4991,Germany,Developed Europe,EU & Environs
"Fernhill Beverage, Inc. (OTCPK:FHBC)",OTCPK:FHBC,Beverage (Soft),Consumer Staples,2086,Canada,"Australia, NZ and Canada",Canada
Fernhill Corporation (OTCPK:FERN),OTCPK:FERN,Software (System & Application),Information Technology,7372,United States,United States,United States
Feroze1888 Mills Limited (KASE:FML),KASE:FML,Apparel,Consumer Discretionary,2300,Pakistan,Emerging Markets,Small Asia
Ferozsons Laboratories Limited (KASE:FEROZ),KASE:FEROZ,Drugs (Pharmaceutical),Health Care,2834,Pakistan,Emerging Markets,Small Asia
Ferrari N.V. (NYSE:RACE),NYSE:RACE,Auto & Truck,Consumer Discretionary,3711,Italy,Developed Europe,EU & Environs
"Ferrellgas Partners, L.P. (OTCPK:FGPR)",OTCPK:FGPR,Power,Utilities,5900,United States,United States,United States
Ferrexpo plc (LSE:FXPO),LSE:FXPO,Steel,Materials,1000,Switzerland,Developed Europe,EU & Environs
Ferreycorp S.A.A. (BVL:FERREYC1),BVL:FERREYC1,Retail (Distributors),Industrials,5080,Peru,Emerging Markets,Latin America & Caribbean
Ferro Corporation (NYSE:FOE),NYSE:FOE,Chemical (Specialty),Materials,2851,United States,United States,United States
FERRO S.A. (WSE:FRO),WSE:FRO,Building Materials,Industrials,3260,Poland,Developed Europe,EU & Environs
Ferro-Alloy Resources Limited (LSE:FAR),LSE:FAR,Metals & Mining,Materials,1090,Guernsey,Developed Europe,EU & Environs
Ferroamp Elektronik AB (publ) (OM:FERRO),OM:FERRO,Electrical Equipment,Industrials,3620,Sweden,Developed Europe,EU & Environs
Ferroglobe PLC (NasdaqCM:GSM),NasdaqCM:GSM,Metals & Mining,Materials,3330,United Kingdom,Developed Europe,UK
Ferronordic AB (publ) (OM:FNM),OM:FNM,Retail (Distributors),Industrials,5082,Sweden,Developed Europe,EU & Environs
"Ferronoux Holdings, Inc. (PSE:FERRO)",PSE:FERRO,Financial Svcs. (Non-bank & Insurance),Financials,6141,Philippines,Emerging Markets,Small Asia
Ferrotec Holdings Corporation (JASDAQ:6890),JASDAQ:6890,Semiconductor Equip,Information Technology,3559,Japan,Japan,Japan
"Ferrovial, S.A. (BME:FER)",BME:FER,Engineering/Construction,Industrials,1600,Spain,Developed Europe,EU & Environs
Ferrum S.A. (WSE:FER),WSE:FER,Steel,Materials,3317,Poland,Developed Europe,EU & Environs
Ferrum Sociedad Anonima de Ceramica y Metalurgia (BASE:FERR),BASE:FERR,Building Materials,Industrials,3260,Argentina,Emerging Markets,Latin America & Caribbean
Fertiglobe plc (ADX:FERTIGLB),ADX:FERTIGLB,Chemical (Specialty),Materials,2870,United Arab Emirates,Emerging Markets,Africa and Middle East
Fertilizantes Heringer S.A. (BOVESPA:FHER3),BOVESPA:FHER3,Chemical (Specialty),Materials,2870,Brazil,Emerging Markets,Latin America & Caribbean
Fertoz Limited (ASX:FTZ),ASX:FTZ,Metals & Mining,Materials,1400,Australia,"Australia, NZ and Canada",Australia & NZ
Fervent Synergies Limited (BSE:533896),BSE:533896,Financial Svcs. (Non-bank & Insurance),Financials,6141,India,Emerging Markets,India
Fervi S.p.A. (BIT:FVI),BIT:FVI,Machinery,Industrials,3540,Italy,Developed Europe,EU & Environs
Fesh Fash Snack Food Production Company (SASE:9515),SASE:9515,Food Processing,Consumer Staples,2090,Saudi Arabia,Emerging Markets,Africa and Middle East
"Festaria Holdings Co., Ltd. (JASDAQ:2736)",JASDAQ:2736,Apparel,Consumer Discretionary,5944,Japan,Japan,Japan
Festi hf. (ICSE:FESTI),ICSE:FESTI,Retail (Automotive),Consumer Discretionary,5500,Iceland,Developed Europe,Eastern Europe & Russia
Fevertree Drinks Plc (AIM:FEVR),AIM:FEVR,Beverage (Soft),Consumer Staples,2086,United Kingdom,Developed Europe,UK
"FFBW, Inc. (NasdaqCM:FFBW)",NasdaqCM:FFBW,Financial Svcs. (Non-bank & Insurance),Financials,6035,United States,United States,United States
FFD Financial Corporation (OTCPK:FFDF),OTCPK:FFDF,Banks (Regional),Financials,6035,United States,United States,United States
FFI Holdings Limited (ASX:FFI),ASX:FFI,Food Processing,Consumer Staples,2030,Australia,"Australia, NZ and Canada",Australia & NZ
"FFRI Security, Inc. (TSE:3692)",TSE:3692,Software (System & Application),Information Technology,3663,Japan,Japan,Japan
FFW Corporation (OTCPK:FFWC),OTCPK:FFWC,Financial Svcs. (Non-bank & Insurance),Financials,6035,United States,United States,United States
"FG Financial Group, Inc. (NasdaqGM:FGF)",NasdaqGM:FGF,Insurance (Prop/Cas.),Financials,6300,United States,United States,United States
FGP Limited (BSE:500142),BSE:500142,Real Estate (Operations & Services),Real Estate,2200,India,Emerging Markets,India
FGV Holdings Berhad (KLSE:FGV),KLSE:FGV,Farming/Agriculture,Consumer Staples,2070,Malaysia,Emerging Markets,Small Asia
FHT holdings Corp. (JASDAQ:3777),JASDAQ:3777,Green & Renewable Energy,Utilities,7373,Japan,Japan,Japan
Fiamma Holdings Berhad (KLSE:FIAMMA),KLSE:FIAMMA,Retail (Distributors),Consumer Discretionary,5064,Malaysia,Emerging Markets,Small Asia
Fibergate Inc. (TSE:9450),TSE:9450,Telecom. Services,Communication Services,4899,Japan,Japan,Japan
"Fiberhome Telecommunication Technologies Co., Ltd. (SHSE:600498)",SHSE:600498,Telecom. Equipment,Information Technology,3663,China,Emerging Markets,China
Fiberweb (India) Limited (BSE:507910),BSE:507910,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Fibocom Wireless Inc. (SZSE:300638),SZSE:300638,Telecom. Equipment,Information Technology,3669,China,Emerging Markets,China
Fibon Berhad (KLSE:FIBON),KLSE:FIBON,Electrical Equipment,Industrials,3290,Malaysia,Emerging Markets,Small Asia
Fibra Danhos (BMV:DANHOS 13),BMV:DANHOS 13,R.E.I.T.,Real Estate,6798,Mexico,Emerging Markets,Latin America & Caribbean
Fibra Inn (BMV:FINN 13),BMV:FINN 13,R.E.I.T.,Real Estate,6798,Mexico,Emerging Markets,Latin America & Caribbean
FIBRA Macquarie México (BMV:FIBRAMQ 12),BMV:FIBRAMQ 12,R.E.I.T.,Real Estate,6798,Mexico,Emerging Markets,Latin America & Caribbean
"Fibra Mty, S.A.P.I. de C.V. (BMV:FMTY 14)",BMV:FMTY 14,R.E.I.T.,Real Estate,6798,Mexico,Emerging Markets,Latin America & Caribbean
Fibra Plus (BMV:FPLUS 16),BMV:FPLUS 16,R.E.I.T.,Real Estate,6020,Mexico,Emerging Markets,Latin America & Caribbean
FIBRA Prologis (BMV:FIBRAPL 14),BMV:FIBRAPL 14,R.E.I.T.,Real Estate,6798,Mexico,Emerging Markets,Latin America & Caribbean
Fibra Shop (BMV:FSHOP 13),BMV:FSHOP 13,R.E.I.T.,Real Estate,6798,Mexico,Emerging Markets,Latin America & Caribbean
Fibra Terrafina (BMV:TERRA 13),BMV:TERRA 13,R.E.I.T.,Real Estate,6798,Mexico,Emerging Markets,Latin America & Caribbean
Fibra UNO (BMV:FUNO 11),BMV:FUNO 11,R.E.I.T.,Real Estate,6798,Mexico,Emerging Markets,Latin America & Caribbean
FibraHotel (BMV:FIHO 12),BMV:FIHO 12,R.E.I.T.,Real Estate,6798,Mexico,Emerging Markets,Latin America & Caribbean
"FibroGen, Inc. (NasdaqGS:FGEN)",NasdaqGS:FGEN,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
"FIC Global, Inc. (TWSE:3701)",TWSE:3701,Electronics (General),Information Technology,3570,Taiwan,Emerging Markets,Small Asia
Ficha Inc. (TSE:4052),TSE:4052,Software (System & Application),Information Technology,7372,Japan,Japan,Japan
"Ficont Industry (Beijing) Co., Ltd. (SHSE:605305)",SHSE:605305,Construction Supplies,Industrials,3530,China,Emerging Markets,China
FIDEA Holdings Co. Ltd. (TSE:8713),TSE:8713,Banks (Regional),Financials,6020,Japan,Japan,Japan
Fideicomiso Irrevocable F/2061 FHipo (BMV:FHIPO 14),BMV:FHIPO 14,R.E.I.T.,Financials,6020,Mexico,Emerging Markets,Latin America & Caribbean
Fideicomiso Irrevocable No. F/1523 (BMV:FIBRAHD 15),BMV:FIBRAHD 15,R.E.I.T.,Real Estate,6020,Mexico,Emerging Markets,Latin America & Caribbean
Fidelity Bank Plc (NGSE:FIDELITYBK),NGSE:FIDELITYBK,Bank (Money Center),Financials,6020,Nigeria,Emerging Markets,Africa and Middle East
"Fidelity D & D Bancorp, Inc. (NasdaqGM:FDBC)",NasdaqGM:FDBC,Banks (Regional),Financials,6020,United States,United States,United States
Fidelity Minerals Corp. (TSXV:FMN),TSXV:FMN,Precious Metals,Materials,1041,Canada,"Australia, NZ and Canada",Canada
"Fidelity National Financial, Inc. (NYSE:FNF)",NYSE:FNF,Insurance (Prop/Cas.),Financials,6361,United States,United States,United States
"Fidelity National Information Services, Inc. (NYSE:FIS)",NYSE:FIS,Information Services,Information Technology,7374,United States,United States,United States
"Fidelix Co., Ltd. (KOSDAQ:A032580)",KOSDAQ:A032580,Semiconductor,Information Technology,3674,South Korea,Emerging Markets,Small Asia
"Fidere Patrimonio Socimi, S.A. (BME:YFID)",BME:YFID,R.E.I.T.,Real Estate,0,Spain,Developed Europe,EU & Environs
Fidia S.p.A. (BIT:FDA),BIT:FDA,Machinery,Industrials,3540,Italy,Developed Europe,EU & Environs
Fidson Healthcare Plc (NGSE:FIDSON),NGSE:FIDSON,Drugs (Pharmaceutical),Health Care,2834,Nigeria,Emerging Markets,Africa and Middle East
Fiducial Office Solutions (ENXTPA:SACI),ENXTPA:SACI,Office Equipment & Services,Industrials,5110,France,Developed Europe,EU & Environs
Fiducial Real Estate SA (ENXTPA:ORIA),ENXTPA:ORIA,Real Estate (Operations & Services),Real Estate,6510,France,Developed Europe,EU & Environs
Fiducian Group Ltd (ASX:FID),ASX:FID,Investments & Asset Management,Financials,6282,Australia,"Australia, NZ and Canada",Australia & NZ
Field Solutions Holdings Limited (ASX:FSG),ASX:FSG,Telecom. Services,Communication Services,4899,Australia,"Australia, NZ and Canada",Australia & NZ
Field Trip Health Ltd. (TSX:FTRP),TSX:FTRP,Healthcare Support Services,Health Care,8090,Canada,"Australia, NZ and Canada",Canada
Fields Corporation (TSE:2767),TSE:2767,Recreation,Consumer Discretionary,5090,Japan,Japan,Japan
Fielmann Aktiengesellschaft (XTRA:FIE),XTRA:FIE,Retail (Special Lines),Consumer Discretionary,3851,Germany,Developed Europe,EU & Environs
Fiem Industries Limited (BSE:532768),BSE:532768,Auto Parts,Consumer Discretionary,3640,India,Emerging Markets,India
Fiera Capital Corporation (TSX:FSZ),TSX:FSZ,Investments & Asset Management,Financials,6282,Canada,"Australia, NZ and Canada",Canada
Fiera Milano SpA (BIT:FM),BIT:FM,Business & Consumer Services,Industrials,7389,Italy,Developed Europe,EU & Environs
Fieratex S.A. (ATSE:FIER),ATSE:FIER,Apparel,Consumer Discretionary,2200,Greece,Developed Europe,EU & Environs
"Fiesta Restaurant Group, Inc. (NasdaqGS:FRGI)",NasdaqGS:FRGI,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
FIFAX Abp (HLSE:FIFAX),HLSE:FIFAX,Food Processing,Consumer Staples,2092,Finland,Developed Europe,EU & Environs
Fifth Third Bancorp (NasdaqGS:FITB),NasdaqGS:FITB,Banks (Regional),Financials,6020,United States,United States,United States
Fifth Wall Acquisition Corp. III (NasdaqCM:FWAC),NasdaqCM:FWAC,Investments & Asset Management,Financials,9995,United States,United States,United States
Figeac Aero Société Anonyme (ENXTPA:FGA),ENXTPA:FGA,Aerospace/Defense,Industrials,3720,France,Developed Europe,EU & Environs
Figene Capital Spólka Akcyjna (WSE:FIG),WSE:FIG,Green & Renewable Energy,Utilities,6159,Poland,Developed Europe,EU & Environs
"FIGS, Inc. (NYSE:FIGS)",NYSE:FIGS,Healthcare Products,Health Care,2300,United States,United States,United States
Figtree Holdings Limited (Catalist:5F4),Catalist:5F4,Engineering/Construction,Industrials,8711,Singapore,Emerging Markets,Small Asia
Figure Acquisition Corp. I (NYSE:FACA),NYSE:FACA,Investments & Asset Management,Financials,9995,United States,United States,United States
FIH group plc (AIM:FIH),AIM:FIH,Business & Consumer Services,Industrials,4731,United Kingdom,Developed Europe,UK
FIH Mobile Limited (SEHK:2038),SEHK:2038,Electronics (General),Information Technology,3663,Taiwan,Emerging Markets,Small Asia
FII Btg Pactual Agro Logistica (BOVESPA:BTAL11),BOVESPA:BTAL11,Investments & Asset Management,Financials,6726,Brazil,Emerging Markets,Latin America & Caribbean
Fiji Kava Limited (ASX:FIJ),ASX:FIJ,Household Products,Consumer Staples,2834,Australia,"Australia, NZ and Canada",Australia & NZ
FILA Holdings Corporation (KOSE:A081660),KOSE:A081660,Apparel,Consumer Discretionary,3021,South Korea,Emerging Markets,Small Asia
Filament Health Corp. (OTCPK:FLHL.F),OTCPK:FLHL.F,Drugs (Pharmaceutical),Health Care,2833,Canada,"Australia, NZ and Canada",Canada
Filatex Fashions Limited (BSE:532022),BSE:532022,Apparel,Consumer Discretionary,2300,India,Emerging Markets,India
Filatex India Limited (BSE:526227),BSE:526227,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Filinvest Development Corporation (PSE:FDC),PSE:FDC,Real Estate (Development),Real Estate,6552,Philippines,Emerging Markets,Small Asia
"Filinvest Land, Inc. (PSE:FLI)",PSE:FLI,Real Estate (Development),Real Estate,6552,Philippines,Emerging Markets,Small Asia
Filinvest REIT Corp. (PSE:FILRT),PSE:FILRT,R.E.I.T.,Real Estate,6798,Philippines,Emerging Markets,Small Asia
Filling and Packing Materials Manufacturing Company (SASE:2180),SASE:2180,Packaging & Container,Materials,2670,Saudi Arabia,Emerging Markets,Africa and Middle East
Filo Mining Corp. (TSX:FIL),TSX:FIL,Metals & Mining,Materials,1040,Canada,"Australia, NZ and Canada",Canada
Filta Group Holdings plc (AIM:FLTA),AIM:FLTA,Environmental & Waste Services,Industrials,7389,United Kingdom,Developed Europe,UK
Filter Vision Public Company Limited (SET:FVC),SET:FVC,Machinery,Industrials,3580,Thailand,Emerging Markets,Small Asia
Filtisac S.A. (BRVM:FTSC),BRVM:FTSC,Packaging & Container,Materials,2631,Ivory Coast,Emerging Markets,Africa and Middle East
Filtra Consultants and Engineers Limited (BSE:539098),BSE:539098,Retail (Distributors),Industrials,5084,India,Emerging Markets,India
Filtronic plc (AIM:FTC),AIM:FTC,Telecom. Equipment,Information Technology,3660,United Kingdom,Developed Europe,UK
Fima Corporation Berhad (KLSE:FIMACOR),KLSE:FIMACOR,Publishing & Newspapers,Industrials,2750,Malaysia,Emerging Markets,Small Asia
Fin Resources Limited (ASX:FIN),ASX:FIN,Metals & Mining,Materials,1311,Australia,"Australia, NZ and Canada",Australia & NZ
Finance House P.J.S.C. (ADX:FH),ADX:FH,Financial Svcs. (Non-bank & Insurance),Financials,6141,United Arab Emirates,Emerging Markets,Africa and Middle East
Finance Of America Companies Inc. (NYSE:FOA),NYSE:FOA,Financial Svcs. (Non-bank & Insurance),Financials,6163,United States,United States,United States
"Financeira Alfa S.A. - Crédito, Financiamento e Investimentos (BOVESPA:CRIV3)",BOVESPA:CRIV3,Financial Svcs. (Non-bank & Insurance),Financials,6141,Brazil,Emerging Markets,Latin America & Caribbean
"Financial Gravity Companies, Inc. (OTCPK:FGCO)",OTCPK:FGCO,Brokerage & Investment Banking,Financials,6211,United States,United States,United States
"Financial Institutions, Inc. (NasdaqGS:FISI)",NasdaqGS:FISI,Banks (Regional),Financials,6020,United States,United States,United States
"Financial Products Group Co., Ltd. (TSE:7148)",TSE:7148,Financial Svcs. (Non-bank & Insurance),Financials,6141,Japan,Japan,Japan
"Financial Street Holdings Co., Ltd. (SZSE:000402)",SZSE:000402,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
"Financial Street Property Co., Limited (SEHK:1502)",SEHK:1502,Real Estate (Operations & Services),Real Estate,6531,China,Emerging Markets,China
Financière de Tubize SA (ENXTBR:TUB),ENXTBR:TUB,Drugs (Pharmaceutical),Health Care,6799,Belgium,Developed Europe,EU & Environs
Financiere et Immobiliere de l'Etang de Berre et de la Mediterranee Société anonyme (ENXTPA:BERR),ENXTPA:BERR,Real Estate (General/Diversified),Real Estate,6799,France,Developed Europe,EU & Environs
Financière Marjos SA (ENXTPA:FINM),ENXTPA:FINM,Investments & Asset Management,Financials,2300,France,Developed Europe,EU & Environs
Financière Moncey SA (ENXTPA:MONC),ENXTPA:MONC,Diversified,Financials,6799,France,Developed Europe,EU & Environs
Finansa Public Company Limited (SET:FNS),SET:FNS,Brokerage & Investment Banking,Financials,6200,Thailand,Emerging Markets,Small Asia
Finansia Syrus Securities Public Company Limited (SET:FSS),SET:FSS,Brokerage & Investment Banking,Financials,6211,Thailand,Emerging Markets,Small Asia
Finanza.tech S.p.A. (BIT:FTC),BIT:FTC,Brokerage & Investment Banking,Financials,6200,Italy,Developed Europe,EU & Environs
Finatext Holdings Ltd. (TSE:4419),TSE:4419,Software (System & Application),Information Technology,6200,Japan,Japan,Japan
Finatis Société Anonyme (ENXTPA:FNTS),ENXTPA:FNTS,Retail (General),Consumer Staples,5140,France,Developed Europe,EU & Environs
Finbar Group Limited (ASX:FRI),ASX:FRI,Real Estate (Development),Real Estate,6552,Australia,"Australia, NZ and Canada",Australia & NZ
Finbond Group Limited (JSE:FGL),JSE:FGL,Financial Svcs. (Non-bank & Insurance),Financials,6141,South Africa,Emerging Markets,Africa and Middle East
FinCanna Capital Corp. (CNSX:CALI),CNSX:CALI,Drugs (Pharmaceutical),Health Care,6794,Canada,"Australia, NZ and Canada",Canada
Fincantieri S.p.A. (BIT:FCT),BIT:FCT,Construction Supplies,Industrials,3730,Italy,Developed Europe,EU & Environs
Fincera Inc. (OTCPK:YUAN.F),OTCPK:YUAN.F,Financial Svcs. (Non-bank & Insurance),Financials,6153,China,Emerging Markets,China
"Finch Therapeutics Group, Inc. (NasdaqGS:FNCH)",NasdaqGS:FNCH,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
Fincorp Investment Ltd. (MUSE:FINC.N0000),MUSE:FINC.N0000,Financial Svcs. (Non-bank & Insurance),Financials,6200,Mauritius,Emerging Markets,Africa and Middle East
Findev Inc. (TSXV:FDI),TSXV:FDI,Financial Svcs. (Non-bank & Insurance),Financials,6162,Canada,"Australia, NZ and Canada",Canada
FINDEX Inc. (TSE:3649),TSE:3649,Heathcare Information and Technology,Health Care,7370,Japan,Japan,Japan
"Findex.com, Inc. (OTCPK:FIND)",OTCPK:FIND,Chemical (Specialty),Materials,7370,United States,United States,United States
"Findit, Inc. (OTCPK:FDIT)",OTCPK:FDIT,Software (Entertainment),Communication Services,7370,United States,United States,United States
"Fine Besteel Co., Ltd. (KOSE:A133820)",KOSE:A133820,Steel,Materials,3310,South Korea,Emerging Markets,Small Asia
"Fine Blanking & Tool Co., Ltd (TPEX:4535)",TPEX:4535,Auto Parts,Consumer Discretionary,3714,Taiwan,Emerging Markets,Small Asia
"Fine DNC Co., Ltd. (KOSDAQ:A049120)",KOSDAQ:A049120,Electronics (General),Information Technology,3679,South Korea,Emerging Markets,Small Asia
Fine Foods & Pharmaceuticals N.T.M. S.p.A. (BIT:FF),BIT:FF,Heathcare Information and Technology,Health Care,8731,Italy,Developed Europe,EU & Environs
Fine Foods Limited (DSE:FINEFOODS),DSE:FINEFOODS,Food Processing,Consumer Staples,2000,Bangladesh,Emerging Markets,Small Asia
Fine Metal Technologies Public Company Limited (SET:FMT),SET:FMT,Machinery,Industrials,3350,Thailand,Emerging Markets,Small Asia
Fine Organic Industries Limited (NSEI:FINEORG),NSEI:FINEORG,Chemical (Specialty),Materials,2800,India,Emerging Markets,India
Fine Semitech Corp. (KOSDAQ:A036810),KOSDAQ:A036810,Semiconductor,Information Technology,3679,South Korea,Emerging Markets,Small Asia
"Fine Sinter Co., Ltd. (TSE:5994)",TSE:5994,Auto Parts,Consumer Discretionary,3714,Japan,Japan,Japan
Fine-Line Circuits Limited (BSE:517264),BSE:517264,Electronics (General),Information Technology,3672,India,Emerging Markets,India
FinecoBank Banca Fineco S.p.A. (BIT:FBK),BIT:FBK,Bank (Money Center),Financials,6020,Italy,Developed Europe,EU & Environs
FINEDIGITAL Inc. (KOSDAQ:A038950),KOSDAQ:A038950,Telecom. Equipment,Information Technology,3812,South Korea,Emerging Markets,Small Asia
"FineMark Holdings, Inc. (OTCPK:FNBT)",OTCPK:FNBT,Banks (Regional),Financials,6712,United States,United States,United States
"FineMat Applied Materials Co., Ltd. (TWSE:6698)",TWSE:6698,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
Fineotex Chemical Limited (NSEI:FCL),NSEI:FCL,Chemical (Specialty),Materials,2800,India,Emerging Markets,India
Finepart Sweden AB (NGM:FINE),NGM:FINE,Machinery,Industrials,3540,Sweden,Developed Europe,EU & Environs
Fineqia International Inc. (CNSX:FNQ),CNSX:FNQ,Financial Svcs. (Non-bank & Insurance),Financials,6200,Canada,"Australia, NZ and Canada",Canada
Finet Group Limited (SEHK:8317),SEHK:8317,Financial Svcs. (Non-bank & Insurance),Financials,7370,Hong Kong,Emerging Markets,China
"Finetechnix. Co.,Ltd. (KOSDAQ:A106240)",KOSDAQ:A106240,Semiconductor,Information Technology,3674,South Korea,Emerging Markets,Small Asia
"Finetek Co., Ltd. (KOSDAQ:A131760)",KOSDAQ:A131760,Semiconductor,Information Technology,3674,South Korea,Emerging Markets,Small Asia
"FineTek Co., Ltd. (TPEX:4549)",TPEX:4549,Electrical Equipment,Industrials,3823,Taiwan,Emerging Markets,Small Asia
Finexia Financial Group Limited (ASX:FNX),ASX:FNX,Brokerage & Investment Banking,Financials,6211,Australia,"Australia, NZ and Canada",Australia & NZ
"Finger, Inc. (KOSDAQ:A163730)",KOSDAQ:A163730,Computer Services,Information Technology,7371,South Korea,Emerging Markets,Small Asia
"FingerMotion, Inc. (NasdaqCM:FNGR)",NasdaqCM:FNGR,Telecom (Wireless),Communication Services,4812,United States,United States,United States
Fingerprint Cards AB (publ) (OM:FING B),OM:FING B,Electronics (General),Information Technology,3679,Sweden,Developed Europe,EU & Environs
FingerTango Inc. (SEHK:6860),SEHK:6860,Entertainment,Communication Services,7372,China,Emerging Markets,China
Finkurve Financial Services Limited (BSE:508954),BSE:508954,Financial Svcs. (Non-bank & Insurance),Financials,6100,India,Emerging Markets,India
FinLab AG (XTRA:A7A),XTRA:A7A,Investments & Asset Management,Financials,6282,Germany,Developed Europe,EU & Environs
Finlay Minerals Ltd. (TSXV:FYL),TSXV:FYL,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Finlogic S.p.A. (BIT:FNL),BIT:FNL,Publishing & Newspapers,Industrials,2750,Italy,Developed Europe,EU & Environs
Finnair Oyj (HLSE:FIA1S),HLSE:FIA1S,Air Transport,Industrials,4512,Finland,Developed Europe,EU & Environs
finnCap Group plc (AIM:FCAP),AIM:FCAP,Brokerage & Investment Banking,Financials,6200,United Kingdom,Developed Europe,UK
Finning International Inc. (TSX:FTT),TSX:FTT,Retail (Distributors),Industrials,5082,Canada,"Australia, NZ and Canada",Canada
Finnovate Acquisition Corp. (NasdaqGM:FNVT),NasdaqGM:FNVT,Investments & Asset Management,Financials,9995,Cayman Islands,Emerging Markets,Latin America & Caribbean
Fino Payments Bank Limited (NSEI:FINOPB),NSEI:FINOPB,Bank (Money Center),Financials,6020,India,Emerging Markets,India
Finolex Cables Limited (NSEI:FINCABLES),NSEI:FINCABLES,Electrical Equipment,Industrials,3357,India,Emerging Markets,India
Finolex Industries Limited (BSE:500940),BSE:500940,Chemical (Basic),Materials,3080,India,Emerging Markets,India
"Finotek Co.,Ltd. (XKON:A150440)",XKON:A150440,Software (System & Application),Information Technology,7370,South Korea,Emerging Markets,Small Asia
Finsbury Food Group Plc (AIM:FIF),AIM:FIF,Food Processing,Consumer Staples,2050,United Kingdom,Developed Europe,UK
FinServ Acquisition Corp. II (NasdaqCM:FSRX),NasdaqCM:FSRX,Investments & Asset Management,Financials,9995,United States,United States,United States
Finsoft Financial Investment Holdings Limited (SEHK:8018),SEHK:8018,Software (System & Application),Information Technology,7372,Hong Kong,Emerging Markets,China
