Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
Post & Telecommunication Joint Stock Insurance Corporation (HNX:PTI),HNX:PTI,Insurance (Prop/Cas.),Financials,7370,Vietnam,Emerging Markets,Small Asia
Post and Telecommunication Equipment JSC (HNX:POT),HNX:POT,Telecom. Equipment,Information Technology,3660,Vietnam,Emerging Markets,Small Asia
Post and Telecommunication Investment and Construction Joint Stock Company (HOSE:PTC),HOSE:PTC,Engineering/Construction,Industrials,1700,Vietnam,Emerging Markets,Small Asia
Post Holdings Partnering Corporation (NYSE:PSPC),NYSE:PSPC,Investments & Asset Management,Financials,9995,United States,United States,United States
"Post Holdings, Inc. (NYSE:POST)",NYSE:POST,Food Processing,Consumer Staples,2000,United States,United States,United States
"Postal Realty Trust, Inc. (NYSE:PSTL)",NYSE:PSTL,R.E.I.T.,Real Estate,6798,United States,United States,United States
"Postal Savings Bank of China Co., Ltd. (SEHK:1658)",SEHK:1658,Bank (Money Center),Financials,6020,China,Emerging Markets,China
POSTD Merchant Banque (OTCPK:PMBY),OTCPK:PMBY,Aerospace/Defense,Industrials,2860,United States,United States,United States
Poste Italiane SpA (BIT:PST),BIT:PST,Insurance (Life),Financials,6311,Italy,Developed Europe,EU & Environs
PostNL N.V. (ENXTAM:PNL),ENXTAM:PNL,Transportation,Industrials,4210,Netherlands,Developed Europe,EU & Environs
"Potash America, Inc. (OTCPK:PTAM)",OTCPK:PTAM,Chemical (Specialty),Materials,1400,United States,United States,United States
Potbelly Corporation (NasdaqGS:PBPB),NasdaqGS:PBPB,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
"Poten Environment Group Co.,Ltd. (SHSE:603603)",SHSE:603603,Environmental & Waste Services,Industrials,4950,China,Emerging Markets,China
Potent Ventures Inc. (CNSX:POT),CNSX:POT,Drugs (Pharmaceutical),Health Care,2834,Canada,"Australia, NZ and Canada",Canada
PotlatchDeltic Corporation (NasdaqGS:PCH),NasdaqGS:PCH,R.E.I.T.,Real Estate,2421,United States,United States,United States
"PotNetwork Holdings, Inc. (OTCPK:POTN)",OTCPK:POTN,Household Products,Consumer Staples,2834,United States,United States,United States
"Potomac Bancshares, Inc. (OTCPK:PTBS)",OTCPK:PTBS,Banks (Regional),Financials,6020,United States,United States,United States
Pou Chen Corporation (TWSE:9904),TWSE:9904,Shoe,Consumer Discretionary,3021,Taiwan,Emerging Markets,Small Asia
Pou Sheng International (Holdings) Limited (SEHK:3813),SEHK:3813,Retail (Special Lines),Consumer Discretionary,5600,Hong Kong,Emerging Markets,China
Poujoulat SA (ENXTPA:ALPJT),ENXTPA:ALPJT,Building Materials,Industrials,3444,France,Developed Europe,EU & Environs
Poulaillon SA (ENXTPA:ALPOU),ENXTPA:ALPOU,Food Processing,Consumer Staples,100,France,Developed Europe,EU & Environs
Poulina Group Holding S.A. (BVMT:PGH),BVMT:PGH,Diversified,Industrials,9998,Tunisia,Emerging Markets,Africa and Middle East
"POVAL KOGYO Co., Ltd. (NSE:4247)",NSE:4247,Chemical (Basic),Materials,3080,Japan,Japan,Japan
"Powdertech Co., Ltd. (JASDAQ:5695)",JASDAQ:5695,Office Equipment & Services,Industrials,3390,Japan,Japan,Japan
"Powell Industries, Inc. (NasdaqGS:POWL)",NasdaqGS:POWL,Electrical Equipment,Industrials,3613,United States,United States,United States
Power & Digital Infrastructure Acquisition Corp. (NasdaqCM:XPDI),NasdaqCM:XPDI,Investments & Asset Management,Financials,9995,United States,United States,United States
Power & Instrumentation (Gujarat) Limited (NSEI:PIGL),NSEI:PIGL,Engineering/Construction,Industrials,8711,India,Emerging Markets,India
Power Assets Holdings Limited (SEHK:6),SEHK:6,Power,Utilities,4911,Hong Kong,Emerging Markets,China
Power Cement Limited (KASE:POWER),KASE:POWER,Construction Supplies,Materials,3241,Pakistan,Emerging Markets,Small Asia
"Power Construction Corporation of China, Ltd (SHSE:601669)",SHSE:601669,Engineering/Construction,Industrials,1600,China,Emerging Markets,China
Power Construction JSC No.1 (HOSE:PC1),HOSE:PC1,Engineering/Construction,Industrials,1623,Vietnam,Emerging Markets,Small Asia
Power Corporation of Canada (TSX:POW),TSX:POW,Insurance (Life),Financials,6311,Canada,"Australia, NZ and Canada",Canada
Power Engineering Consulting Joint Stock Company 2 (HOSE:TV2),HOSE:TV2,Engineering/Construction,Industrials,8711,Vietnam,Emerging Markets,Small Asia
Power Engineering Consulting Joint Stock Company 3 (HNX:TV3),HNX:TV3,Engineering/Construction,Industrials,1700,Vietnam,Emerging Markets,Small Asia
Power Engineering Consulting Joint Stock Company 4 (HNX:TV4),HNX:TV4,Engineering/Construction,Industrials,1700,Vietnam,Emerging Markets,Small Asia
Power Finance Corporation Limited (NSEI:PFC),NSEI:PFC,Financial Svcs. (Non-bank & Insurance),Financials,6159,India,Emerging Markets,India
Power Financial Group Limited (SEHK:397),SEHK:397,Brokerage & Investment Banking,Financials,4991,Hong Kong,Emerging Markets,China
"Power Fulx Co., Ltd. (XKON:A266870)",XKON:A266870,Drugs (Pharmaceutical),Health Care,2834,South Korea,Emerging Markets,Small Asia
Power Grid Company of Bangladesh Ltd. (DSE:POWERGRID),DSE:POWERGRID,Power,Utilities,4911,Bangladesh,Emerging Markets,Small Asia
Power Grid Corporation of India Limited (BSE:532898),BSE:532898,Power,Utilities,4911,India,Emerging Markets,India
Power Group Projects Corp. (TSXV:PGP),TSXV:PGP,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
"Power HF Co., Ltd. (SHSE:605100)",SHSE:605100,Construction Supplies,Industrials,3510,China,Emerging Markets,China
"Power Integrations, Inc. (NasdaqGS:POWI)",NasdaqGS:POWI,Semiconductor,Information Technology,3674,United States,United States,United States
Power Line Engineering Public Company Limited (SET:PLE),SET:PLE,Engineering/Construction,Industrials,1731,Thailand,Emerging Markets,Small Asia
"Power Master II Holdings Co.,Ltd (TPEX:6839)",TPEX:6839,Electrical Equipment,Industrials,4911,Taiwan,Emerging Markets,Small Asia
Power Mech Projects Limited (BSE:539302),BSE:539302,Engineering/Construction,Industrials,1600,India,Emerging Markets,India
Power Metal Resources plc (AIM:POW),AIM:POW,Metals & Mining,Materials,1000,United Kingdom,Developed Europe,UK
Power Metals Corp. (TSXV:PWM),TSXV:PWM,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Power Nickel Inc. (TSXV:PNPN),TSXV:PNPN,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Power REIT (NYSEAM:PW),NYSEAM:PW,R.E.I.T.,Real Estate,6798,United States,United States,United States
Power Root Berhad (KLSE:PWROOT),KLSE:PWROOT,Beverage (Soft),Consumer Staples,2040,Malaysia,Emerging Markets,Small Asia
Power Solution Technologies Public Company Limited (SET:PSTC),SET:PSTC,Oil/Gas Distribution,Energy,5080,Thailand,Emerging Markets,Small Asia
"Power Solutions International, Inc. (OTCPK:PSIX)",OTCPK:PSIX,Electrical Equipment,Industrials,3510,United States,United States,United States
"Power Solutions, Ltd. (TSE:4450)",TSE:4450,Computer Services,Information Technology,7373,Japan,Japan,Japan
Power Wind Health Industry Incorporated (TWSE:8462),TWSE:8462,Recreation,Consumer Discretionary,7990,Taiwan,Emerging Markets,Small Asia
PowerBand Solutions Inc. (TSXV:PBX),TSXV:PBX,Retail (Online),Consumer Discretionary,7370,Canada,"Australia, NZ and Canada",Canada
"Powerbridge Technologies Co., Ltd. (NasdaqCM:PBTS)",NasdaqCM:PBTS,Software (System & Application),Information Technology,7372,China,Emerging Markets,China
PowerCell Sweden AB (publ) (OM:PCELL),OM:PCELL,Electrical Equipment,Industrials,3690,Sweden,Developed Europe,EU & Environs
Powerchip Semiconductor Manufacturing Corp. (TWSE:6770),TWSE:6770,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
"Powercom Co., Ltd (TWSE:3043)",TWSE:3043,Electrical Equipment,Industrials,3674,Taiwan,Emerging Markets,Small Asia
Powered Brands (NasdaqCM:POW),NasdaqCM:POW,Investments & Asset Management,Financials,9995,United States,United States,United States
"PowerFleet, Inc. (NasdaqGM:PWFL)",NasdaqGM:PWFL,Electronics (General),Information Technology,3812,United States,United States,United States
Powergrid Infrastructure Investment Trust (BSE:543290),BSE:543290,R.E.I.T.,Real Estate,6726,India,Emerging Markets,India
PowerHouse Energy Group Plc (AIM:PHE),AIM:PHE,Electrical Equipment,Industrials,6799,United Kingdom,Developed Europe,UK
Powerhouse Ventures Limited (ASX:PVL),ASX:PVL,Investments & Asset Management,Financials,8700,New Zealand,"Australia, NZ and Canada",Australia & NZ
"Powerlogics Co., Ltd. (KOSDAQ:A047310)",KOSDAQ:A047310,Semiconductor,Information Technology,3679,South Korea,Emerging Markets,Small Asia
Powerlong Commercial Management Holdings Limited (SEHK:9909),SEHK:9909,Real Estate (Operations & Services),Real Estate,6531,China,Emerging Markets,China
Powerlong Real Estate Holdings Limited (SEHK:1238),SEHK:1238,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Powermatic Data Systems Limited (SGX:BCY),SGX:BCY,Telecom. Equipment,Information Technology,3571,Singapore,Emerging Markets,Small Asia
Powernet Technologies Corporation (KOSDAQ:A037030),KOSDAQ:A037030,Electronics (General),Information Technology,3670,South Korea,Emerging Markets,Small Asia
"PowerSchool Holdings, Inc. (NYSE:PWSC)",NYSE:PWSC,Education,Consumer Discretionary,7370,United States,United States,United States
Powersoft S.p.A. (BIT:PWS),BIT:PWS,Electronics (Consumer & Office),Consumer Discretionary,3651,Italy,Developed Europe,EU & Environs
"Powerstorm Holdings, Inc. (OTCPK:PSTO)",OTCPK:PSTO,Electrical Equipment,Industrials,3600,United States,United States,United States
Powertap Hydrogen Capital Corp. (OTCPK:MOTN.F),OTCPK:MOTN.F,Coal & Related Energy,Energy,2810,Canada,"Australia, NZ and Canada",Canada
"Powertech Industrial Co., Ltd. (TWSE:3296)",TWSE:3296,Electrical Equipment,Industrials,3640,Taiwan,Emerging Markets,Small Asia
Powertech Technology Inc. (TWSE:6239),TWSE:6239,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
Powertip Image Corp (TPEX:6498),TPEX:6498,Electronics (General),Information Technology,3861,Taiwan,Emerging Markets,Small Asia
Powertip Technology Corporation (TPEX:6167),TPEX:6167,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
Powerwell Holdings Berhad (KLSE:PWRWELL),KLSE:PWRWELL,Electrical Equipment,Industrials,3613,Malaysia,Emerging Markets,Small Asia
Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna (WSE:PKO),WSE:PKO,Bank (Money Center),Financials,6020,Poland,Developed Europe,EU & Environs
Powszechny Zaklad Ubezpieczen SA (WSE:PZU),WSE:PZU,Insurance (General),Financials,6300,Poland,Developed Europe,EU & Environs
Poxel S.A. (ENXTPA:POXEL),ENXTPA:POXEL,Drugs (Biotechnology),Health Care,2836,France,Developed Europe,EU & Environs
"POYA International Co., Ltd. (TPEX:5904)",TPEX:5904,Retail (General),Consumer Discretionary,5399,Taiwan,Emerging Markets,Small Asia
"Pozavarovalnica Sava, d.d. (LJSE:POSR)",LJSE:POSR,Reinsurance,Financials,6300,Slovenia,Emerging Markets,EU & Environs
Pozbud T&R Spolka Akcyjna (WSE:POZ),WSE:POZ,Building Materials,Industrials,2430,Poland,Developed Europe,EU & Environs
PP PRIME Public Company Limited (SET:PPPM),SET:PPPM,Farming/Agriculture,Consumer Staples,2040,Thailand,Emerging Markets,Small Asia
PPAP Automotive Limited (BSE:532934),BSE:532934,Auto Parts,Consumer Discretionary,3714,India,Emerging Markets,India
PPB Group Berhad (KLSE:PPB),KLSE:PPB,Food Processing,Consumer Staples,100,Malaysia,Emerging Markets,Small Asia
PPC Ltd (JSE:PPC),JSE:PPC,Construction Supplies,Materials,3241,South Africa,Emerging Markets,Africa and Middle East
"PPG Industries, Inc. (NYSE:PPG)",NYSE:PPG,Chemical (Specialty),Materials,2851,United States,United States,United States
PPHE Hotel Group Limited (LSE:PPH),LSE:PPH,Hotel/Gaming,Consumer Discretionary,7011,Netherlands,Developed Europe,EU & Environs
PPI Inc. (KOSDAQ:A062970),KOSDAQ:A062970,Telecom. Equipment,Information Technology,3669,South Korea,Emerging Markets,Small Asia
"PPJ Healthcare Enterprises, Inc. (OTCPK:PPJE)",OTCPK:PPJE,Healthcare Support Services,Health Care,6411,United States,United States,United States
PPK Group Limited (ASX:PPK),ASX:PPK,Construction Supplies,Industrials,3532,Australia,"Australia, NZ and Canada",Australia & NZ
PPL Corporation (NYSE:PPL),NYSE:PPL,Power,Utilities,4911,United States,United States,United States
PPS International (Holdings) Limited (SEHK:8201),SEHK:8201,Business & Consumer Services,Industrials,7340,Hong Kong,Emerging Markets,China
PR Technology Inc (CNSX:PRTI),CNSX:PRTI,Electronics (General),Information Technology,3829,Canada,"Australia, NZ and Canada",Canada
"PR TIMES, Inc. (TSE:3922)",TSE:3922,Software (Entertainment),Communication Services,7310,Japan,Japan,Japan
"PRA Group, Inc. (NasdaqGS:PRAA)",NasdaqGS:PRAA,Financial Svcs. (Non-bank & Insurance),Financials,6153,United States,United States,United States
Prabhat Technologies (India) Limited (BSE:540027),BSE:540027,Computers/Peripherals,Information Technology,3660,India,Emerging Markets,India
Prada S.p.A. (SEHK:1913),SEHK:1913,Apparel,Consumer Discretionary,2300,Italy,Developed Europe,EU & Environs
Pradeep Metals Limited (BSE:513532),BSE:513532,Steel,Materials,3460,India,Emerging Markets,India
Pradhin Limited (BSE:530095),BSE:530095,Retail (Distributors),Industrials,5051,India,Emerging Markets,India
Praemium Limited (ASX:PPS),ASX:PPS,Software (System & Application),Information Technology,7370,Australia,"Australia, NZ and Canada",Australia & NZ
Prag Bosimi Synthetics Limited (BSE:500192),BSE:500192,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Pragati Insurance Limited (DSE:PRAGATIINS),DSE:PRAGATIINS,Insurance (Prop/Cas.),Financials,6300,Bangladesh,Emerging Markets,Small Asia
Pragati Life Insurance Limited (DSE:PRAGATILIF),DSE:PRAGATILIF,Insurance (Life),Financials,6311,Bangladesh,Emerging Markets,Small Asia
Pragma Inkaso S.A. (WSE:PRI),WSE:PRI,Financial Svcs. (Non-bank & Insurance),Financials,6153,Poland,Developed Europe,EU & Environs
Prairie Provident Resources Inc. (TSX:PPR),TSX:PPR,Oil/Gas (Production and Exploration),Energy,1311,Canada,"Australia, NZ and Canada",Canada
PrairieSky Royalty Ltd. (TSX:PSK),TSX:PSK,Oil/Gas (Production and Exploration),Energy,6792,Canada,"Australia, NZ and Canada",Canada
Praj Industries Limited (BSE:522205),BSE:522205,Engineering/Construction,Industrials,8711,India,Emerging Markets,India
Prajay Engineers Syndicate Limited (BSE:531746),BSE:531746,Real Estate (Development),Real Estate,1500,India,Emerging Markets,India
Prakash Industries Limited (BSE:506022),BSE:506022,Steel,Materials,3310,India,Emerging Markets,India
Prakash Pipes Limited (NSEI:PPL),NSEI:PPL,Building Materials,Industrials,3080,India,Emerging Markets,India
Prakash Steelage Limited (NSEI:PRAKASHSTL),NSEI:PRAKASHSTL,Steel,Materials,3317,India,Emerging Markets,India
Prakash Woollen & Synthetic Mills Limited (BSE:531437),BSE:531437,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Prakit Holdings Public Company Limited (SET:PRAKIT),SET:PRAKIT,Advertising,Communication Services,7311,Thailand,Emerging Markets,Small Asia
Pranavaditya Spinning Mills Limited (BSE:531172),BSE:531172,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Pranda Jewelry Public Company Limited (SET:PDJ),SET:PDJ,Apparel,Consumer Discretionary,3911,Thailand,Emerging Markets,Small Asia
"PRAP Japan, Inc. (JASDAQ:2449)",JASDAQ:2449,Advertising,Communication Services,8700,Japan,Japan,Japan
Praram 9 Hospital Public Company Limited (SET:PR9),SET:PR9,Hospitals/Healthcare Facilities,Health Care,8060,Thailand,Emerging Markets,Small Asia
Prashant India Ltd. (BSE:519014),BSE:519014,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Prashkovsky Investments and Construction Ltd. (TASE:PRSK),TASE:PRSK,Real Estate (Development),Real Estate,6500,Israel,Emerging Markets,Africa and Middle East
Prataap Snacks Limited (BSE:540724),BSE:540724,Food Processing,Consumer Staples,2090,India,Emerging Markets,India
Pratiksha Chemicals Limited (BSE:531257),BSE:531257,Chemical (Specialty),Materials,2865,India,Emerging Markets,India
Praveg Communications (India) Limited (BSE:531637),BSE:531637,Advertising,Communication Services,7389,India,Emerging Markets,India
Praxis Home Retail Limited (BSE:540901),BSE:540901,Retail (Building Supply),Consumer Discretionary,5712,India,Emerging Markets,India
"Praxis Precision Medicines, Inc. (NasdaqGS:PRAX)",NasdaqGS:PRAX,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
Pre-Built Public Company Limited (SET:PREB),SET:PREB,Engineering/Construction,Industrials,1500,Thailand,Emerging Markets,Small Asia
Prebona AB (publ) (NGM:PREBON),NGM:PREBON,Chemical (Specialty),Materials,2800,Sweden,Developed Europe,EU & Environs
Precia S.A. (ENXTPA:PREC),ENXTPA:PREC,Machinery,Industrials,3590,France,Developed Europe,EU & Environs
"Precigen, Inc. (NasdaqGS:PGEN)",NasdaqGS:PGEN,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
Precinct Properties New Zealand Limited (NZSE:PCT),NZSE:PCT,R.E.I.T.,Real Estate,6798,New Zealand,"Australia, NZ and Canada",Australia & NZ
Precio Fishbone AB (publ) (OM:PRCO B),OM:PRCO B,Computer Services,Information Technology,7370,Sweden,Developed Europe,EU & Environs
Precious Dragon Technology Holdings Limited (SEHK:1861),SEHK:1861,Chemical (Specialty),Materials,2840,China,Emerging Markets,China
Precious Shipping Public Company Limited (SET:PSL),SET:PSL,Shipbuilding & Marine,Industrials,4412,Thailand,Emerging Markets,Small Asia
"Precipio, Inc. (NasdaqCM:PRPO)",NasdaqCM:PRPO,Healthcare Support Services,Health Care,2835,United States,United States,United States
Precipitate Gold Corp. (TSXV:PRG),TSXV:PRG,Precious Metals,Materials,1040,Canada,"Australia, NZ and Canada",Canada
Precise Biometrics AB (publ) (OM:PREC),OM:PREC,Electronics (General),Information Technology,3669,Sweden,Developed Europe,EU & Environs
"Precision BioSciences, Inc. (NasdaqGS:DTIL)",NasdaqGS:DTIL,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
"Precision Biosensor, Inc. (KOSDAQ:A335810)",KOSDAQ:A335810,Healthcare Products,Health Care,3829,South Korea,Emerging Markets,Small Asia
Precision Camshafts Limited (BSE:539636),BSE:539636,Auto Parts,Consumer Discretionary,3714,India,Emerging Markets,India
Precision Containeurs Limited (BSE:523874),BSE:523874,Packaging & Container,Materials,3412,India,Emerging Markets,India
Precision Drilling Corporation (TSX:PD),TSX:PD,Oil/Gas (Production and Exploration),Energy,1381,Canada,"Australia, NZ and Canada",Canada
Precision Electronics Limited (BSE:517258),BSE:517258,Telecom. Equipment,Information Technology,3672,India,Emerging Markets,India
"Precision Optics Corporation, Inc. (OTCPK:PEYE)",OTCPK:PEYE,Healthcare Products,Health Care,3845,United States,United States,United States
"Precision System Science Co., Ltd. (TSE:7707)",TSE:7707,Heathcare Information and Technology,Health Care,8731,Japan,Japan,Japan
Precision Tsugami (China) Corporation Limited (SEHK:1651),SEHK:1651,Machinery,Industrials,3540,China,Emerging Markets,China
Precision Wires India Limited (BSE:523539),BSE:523539,Electrical Equipment,Industrials,3357,India,Emerging Markets,India
Precomp Solutions AB (publ) (OM:PCOM B),OM:PCOM B,Machinery,Industrials,3540,Sweden,Developed Europe,EU & Environs
Precot Limited (NSEI:PRECOT),NSEI:PRECOT,Apparel,Consumer Discretionary,3578,India,Emerging Markets,India
Predator Oil & Gas Holdings Plc (LSE:PRD),LSE:PRD,Oil/Gas (Production and Exploration),Energy,1311,Jersey,Developed Europe,EU & Environs
Predictiv AI Inc. (TSXV:PAI),TSXV:PAI,Software (System & Application),Information Technology,7370,Canada,"Australia, NZ and Canada",Canada
Predictive Discovery Limited (ASX:PDI),ASX:PDI,Precious Metals,Materials,1040,Australia,"Australia, NZ and Canada",Australia & NZ
Predictive Oncology Inc. (NasdaqCM:POAI),NasdaqCM:POAI,Healthcare Products,Health Care,3841,United States,United States,United States
"Predictive Technology Group, Inc. (OTCPK:PRED)",OTCPK:PRED,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
Predictmedix Inc. (CNSX:PMED),CNSX:PMED,Electronics (General),Information Technology,3823,Canada,"Australia, NZ and Canada",Canada
Predilife S.A. (ENXTPA:ALPRE),ENXTPA:ALPRE,Drugs (Biotechnology),Health Care,2835,France,Developed Europe,EU & Environs
Preduzece za puteve Valjevo a.d. (BELEX:PPVA),BELEX:PPVA,Engineering/Construction,Industrials,1611,Serbia,Emerging Markets,Eastern Europe & Russia
Preecha Group Public Company Limited (SET:PRECHA),SET:PRECHA,Real Estate (General/Diversified),Real Estate,6500,Thailand,Emerging Markets,Small Asia
Prefab S.A. (BVB:PREH),BVB:PREH,Construction Supplies,Materials,3270,Romania,Emerging Markets,Eastern Europe & Russia
"Preferred Apartment Communities, Inc. (NYSE:APTS)",NYSE:APTS,R.E.I.T.,Real Estate,6798,United States,United States,United States
Preferred Bank (NasdaqGS:PFBC),NasdaqGS:PFBC,Banks (Regional),Financials,6020,United States,United States,United States
"Preferred Commerce, Inc. (OTCPK:OCBM)",OTCPK:OCBM,Recreation,Consumer Discretionary,8299,United States,United States,United States
Preformed Line Products Company (NasdaqGS:PLPC),NasdaqGS:PLPC,Electrical Equipment,Industrials,3640,United States,United States,United States
