Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
Universal Office Automation Limited (BSE:523519),BSE:523519,Office Equipment & Services,Industrials,5065,India,Emerging Markets,India
Universal Power Industry Corporation (OTCPK:UPIN),OTCPK:UPIN,Computer Services,Information Technology,7371,United States,United States,United States
Universal PropTech Inc. (TSXV:UPI),TSXV:UPI,Business & Consumer Services,Industrials,7340,Canada,"Australia, NZ and Canada",Canada
Universal Robina Corporation (PSE:URC),PSE:URC,Food Processing,Consumer Staples,2000,Philippines,Emerging Markets,Small Asia
"Universal Scientific Industrial (Shanghai) Co., Ltd. (SHSE:601231)",SHSE:601231,Electronics (General),Information Technology,3674,China,Emerging Markets,China
"Universal Security Instruments, Inc. (NYSEAM:UUU)",NYSEAM:UUU,Electronics (General),Information Technology,3669,United States,United States,United States
"Universal Stainless & Alloy Products, Inc. (NasdaqGS:USAP)",NasdaqGS:USAP,Steel,Materials,3312,United States,United States,United States
Universal Star (Holdings) Limited (SEHK:2346),SEHK:2346,Metals & Mining,Materials,3490,China,Emerging Markets,China
Universal Starch-Chem Allied Limited (BSE:524408),BSE:524408,Food Processing,Consumer Staples,2040,India,Emerging Markets,India
Universal Store Holdings Limited (ASX:UNI),ASX:UNI,Retail (Special Lines),Consumer Discretionary,5600,Australia,"Australia, NZ and Canada",Australia & NZ
"Universal Systems, Inc. (OTCPK:UVSS)",OTCPK:UVSS,Oilfield Svcs/Equip.,Energy,0,United States,United States,United States
"Universal Technical Institute, Inc. (NYSE:UTI)",NYSE:UTI,Education,Consumer Discretionary,8200,United States,United States,United States
Universal Technologies Holdings Limited (SEHK:1026),SEHK:1026,Utility (Water),Utilities,7370,Hong Kong,Emerging Markets,China
"Universal Textile Co., Ltd. (TWSE:1445)",TWSE:1445,Apparel,Consumer Discretionary,2221,Taiwan,Emerging Markets,Small Asia
"Universal Tracking Solutions, Inc. (OTCPK:UTRK)",OTCPK:UTRK,Telecom. Equipment,Information Technology,1311,United States,United States,United States
"Universal Vision Biotechnology Co., Ltd. (TPEX:3218)",TPEX:3218,Healthcare Support Services,Health Care,5047,Taiwan,Emerging Markets,Small Asia
Universe Entertainment and Culture Group Company Limited (SEHK:1046),SEHK:1046,Entertainment,Communication Services,7800,Hong Kong,Emerging Markets,China
Universe Group plc (AIM:UNG),AIM:UNG,Information Services,Information Technology,7389,United Kingdom,Developed Europe,UK
Universe Pharmaceuticals INC (NasdaqGM:UPC),NasdaqGM:UPC,Drugs (Pharmaceutical),Health Care,2834,China,Emerging Markets,China
Universe Printshop Holdings Limited (SEHK:8448),SEHK:8448,Publishing & Newspapers,Industrials,2750,Hong Kong,Emerging Markets,China
"University Bancorp, Inc. (OTCPK:UNIB)",OTCPK:UNIB,Banks (Regional),Financials,6020,United States,United States,United States
University Press Plc (NGSE:UPL),NGSE:UPL,Publishing & Newspapers,Communication Services,2700,Nigeria,Emerging Markets,Africa and Middle East
Universus Photo Imagings Limited (BSE:542933),BSE:542933,Chemical (Basic),Materials,3081,India,Emerging Markets,India
Univest Financial Corporation (NasdaqGS:UVSP),NasdaqGS:UVSP,Banks (Regional),Financials,6020,United States,United States,United States
UniVision Engineering Limited (AIM:UVEL),AIM:UVEL,Electronics (General),Information Technology,3669,Hong Kong,Emerging Markets,China
Univo Pharmaceuticals Ltd (TASE:UNVO),TASE:UNVO,Drugs (Biotechnology),Health Care,2836,Israel,Emerging Markets,Africa and Middle East
Uniwax SA (BRVM:UNXC),BRVM:UNXC,Apparel,Consumer Discretionary,2200,Ivory Coast,Emerging Markets,Africa and Middle East
Uniworth Limited (BSE:514144),BSE:514144,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Unizyx Holding Corporation (TWSE:3704),TWSE:3704,Telecom. Equipment,Information Technology,3663,Taiwan,Emerging Markets,Small Asia
Unjha Formulations Limited (BSE:531762),BSE:531762,Household Products,Consumer Staples,2834,India,Emerging Markets,India
Unlimited Travel Group UTG AB (publ) (OM:UTG),OM:UTG,Hotel/Gaming,Consumer Discretionary,4700,Sweden,Developed Europe,EU & Environs
ÜNLÜ Yatirim Holding A.S. (IBSE:UNLU),IBSE:UNLU,Investments & Asset Management,Financials,6200,Turkey,Developed Europe,EU & Environs
"Uno&Company.,Ltd. (KOSDAQ:A114630)",KOSDAQ:A114630,Chemical (Basic),Materials,2200,South Korea,Emerging Markets,Small Asia
"Unozawa-gumi Iron Works, Limited (TSE:6396)",TSE:6396,Machinery,Industrials,3590,Japan,Japan,Japan
UNQ Holdings Limited (SEHK:2177),SEHK:2177,Retail (Online),Consumer Discretionary,5960,China,Emerging Markets,China
"Unrivaled Brands, Inc. (OTCPK:UNRV)",OTCPK:UNRV,Drugs (Pharmaceutical),Health Care,2833,United States,United States,United States
Unum Group (NYSE:UNM),NYSE:UNM,Insurance (Life),Financials,6321,United States,United States,United States
UnUsUaL Limited (Catalist:1D1),Catalist:1D1,Entertainment,Communication Services,7900,Singapore,Emerging Markets,Small Asia
UOA Development Bhd (KLSE:UOADEV),KLSE:UOADEV,Real Estate (Development),Real Estate,6500,Malaysia,Emerging Markets,Small Asia
Uoa Real Estate Investment (KLSE:UOAREIT),KLSE:UOAREIT,R.E.I.T.,Real Estate,6798,Malaysia,Emerging Markets,Small Asia
UOB Kay Hian Securities (Thailand) Public Company Limited (SET:UOBKH),SET:UOBKH,Brokerage & Investment Banking,Financials,6211,Thailand,Emerging Markets,Small Asia
UOB-Kay Hian Holdings Limited (SGX:U10),SGX:U10,Brokerage & Investment Banking,Financials,6211,Singapore,Emerging Markets,Small Asia
"Uoki Co.,Ltd. (TSE:2683)",TSE:2683,Retail (Grocery and Food),Consumer Staples,5400,Japan,Japan,Japan
UOL Group Limited (SGX:U14),SGX:U14,Real Estate (General/Diversified),Real Estate,7011,Singapore,Emerging Markets,Small Asia
"Uoriki Co., Ltd. (TSE:7596)",TSE:7596,Retail (Grocery and Food),Consumer Staples,5400,Japan,Japan,Japan
UP Global Sourcing Holdings plc (LSE:UPGS),LSE:UPGS,Retail (Distributors),Consumer Discretionary,5064,United Kingdom,Developed Europe,UK
Up Young Cornerstone Corp. (TPEX:6728),TPEX:6728,Retail (Distributors),Industrials,5040,Taiwan,Emerging Markets,Small Asia
UPA Corporation Berhad (KLSE:UPA),KLSE:UPA,Paper/Forest Products,Materials,2600,Malaysia,Emerging Markets,Small Asia
Upasana Finance Limited (BSE:511764),BSE:511764,Financial Svcs. (Non-bank & Insurance),Financials,6159,India,Emerging Markets,India
Upbest Group Limited (SEHK:335),SEHK:335,Retail (Distributors),Consumer Discretionary,6200,Hong Kong,Emerging Markets,China
UPC Technology Corporation (TWSE:1313),TWSE:1313,Chemical (Basic),Materials,2860,Taiwan,Emerging Markets,Small Asia
Upco International Inc. (CNSX:UPCO),CNSX:UPCO,Telecom. Services,Communication Services,4899,Canada,"Australia, NZ and Canada",Canada
UPD Holding Corp. (OTCPK:UPDC),OTCPK:UPDC,Household Products,Consumer Staples,2834,United States,United States,United States
UPDC Real Estate Investment Trust (NGSE:UPDCREIT),NGSE:UPDCREIT,R.E.I.T.,Real Estate,6798,Nigeria,Emerging Markets,Africa and Middle East
UPERGY Société Anonyme (ENXTPA:ALUPG),ENXTPA:ALUPG,Retail (Distributors),Industrials,5040,France,Developed Europe,EU & Environs
"UpHealth, Inc. (NYSE:UPH)",NYSE:UPH,Heathcare Information and Technology,Health Care,8090,United States,United States,United States
uPI Semiconductor Corp. (TPEX:6719),TPEX:6719,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
UPL Limited (BSE:512070),BSE:512070,Chemical (Specialty),Materials,2870,India,Emerging Markets,India
Upland Resources Limited (LSE:UPL),LSE:UPL,Oil/Gas (Production and Exploration),Energy,1311,United Kingdom,Developed Europe,UK
"Upland Software, Inc. (NasdaqGM:UPLD)",NasdaqGM:UPLD,Software (System & Application),Information Technology,7370,United States,United States,United States
UPM-Kymmene Oyj (HLSE:UPM),HLSE:UPM,Paper/Forest Products,Materials,2621,Finland,Developed Europe,EU & Environs
Uponor Oyj (HLSE:UPONOR),HLSE:UPONOR,Building Materials,Industrials,3080,Finland,Developed Europe,EU & Environs
Upper Egypt Mills Company J.S.C (CASE:UEFM),CASE:UEFM,Food Processing,Consumer Staples,2050,Egypt,Emerging Markets,Africa and Middle East
Upper Street Marketing Inc. (OTCPK:UPPR),OTCPK:UPPR,Software (Entertainment),Communication Services,7370,United States,United States,United States
UPR Corporation (TSE:7065),TSE:7065,Retail (Distributors),Industrials,5080,Japan,Japan,Japan
Upsales Technology AB (publ) (OM:UPSALE),OM:UPSALE,Software (System & Application),Information Technology,7370,Sweden,Developed Europe,EU & Environs
Upsellon Brands Holdings Ltd (TASE:UPSL),TASE:UPSL,Oil/Gas (Production and Exploration),Energy,1311,Israel,Emerging Markets,Africa and Middle East
"UpSnap, Inc. (CNSX:UP)",CNSX:UP,Software (System & Application),Information Technology,7370,Canada,"Australia, NZ and Canada",Canada
"Upstart Holdings, Inc. (NasdaqGS:UPST)",NasdaqGS:UPST,Financial Svcs. (Non-bank & Insurance),Financials,6141,United States,United States,United States
Upsurge Investment & Finance Ltd. (BSE:531390),BSE:531390,Financial Svcs. (Non-bank & Insurance),Financials,6799,India,Emerging Markets,India
Upwork Inc. (NasdaqGS:UPWK),NasdaqGS:UPWK,Business & Consumer Services,Industrials,7370,United States,United States,United States
Ur-Energy Inc. (TSX:URE),TSX:URE,Coal & Related Energy,Energy,1090,United States,United States,United States
Urals Stampings Plant PAO (MISX:URKZ),MISX:URKZ,Steel,Materials,3310,Russia,Emerging Markets,Eastern Europe & Russia
Uranium Energy Corp. (NYSEAM:UEC),NYSEAM:UEC,Coal & Related Energy,Energy,1090,United States,United States,United States
Uranium Royalty Corp. (TSXV:URC),TSXV:URC,Coal & Related Energy,Energy,1090,Canada,"Australia, NZ and Canada",Canada
Urb-it AB (publ) (OM:URBIT),OM:URBIT,Retail (Online),Consumer Discretionary,7370,Sweden,Developed Europe,EU & Environs
Urban Development and Construction Corporation (HOSE:UDC),HOSE:UDC,Engineering/Construction,Industrials,1600,Vietnam,Emerging Markets,Small Asia
Urban Edge Properties (NYSE:UE),NYSE:UE,R.E.I.T.,Real Estate,6798,United States,United States,United States
URBAN LiKE INC. (TSE:2992),TSE:2992,Homebuilding,Consumer Discretionary,1520,Japan,Japan,Japan
Urban Logistics REIT plc (LSE:SHED),LSE:SHED,R.E.I.T.,Real Estate,6798,United Kingdom,Developed Europe,UK
"Urban One, Inc. (NasdaqCM:UONE.K)",NasdaqCM:UONE.K,Broadcasting,Communication Services,4832,United States,United States,United States
"Urban Outfitters, Inc. (NasdaqGS:URBN)",NasdaqGS:URBN,Retail (Special Lines),Consumer Discretionary,5651,United States,United States,United States
Urban Television Network Corporation (OTCPK:URBT),OTCPK:URBT,Broadcasting,Communication Services,4833,United States,United States,United States
"urban-gro, Inc. (NasdaqCM:UGRO)",NasdaqCM:UGRO,Farming/Agriculture,Industrials,3523,United States,United States,United States
Urbana Property Fund (leasehold) (SET:URBNPF),SET:URBNPF,R.E.I.T.,Real Estate,6798,Thailand,Emerging Markets,Small Asia
"Urbanet Corporation Co.,Ltd. (JASDAQ:3242)",JASDAQ:3242,Real Estate (General/Diversified),Real Estate,6552,Japan,Japan,Japan
Urbanfund Corp. (TSXV:UFC),TSXV:UFC,Real Estate (Operations & Services),Real Estate,6552,Canada,"Australia, NZ and Canada",Canada
Urbanimmersive Inc. (TSXV:UI),TSXV:UI,Software (System & Application),Information Technology,7370,Canada,"Australia, NZ and Canada",Canada
Urbanise.com Limited (ASX:UBN),ASX:UBN,Software (System & Application),Information Technology,7370,Australia,"Australia, NZ and Canada",Australia & NZ
"Urbas Grupo Financiero, S.A. (BME:UBS)",BME:UBS,Real Estate (Development),Real Estate,6550,Spain,Developed Europe,EU & Environs
"Urbi, Desarrollos Urbanos, S.A.B. de C.V. (BMV:URBI *)",BMV:URBI *,Homebuilding,Consumer Discretionary,6500,Mexico,Emerging Markets,Latin America & Caribbean
Urja Global Limited (BSE:526987),BSE:526987,Semiconductor,Information Technology,5080,India,Emerging Markets,India
UroGen Pharma Ltd. (NasdaqGM:URGN),NasdaqGM:URGN,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
"Uroica Precision Information Engineering Co.,Ltd (SZSE:300099)",SZSE:300099,Construction Supplies,Industrials,3532,China,Emerging Markets,China
"Urovo Technology Co., Ltd. (SZSE:300531)",SZSE:300531,Electronics (General),Information Technology,3578,China,Emerging Markets,China
Urstadt Biddle Properties Inc. (NYSE:UBA),NYSE:UBA,R.E.I.T.,Real Estate,6798,United States,United States,United States
Ursus S.A. (WSE:URS),WSE:URS,Farming/Agriculture,Industrials,3523,Poland,Developed Europe,EU & Environs
Urteste S.A. (WSE:URT),WSE:URT,Drugs (Biotechnology),Health Care,2835,Poland,Developed Europe,EU & Environs
URU Metals Limited (AIM:URU),AIM:URU,Coal & Related Energy,Energy,1000,Canada,"Australia, NZ and Canada",Canada
US Copper Corp. (TSXV:USCU),TSXV:USCU,Metals & Mining,Materials,1021,Canada,"Australia, NZ and Canada",Canada
"US Ecology, Inc. (NasdaqGS:ECOL)",NasdaqGS:ECOL,Environmental & Waste Services,Industrials,4950,United States,United States,United States
US Foods Holding Corp. (NYSE:USFD),NYSE:USFD,Food Wholesalers,Consumer Staples,5140,United States,United States,United States
"US Lighting Group, Inc. (OTCPK:USLG)",OTCPK:USLG,Electrical Equipment,Industrials,3641,United States,United States,United States
US Masters Residential Property Fund (ASX:URF),ASX:URF,R.E.I.T.,Real Estate,6798,Australia,"Australia, NZ and Canada",Australia & NZ
"US Metro Bancorp, Inc. (OTCPK:USMT)",OTCPK:USMT,Banks (Regional),Financials,6022,United States,United States,United States
US Nuclear Corp. (OTCPK:UCLE),OTCPK:UCLE,Electronics (General),Information Technology,8711,United States,United States,United States
USA Equities Corp. (OTCPK:USAQ),OTCPK:USAQ,Healthcare Products,Health Care,2835,United States,United States,United States
"USA Recycling Industries, Inc. (OTCPK:USRI)",OTCPK:USRI,Environmental & Waste Services,Industrials,5093,United States,United States,United States
"USA Truck, Inc. (NasdaqGS:USAK)",NasdaqGS:USAK,Trucking,Industrials,4213,United States,United States,United States
Usak Seramik Sanayi A.S. (IBSE:USAK),IBSE:USAK,Building Materials,Industrials,3260,Turkey,Developed Europe,EU & Environs
"USANA Health Sciences, Inc. (NYSE:USNA)",NYSE:USNA,Household Products,Consumer Staples,2834,United States,United States,United States
"USCB Financial Holdings, Inc. (NasdaqGM:USCB)",NasdaqGM:USCB,Banks (Regional),Financials,6020,United States,United States,United States
Uscom Limited (ASX:UCM),ASX:UCM,Healthcare Products,Health Care,3840,Australia,"Australia, NZ and Canada",Australia & NZ
USCorp (OTCPK:USCS),OTCPK:USCS,Precious Metals,Materials,1040,United States,United States,United States
"USEN-NEXT HOLDINGS Co.,Ltd. (TSE:9418)",TSE:9418,Telecom. Services,Communication Services,4899,Japan,Japan,Japan
"User Local, Inc. (TSE:3984)",TSE:3984,Software (Internet),Information Technology,7370,Japan,Japan,Japan
"USERJOY Technology Co.,Ltd. (TPEX:3546)",TPEX:3546,Entertainment,Communication Services,7372,Taiwan,Emerging Markets,Small Asia
"UserTesting, Inc. (NYSE:USER)",NYSE:USER,Software (System & Application),Information Technology,7370,United States,United States,United States
USG Tech Solutions Limited (BSE:532402),BSE:532402,Computer Services,Information Technology,7374,India,Emerging Markets,India
Usha Martin Education & Solutions Limited (NSEI:UMESLTD),NSEI:UMESLTD,Education,Consumer Discretionary,8200,India,Emerging Markets,India
Usha Martin Limited (BSE:517146),BSE:517146,Steel,Materials,3310,India,Emerging Markets,India
Usha Resources Ltd. (TSXV:USHA),TSXV:USHA,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Ushakiran Finance Limited (BSE:511507),BSE:511507,Financial Svcs. (Non-bank & Insurance),Financials,6159,India,Emerging Markets,India
