Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
Amarc Resources Ltd. (TSXV:AHR),TSXV:AHR,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Amarillo Gold Corporation (TSXV:AGC),TSXV:AGC,Precious Metals,Materials,1040,Canada,"Australia, NZ and Canada",Canada
Amarin Printing and Publishing Public Company Limited (SET:AMARIN),SET:AMARIN,Publishing & Newspapers,Communication Services,2700,Thailand,Emerging Markets,Small Asia
Amarjothi Spinning Mills Limited (BSE:521097),BSE:521097,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Amarnath Securities Limited (BSE:538465),BSE:538465,Financial Svcs. (Non-bank & Insurance),Financials,6159,India,Emerging Markets,India
Amasse Capital Holdings Limited (SEHK:8168),SEHK:8168,Brokerage & Investment Banking,Financials,6211,Hong Kong,Emerging Markets,China
Amasten Fastighets AB (publ) (OM:AMAST),OM:AMAST,Real Estate (Operations & Services),Real Estate,6510,Sweden,Developed Europe,EU & Environs
Amata Corporation Public Company Limited (SET:AMATA),SET:AMATA,Real Estate (Development),Real Estate,6500,Thailand,Emerging Markets,Small Asia
Amata Summit Growth Freehold and Leasehold Real Estate Investment Trust (SET:AMATAR),SET:AMATAR,R.E.I.T.,Real Estate,6798,Thailand,Emerging Markets,Small Asia
Amata VN Public Company Limited (SET:AMATAV),SET:AMATAV,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Amatei Incorporated (TSE:5952),TSE:5952,Building Materials,Industrials,3310,Japan,Japan,Japan
Amatheon Agri Holding N.V. (ENXTPA:MLAAH),ENXTPA:MLAAH,Farming/Agriculture,Consumer Staples,100,Germany,Developed Europe,EU & Environs
Amathus Public Limited (CSE:ANC),CSE:ANC,Hotel/Gaming,Consumer Discretionary,7011,Cyprus,Developed Europe,EU & Environs
"Amaze Co., Ltd. (FKSE:6076)",FKSE:6076,Hotel/Gaming,Consumer Discretionary,7310,Japan,Japan,Japan
"Amazia,inc. (TSE:4424)",TSE:4424,Software (Entertainment),Communication Services,7370,Japan,Japan,Japan
"Amazing Energy Oil and Gas, Co. (OTCPK:AMAZ)",OTCPK:AMAZ,Oil/Gas (Production and Exploration),Energy,1311,United States,United States,United States
Amazing Microelectronic Corp. (TPEX:6411),TPEX:6411,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
"Amazon.com, Inc. (NasdaqGS:AMZN)",NasdaqGS:AMZN,Retail (Online),Consumer Discretionary,5961,United States,United States,United States
"Amazonas Florestal, Ltd (OTCPK:AZFL)",OTCPK:AZFL,Paper/Forest Products,Materials,800,United States,United States,United States
AMB Financial Corp. (OTCPK:AMFC),OTCPK:AMFC,Banks (Regional),Financials,6020,United States,United States,United States
Amba Enterprises Limited (BSE:539196),BSE:539196,Electrical Equipment,Industrials,3612,India,Emerging Markets,India
"Ambac Financial Group, Inc. (NYSE:AMBC)",NYSE:AMBC,Insurance (Prop/Cas.),Financials,6351,United States,United States,United States
Ambalal Sarabhai Enterprises Limited (BSE:500009),BSE:500009,Drugs (Pharmaceutical),Health Care,2834,India,Emerging Markets,India
Ambani Organics Limited (NSEI:AMBANIORG),NSEI:AMBANIORG,Chemical (Specialty),Materials,2851,India,Emerging Markets,India
"Ambarella, Inc. (NasdaqGS:AMBA)",NasdaqGS:AMBA,Semiconductor,Information Technology,3674,United States,United States,United States
AmBase Corporation (OTCPK:ABCP),OTCPK:ABCP,Real Estate (Operations & Services),Real Estate,9995,United States,United States,United States
Ambassador Intra Holdings Limited (BSE:542524),BSE:542524,Retail (Distributors),Industrials,5130,India,Emerging Markets,India
Ambea AB (publ) (OM:AMBEA),OM:AMBEA,Hospitals/Healthcare Facilities,Health Care,8050,Sweden,Developed Europe,EU & Environs
Ambee Pharmaceuticals Limited (DSE:AMBEEPHA),DSE:AMBEEPHA,Drugs (Pharmaceutical),Health Care,2834,Bangladesh,Emerging Markets,Small Asia
Ambeon Capital PLC (COSE:TAP.N0000),COSE:TAP.N0000,Apparel,Consumer Discretionary,6799,Sri Lanka,Emerging Markets,Small Asia
Ambeon Holdings PLC (COSE:GREG.N0000),COSE:GREG.N0000,Apparel,Consumer Discretionary,2200,Sri Lanka,Emerging Markets,Small Asia
Amber Enterprises India Limited (BSE:540902),BSE:540902,Furn/Home Furnishings,Consumer Discretionary,3585,India,Emerging Markets,India
Amber Hill Financial Holdings Limited (SEHK:33),SEHK:33,Retail (Distributors),Consumer Discretionary,3990,Hong Kong,Emerging Markets,China
Ambertech Limited (ASX:AMO),ASX:AMO,Computer Services,Information Technology,5065,Australia,"Australia, NZ and Canada",Australia & NZ
Ambev S.A. (BOVESPA:ABEV3),BOVESPA:ABEV3,Beverage (Alcoholic),Consumer Staples,0,Brazil,Emerging Markets,Latin America & Caribbean
Ambica Agarbathies Aroma & Industries Limited (BSE:532335),BSE:532335,Chemical (Specialty),Materials,2890,India,Emerging Markets,India
Ambienthesis S.p.A. (BIT:ATH),BIT:ATH,Environmental & Waste Services,Industrials,4950,Italy,Developed Europe,EU & Environs
Ambika Cotton Mills Limited (BSE:531978),BSE:531978,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Ambipar Participações e Empreendimentos S.A. (BOVESPA:AMBP3),BOVESPA:AMBP3,Environmental & Waste Services,Industrials,4950,Brazil,Emerging Markets,Latin America & Caribbean
"AMBITION DX HOLDINGS Co.,Ltd. (TSE:3300)",TSE:3300,Real Estate (Operations & Services),Real Estate,6500,Japan,Japan,Japan
Ambition Mica Limited (BSE:539223),BSE:539223,Building Materials,Industrials,2430,India,Emerging Markets,India
Ambra S.A. (WSE:AMB),WSE:AMB,Beverage (Alcoholic),Consumer Staples,2084,Poland,Developed Europe,EU & Environs
Ambromobiliare S.p.A. (BIT:AMB),BIT:AMB,Investments & Asset Management,Financials,6200,Italy,Developed Europe,EU & Environs
Ambu A/S (CPSE:AMBU B),CPSE:AMBU B,Healthcare Products,Health Care,3841,Denmark,Developed Europe,EU & Environs
Ambuja Cements Limited (BSE:500425),BSE:500425,Construction Supplies,Materials,3241,India,Emerging Markets,India
"AMC Entertainment Holdings, Inc. (NYSE:AMC)",NYSE:AMC,Entertainment,Communication Services,7830,United States,United States,United States
AMC Networks Inc. (NasdaqGS:AMCX),NasdaqGS:AMCX,Broadcasting,Communication Services,4833,United States,United States,United States
AmCad BioMed Corporation (TPEX:4188),TPEX:4188,Healthcare Products,Health Care,3845,Taiwan,Emerging Markets,Small Asia
AMCI Acquisition Corp. II (NasdaqCM:AMCI),NasdaqCM:AMCI,Investments & Asset Management,Financials,9995,United States,United States,United States
Amcil Limited (ASX:AMH),ASX:AMH,Investments & Asset Management,Financials,6722,Australia,"Australia, NZ and Canada",Australia & NZ
Amco India Limited (BSE:530133),BSE:530133,Chemical (Basic),Materials,3080,India,Emerging Markets,India
AMCO United Holding Limited (SEHK:630),SEHK:630,Chemical (Basic),Materials,3080,Hong Kong,Emerging Markets,China
AMCON Distributing Company (NYSEAM:DIT),NYSEAM:DIT,Retail (Distributors),Consumer Discretionary,5190,United States,United States,United States
Amcorp Global Limited (SGX:S9B),SGX:S9B,Real Estate (Development),Real Estate,6500,Singapore,Emerging Markets,Small Asia
AMD Industries Limited (BSE:532828),BSE:532828,Packaging & Container,Materials,3080,India,Emerging Markets,India
Amdocs Limited (NasdaqGS:DOX),NasdaqGS:DOX,Computer Services,Information Technology,7370,United States,United States,United States
AME Elite Consortium Berhad (KLSE:AME),KLSE:AME,Engineering/Construction,Industrials,1540,Malaysia,Emerging Markets,Small Asia
"Amedisys, Inc. (NasdaqGS:AMED)",NasdaqGS:AMED,Healthcare Support Services,Health Care,8082,United States,United States,United States
Amen Bank Société anonyme (BVMT:AB),BVMT:AB,Bank (Money Center),Financials,6020,Tunisia,Emerging Markets,Africa and Middle East
"AMEN Properties, Inc. (OTCPK:AMEN)",OTCPK:AMEN,Oil/Gas (Production and Exploration),Energy,1311,United States,United States,United States
Amer Group Holding Company S.A.E. (CASE:AMER),CASE:AMER,Real Estate (Development),Real Estate,6500,Egypt,Emerging Markets,Africa and Middle East
"AmeraMex International, Inc. (OTCPK:AMMX)",OTCPK:AMMX,Retail (Distributors),Industrials,2400,United States,United States,United States
Amerant Bancorp Inc. (NasdaqGS:AMTB),NasdaqGS:AMTB,Banks (Regional),Financials,6020,United States,United States,United States
AMERCO (NasdaqGS:UHAL),NasdaqGS:UHAL,Trucking,Industrials,7510,United States,United States,United States
Ameren Corporation (NYSE:AEE),NYSE:AEE,Utility (General),Utilities,4931,United States,United States,United States
"Ameresco, Inc. (NYSE:AMRC)",NYSE:AMRC,Engineering/Construction,Industrials,1600,United States,United States,United States
"Amergent Hospitality Group, Inc. (OTCPK:AMHG)",OTCPK:AMHG,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
America Great Health (OTCPK:AAGH),OTCPK:AAGH,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"América Móvil, S.A.B. de C.V. (BMV:AMX L)",BMV:AMX L,Telecom (Wireless),Communication Services,4812,Mexico,Emerging Markets,Latin America & Caribbean
"America's Car-Mart, Inc. (NasdaqGS:CRMT)",NasdaqGS:CRMT,Retail (Automotive),Consumer Discretionary,5500,United States,United States,United States
American Acquisition Opportunity Inc. (NasdaqCM:AMAO),NasdaqCM:AMAO,Investments & Asset Management,Financials,9995,United States,United States,United States
American Aires Inc. (CNSX:WIFI),CNSX:WIFI,Electronics (General),Information Technology,3829,Canada,"Australia, NZ and Canada",Canada
American Airlines Group Inc. (NasdaqGS:AAL),NasdaqGS:AAL,Air Transport,Industrials,4512,United States,United States,United States
"American Assets Trust, Inc. (NYSE:AAT)",NYSE:AAT,R.E.I.T.,Real Estate,6798,United States,United States,United States
"American Axle & Manufacturing Holdings, Inc. (NYSE:AXL)",NYSE:AXL,Auto Parts,Consumer Discretionary,3714,United States,United States,United States
American Battery Technology Company (OTCPK:ABML),OTCPK:ABML,Metals & Mining,Materials,1000,United States,United States,United States
American Bio Medica Corporation (OTCPK:ABMC),OTCPK:ABMC,Healthcare Products,Health Care,2835,United States,United States,United States
American Business Bank (OTCPK:AMBZ),OTCPK:AMBZ,Banks (Regional),Financials,6020,United States,United States,United States
"American Campus Communities, Inc. (NYSE:ACC)",NYSE:ACC,R.E.I.T.,Real Estate,6798,United States,United States,United States
"American Cannabis Company, Inc. (OTCPK:AMMJ)",OTCPK:AMMJ,Business & Consumer Services,Industrials,8742,United States,United States,United States
American Church Mortgage Company (OTCPK:ACMC),OTCPK:ACMC,R.E.I.T.,Financials,6798,United States,United States,United States
"American Commerce Solutions, Inc. (OTCPK:AACS)",OTCPK:AACS,Trucking,Industrials,3590,United States,United States,United States
American Creek Resources Ltd. (TSXV:AMK),TSXV:AMK,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
American CryoStem Corporation (OTCPK:CRYO),OTCPK:CRYO,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
American CuMo Mining Corporation (OTCPK:MLYC.F),OTCPK:MLYC.F,Metals & Mining,Materials,1040,Canada,"Australia, NZ and Canada",Canada
"American Defense Systems, Inc. (OTCPK:ADFS)",OTCPK:ADFS,Aerospace/Defense,Industrials,3790,United States,United States,United States
American Eagle Gold Corp. (TSXV:AE),TSXV:AE,Precious Metals,Materials,1041,Canada,"Australia, NZ and Canada",Canada
"American Eagle Outfitters, Inc. (NYSE:AEO)",NYSE:AEO,Retail (Special Lines),Consumer Discretionary,5600,United States,United States,United States
"American Education Center, Inc. (OTCPK:AMCT)",OTCPK:AMCT,Education,Consumer Discretionary,8299,United States,United States,United States
"American Electric Power Company, Inc. (NasdaqGS:AEP)",NasdaqGS:AEP,Power,Utilities,4911,United States,United States,United States
"American Energy Partners, Inc. (OTCPK:AEPT)",OTCPK:AEPT,Utility (Water),Utilities,4941,United States,United States,United States
American Equity Investment Life Holding Company (NYSE:AEL),NYSE:AEL,Insurance (Life),Financials,6311,United States,United States,United States
American Express Company (NYSE:AXP),NYSE:AXP,Financial Svcs. (Non-bank & Insurance),Financials,6141,United States,United States,United States
"American Films, Inc. (OTCPK:AMFL)",OTCPK:AMFL,Drugs (Biotechnology),Health Care,9995,United States,United States,United States
"American Finance Trust, Inc. (NasdaqGS:AFIN)",NasdaqGS:AFIN,R.E.I.T.,Real Estate,6798,United States,United States,United States
"American Financial Group, Inc. (NYSE:AFG)",NYSE:AFG,Insurance (General),Financials,6331,United States,United States,United States
"American Graphite Technologies, Inc. (OTCPK:AGIN)",OTCPK:AGIN,Metals & Mining,Materials,1400,United States,United States,United States
"American Green Group, Inc. (OTCPK:AMNE)",OTCPK:AMNE,Retail (Distributors),Industrials,6719,United States,United States,United States
"American Green, Inc. (OTCPK:ERBB)",OTCPK:ERBB,Drugs (Pharmaceutical),Health Care,5912,United States,United States,United States
American Helium Inc. (TSXV:AHE.H),TSXV:AHE.H,Oil/Gas (Production and Exploration),Energy,2810,Canada,"Australia, NZ and Canada",Canada
American Hemp Ventures Inc. (OTCPK:AMHV),OTCPK:AMHV,Drugs (Biotechnology),Health Care,3241,United States,United States,United States
American Homes 4 Rent (NYSE:AMH),NYSE:AMH,R.E.I.T.,Real Estate,6798,United States,United States,United States
American Hotel Income Properties REIT LP (TSX:HOT.UN),TSX:HOT.UN,R.E.I.T.,Real Estate,6798,Canada,"Australia, NZ and Canada",Canada
"American International Group, Inc. (NYSE:AIG)",NYSE:AIG,Insurance (General),Financials,6331,United States,United States,United States
American International Holdings Corp. (OTCPK:AMIH),OTCPK:AMIH,Healthcare Support Services,Health Care,7991,United States,United States,United States
"American International Industries, Inc. (OTCPK:AMIN)",OTCPK:AMIN,Diversified,Industrials,1311,United States,United States,United States
"American International Ventures, Inc. (OTCPK:AIVN)",OTCPK:AIVN,Precious Metals,Materials,1040,United States,United States,United States
"American Leisure Holdings, Inc. (OTCPK:AMLH)",OTCPK:AMLH,Entertainment,Communication Services,7812,United States,United States,United States
American Lithium Corp. (TSXV:LI),TSXV:LI,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
"American Lithium Minerals, Inc. (OTCPK:AMLM)",OTCPK:AMLM,Metals & Mining,Materials,1000,United States,United States,United States
American Manganese Inc. (TSXV:AMY),TSXV:AMY,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
American Metals Recovery and Recycling Inc. (OTCPK:AMRR),OTCPK:AMRR,Environmental & Waste Services,Industrials,4959,United States,United States,United States
American National Bankshares Inc. (NasdaqGS:AMNB),NasdaqGS:AMNB,Banks (Regional),Financials,6020,United States,United States,United States
"American National Group, Inc. (NasdaqGS:ANAT)",NasdaqGS:ANAT,Insurance (General),Financials,6311,United States,United States,United States
"American Noble Gas, Inc. (OTCPK:IFNY)",OTCPK:IFNY,Oil/Gas (Production and Exploration),Energy,1311,United States,United States,United States
"American Nortel Communications, Inc. (OTCPK:ARTM)",OTCPK:ARTM,Telecom. Services,Communication Services,4813,United States,United States,United States
"American Outdoor Brands, Inc. (NasdaqGS:AOUT)",NasdaqGS:AOUT,Recreation,Consumer Discretionary,3949,United States,United States,United States
American Overseas Group Limited (OTCPK:AORE.F),OTCPK:AORE.F,Reinsurance,Financials,6331,Bermuda,Emerging Markets,Latin America & Caribbean
American Pacific Mining Corp. (CNSX:USGD),CNSX:USGD,Precious Metals,Materials,1041,Canada,"Australia, NZ and Canada",Canada
American Picture House Corporation (OTCPK:APHP),OTCPK:APHP,Entertainment,Communication Services,7810,United States,United States,United States
American Power Group Corporation (OTCPK:APGI),OTCPK:APGI,Environmental & Waste Services,Industrials,5900,United States,United States,United States
"American Public Education, Inc. (NasdaqGS:APEI)",NasdaqGS:APEI,Education,Consumer Discretionary,8200,United States,United States,United States
American Rare Earths Limited (ASX:ARR),ASX:ARR,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
"American Realty Investors, Inc. (NYSE:ARL)",NYSE:ARL,Real Estate (Operations & Services),Real Estate,6512,United States,United States,United States
"American Rebel Holdings, Inc. (OTCPK:AREB)",OTCPK:AREB,Metals & Mining,Materials,3440,United States,United States,United States
American Resources Corporation (NasdaqCM:AREC),NasdaqCM:AREC,Coal & Related Energy,Energy,1220,United States,United States,United States
American Riviera Bank (OTCPK:ARBV),OTCPK:ARBV,Banks (Regional),Financials,6020,United States,United States,United States
American Shared Hospital Services (NYSEAM:AMS),NYSEAM:AMS,Healthcare Support Services,Health Care,8090,United States,United States,United States
American Shipping Company ASA (OB:AMSC),OB:AMSC,Shipbuilding & Marine,Industrials,3730,Norway,Developed Europe,EU & Environs
American Sierra Gold Corp. (OTCPK:AMNP),OTCPK:AMNP,Precious Metals,Materials,0,United States,United States,United States
"American Software, Inc. (NasdaqGS:AMSW.A)",NasdaqGS:AMSW.A,Software (System & Application),Information Technology,7372,United States,United States,United States
American States Water Company (NYSE:AWR),NYSE:AWR,Utility (Water),Utilities,4941,United States,United States,United States
American Superconductor Corporation (NasdaqGS:AMSC),NasdaqGS:AMSC,Electrical Equipment,Industrials,3621,United States,United States,United States
American Tower Corporation (NYSE:AMT),NYSE:AMT,R.E.I.T.,Real Estate,6798,United States,United States,United States
American Vanguard Corporation (NYSE:AVD),NYSE:AVD,Chemical (Specialty),Materials,2870,United States,United States,United States
American Vietnamese Biotech Incorporation (HNX:AMV),HNX:AMV,Healthcare Products,Health Care,2834,Vietnam,Emerging Markets,Small Asia
"American Virtual Cloud Technologies, Inc. (NasdaqCM:AVCT)",NasdaqCM:AVCT,Software (Internet),Information Technology,7370,United States,United States,United States
"American Water Works Company, Inc. (NYSE:AWK)",NYSE:AWK,Utility (Water),Utilities,4941,United States,United States,United States
American Well Corporation (NYSE:AMWL),NYSE:AMWL,Heathcare Information and Technology,Health Care,7370,United States,United States,United States
American West Metals Limited (ASX:AW1),ASX:AW1,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
American Woodmark Corporation (NasdaqGS:AMWD),NasdaqGS:AMWD,Building Materials,Industrials,2430,United States,United States,United States
Americanas S.A. (BOVESPA:AMER3),BOVESPA:AMER3,Retail (Online),Consumer Discretionary,5961,Brazil,Emerging Markets,Latin America & Caribbean
"AmeriCann, Inc. (OTCPK:ACAN)",OTCPK:ACAN,Drugs (Pharmaceutical),Health Care,6512,United States,United States,United States
Americas Gold and Silver Corporation (TSX:USA),TSX:USA,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Americas Technology Acquisition Corp. (NYSE:ATA),NYSE:ATA,Investments & Asset Management,Financials,9995,United States,United States,United States
Americold Realty Trust (NYSE:COLD),NYSE:COLD,R.E.I.T.,Real Estate,6798,United States,United States,United States
"Americrew, Inc. (OTCPK:ACRU)",OTCPK:ACRU,Engineering/Construction,Industrials,0,United States,United States,United States
Amerigo Resources Ltd. (TSX:ARG),TSX:ARG,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
"Ameriprise Financial, Inc. (NYSE:AMP)",NYSE:AMP,Investments & Asset Management,Financials,6211,United States,United States,United States
Ameris Bancorp (NasdaqGS:ABCB),NasdaqGS:ABCB,Banks (Regional),Financials,6020,United States,United States,United States
"AMERISAFE, Inc. (NasdaqGS:AMSF)",NasdaqGS:AMSF,Insurance (Prop/Cas.),Financials,6331,United States,United States,United States
"AmeriServ Financial, Inc. (NasdaqGM:ASRV)",NasdaqGM:ASRV,Banks (Regional),Financials,6020,United States,United States,United States
AmerisourceBergen Corporation (NYSE:ABC),NYSE:ABC,Healthcare Support Services,Health Care,5122,United States,United States,United States
"Ameritek Ventures, Inc. (OTCPK:ATVK)",OTCPK:ATVK,Telecom. Equipment,Information Technology,3357,United States,United States,United States
Ameritrust Corporation (OTCPK:ATCC),OTCPK:ATCC,Real Estate (Development),Real Estate,1000,United States,United States,United States
Amerityre Corporation (OTCPK:AMTY),OTCPK:AMTY,Rubber& Tires,Consumer Discretionary,3011,United States,United States,United States
Ameriwest Lithium Inc. (CNSX:AWLI),CNSX:AWLI,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Ames National Corporation (NasdaqCM:ATLO),NasdaqCM:ATLO,Banks (Regional),Financials,6020,United States,United States,United States
Amesite Inc. (NasdaqCM:AMST),NasdaqCM:AMST,Education,Consumer Discretionary,7372,United States,United States,United States
"AMETEK, Inc. (NYSE:AME)",NYSE:AME,Electrical Equipment,Industrials,3823,United States,United States,United States
"Amethystum Storage Technology Co., Ltd (SHSE:688086)",SHSE:688086,Computers/Peripherals,Information Technology,3572,China,Emerging Markets,China
Amex Exploration Inc. (TSXV:AMX),TSXV:AMX,Precious Metals,Materials,1040,Canada,"Australia, NZ and Canada",Canada
Amexdrug Corporation (OTCPK:AXRX),OTCPK:AXRX,Healthcare Support Services,Health Care,5122,United States,United States,United States
Amfil Technologies Inc. (OTCPK:FUNN),OTCPK:FUNN,Environmental & Waste Services,Industrials,2821,Canada,"Australia, NZ and Canada",Canada
AmFirst Real Estate Investment Trust (KLSE:AMFIRST),KLSE:AMFIRST,R.E.I.T.,Real Estate,6798,Malaysia,Emerging Markets,Small Asia
Amforge Industries Limited (BSE:513117),BSE:513117,Retail (Distributors),Industrials,3312,India,Emerging Markets,India
AMG Advanced Metallurgical Group N.V. (ENXTAM:AMG),ENXTAM:AMG,Metals & Mining,Materials,3310,Netherlands,Developed Europe,EU & Environs
"AMG Holdings Co.,Ltd. (TSE:8891)",TSE:8891,Real Estate (General/Diversified),Real Estate,6500,Japan,Japan,Japan
AMG Packaging & Paper Company Limited (JMSE:AMG),JMSE:AMG,Packaging & Container,Materials,2650,Jamaica,Emerging Markets,Latin America & Caribbean
Amgen Inc. (NasdaqGS:AMGN),NasdaqGS:AMGN,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
Amhult 2 AB (publ) (NGM:AMH2 B),NGM:AMH2 B,Real Estate (Operations & Services),Real Estate,6510,Sweden,Developed Europe,EU & Environs
Ami Organics Limited (NSEI:AMIORG),NSEI:AMIORG,Drugs (Pharmaceutical),Health Care,2833,India,Emerging Markets,India
"Amia Co.,Ltd (TPEX:8438)",TPEX:8438,Chemical (Basic),Materials,2800,Taiwan,Emerging Markets,Small Asia
Amiad Water Systems Ltd. (TASE:AMD),TASE:AMD,Machinery,Industrials,3569,Israel,Emerging Markets,Africa and Middle East
Amica S.A. (WSE:AMC),WSE:AMC,Furn/Home Furnishings,Consumer Discretionary,3630,Poland,Developed Europe,EU & Environs
AMICCOM Electronics Corporation (TPEX:5272),TPEX:5272,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
"Amicogen, Inc. (KOSDAQ:A092040)",KOSDAQ:A092040,Drugs (Biotechnology),Health Care,2836,South Korea,Emerging Markets,Small Asia
"Amicus Therapeutics, Inc. (NasdaqGM:FOLD)",NasdaqGM:FOLD,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
"AmidA Holdings Co.,Ltd. (TSE:7671)",TSE:7671,Advertising,Communication Services,7310,Japan,Japan,Japan
"AMIDA Technology, Inc. (TPEX:6735)",TPEX:6735,Semiconductor Equip,Information Technology,3559,Taiwan,Emerging Markets,Small Asia
Amido AB (publ) (NGM:AMIDO),NGM:AMIDO,Software (System & Application),Information Technology,7370,Sweden,Developed Europe,EU & Environs
"Amifa Co.,Ltd. (JASDAQ:7800)",JASDAQ:7800,Paper/Forest Products,Materials,2670,Japan,Japan,Japan
Amigo Holdings PLC (LSE:AMGO),LSE:AMGO,Financial Svcs. (Non-bank & Insurance),Financials,6141,United Kingdom,Developed Europe,UK
Amigo Technology Inc. (TPEX:6241),TPEX:6241,Telecom. Equipment,Information Technology,3660,Taiwan,Emerging Markets,Small Asia
Amilot Capital Inc. (TSXV:ACI.H),TSXV:ACI.H,Precious Metals,Materials,1040,Canada,"Australia, NZ and Canada",Canada
Amin Tannery Limited (BSE:541771),BSE:541771,Apparel,Consumer Discretionary,3100,India,Emerging Markets,India
