Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
"China Transinfo Technology Co., Ltd (SZSE:002373)",SZSE:002373,Computer Services,Information Technology,7374,China,Emerging Markets,China
China Travel International Investment Hong Kong Limited (SEHK:308),SEHK:308,Hotel/Gaming,Consumer Discretionary,4700,Hong Kong,Emerging Markets,China
"China Tungsten and Hightech Materials Co.,Ltd (SZSE:000657)",SZSE:000657,Metals & Mining,Materials,3310,China,Emerging Markets,China
China Unicom (Hong Kong) Limited (SEHK:762),SEHK:762,Telecom. Services,Communication Services,4812,Hong Kong,Emerging Markets,China
China Union Holdings Ltd. (SZSE:000036),SZSE:000036,Real Estate (General/Diversified),Real Estate,2860,China,Emerging Markets,China
"China United Insurance Service, Inc. (OTCPK:CUII)",OTCPK:CUII,Insurance (General),Financials,6411,Taiwan,Emerging Markets,Small Asia
China United Network Communications Limited (SHSE:600050),SHSE:600050,Telecom (Wireless),Communication Services,4812,China,Emerging Markets,China
"China United Travel Co.,Ltd (SHSE:600358)",SHSE:600358,Hotel/Gaming,Consumer Discretionary,4700,China,Emerging Markets,China
China Uptown Group Company Limited (SEHK:2330),SEHK:2330,Real Estate (Development),Real Estate,5000,Hong Kong,Emerging Markets,China
China Vanadium Titano-Magnetite Mining Company Limited (SEHK:893),SEHK:893,Steel,Materials,1000,Hong Kong,Emerging Markets,China
"China Vanke Co., Ltd. (SZSE:000002)",SZSE:000002,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
China VAST Industrial Urban Development Company Limited (SEHK:6166),SEHK:6166,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
China Vered Financial Holding Corporation Limited (SEHK:245),SEHK:245,Investments & Asset Management,Financials,6799,Hong Kong,Emerging Markets,China
"China Wafer Level CSP Co., Ltd. (SHSE:603005)",SHSE:603005,Semiconductor,Information Technology,3674,China,Emerging Markets,China
China Wan Tong Yuan (Holdings) Limited (SEHK:6966),SEHK:6966,Business & Consumer Services,Consumer Discretionary,7200,China,Emerging Markets,China
China Wantian Holdings Limited (SEHK:1854),SEHK:1854,Food Wholesalers,Consumer Staples,2000,Hong Kong,Emerging Markets,China
China Water Affairs Group Limited (SEHK:855),SEHK:855,Utility (Water),Utilities,4941,Hong Kong,Emerging Markets,China
China Water Industry Group Limited (SEHK:1129),SEHK:1129,Utility (Water),Utilities,4900,Hong Kong,Emerging Markets,China
China Weaving Materials Holdings Limited (SEHK:3778),SEHK:3778,Apparel,Consumer Discretionary,2200,China,Emerging Markets,China
"China West Construction Group Co., Ltd (SZSE:002302)",SZSE:002302,Construction Supplies,Materials,1600,China,Emerging Markets,China
"China Western Power Industrial Co., Ltd. (SZSE:002630)",SZSE:002630,Machinery,Industrials,3612,China,Emerging Markets,China
"China Wire & Cable Co., Ltd. (TWSE:1603)",TWSE:1603,Electrical Equipment,Industrials,3357,Taiwan,Emerging Markets,Small Asia
"China World Trade Center Co., Ltd. (SHSE:600007)",SHSE:600007,Real Estate (Operations & Services),Real Estate,6512,China,Emerging Markets,China
"China Wuyi Co., Ltd. (SZSE:000797)",SZSE:000797,Real Estate (General/Diversified),Real Estate,6552,China,Emerging Markets,China
"China XD Electric Co., Ltd (SHSE:601179)",SHSE:601179,Electrical Equipment,Industrials,3612,China,Emerging Markets,China
China XD Plastics Company Limited (OTCPK:CXDC),OTCPK:CXDC,Auto Parts,Consumer Discretionary,2821,China,Emerging Markets,China
"China Xiangtai Food Co., Ltd. (NasdaqCM:PLIN)",NasdaqCM:PLIN,Food Processing,Consumer Staples,5150,China,Emerging Markets,China
China Xinhua Education Group Limited (SEHK:2779),SEHK:2779,Education,Consumer Discretionary,8200,China,Emerging Markets,China
China XLX Fertiliser Ltd. (SEHK:1866),SEHK:1866,Chemical (Specialty),Materials,2870,China,Emerging Markets,China
"China Yangtze Power Co., Ltd. (SHSE:600900)",SHSE:600900,Green & Renewable Energy,Utilities,4911,China,Emerging Markets,China
"China YiBai United Guarantee International Holding, Inc. (OTCPK:CBGH)",OTCPK:CBGH,Financial Svcs. (Non-bank & Insurance),Financials,6200,China,Emerging Markets,China
China Yongda Automobiles Services Holdings Limited (SEHK:3669),SEHK:3669,Retail (Automotive),Consumer Discretionary,5500,China,Emerging Markets,China
China Youran Dairy Group Limited (SEHK:9858),SEHK:9858,Food Processing,Consumer Staples,200,China,Emerging Markets,China
China Youzan Limited (SEHK:8083),SEHK:8083,Software (System & Application),Information Technology,7370,Hong Kong,Emerging Markets,China
China Yuanbang Property Holdings Limited (SGX:BCD),SGX:BCD,Real Estate (Development),Real Estate,1531,China,Emerging Markets,China
China Yuchai International Limited (NYSE:CYD),NYSE:CYD,Construction Supplies,Industrials,3510,Singapore,Emerging Markets,Small Asia
China YuHua Education Corporation Limited (SEHK:6169),SEHK:6169,Education,Consumer Discretionary,8200,China,Emerging Markets,China
China Yurun Food Group Limited (SEHK:1068),SEHK:1068,Food Processing,Consumer Staples,2011,China,Emerging Markets,China
China ZhengTong Auto Services Holdings Limited (SEHK:1728),SEHK:1728,Retail (Automotive),Consumer Discretionary,5500,China,Emerging Markets,China
"China Zhenhua (Group) Science & Technology Co., Ltd (SZSE:000733)",SZSE:000733,Telecom. Equipment,Information Technology,3670,China,Emerging Markets,China
"China Zheshang Bank Co., Ltd (SEHK:2016)",SEHK:2016,Bank (Money Center),Financials,6020,China,Emerging Markets,China
"China Zhonghua Geotechnical Engineering Group Co., Ltd. (SZSE:002542)",SZSE:002542,Engineering/Construction,Industrials,8711,China,Emerging Markets,China
China-Hongkong Photo Products Holdings Limited (SEHK:1123),SEHK:1123,Retail (Distributors),Consumer Discretionary,5040,Hong Kong,Emerging Markets,China
"China-Singapore Suzhou Industrial Park Development Group Co., Ltd. (SHSE:601512)",SHSE:601512,Real Estate (General/Diversified),Real Estate,6500,China,Emerging Markets,China
"ChinaLin Securities Co., Ltd. (SZSE:002945)",SZSE:002945,Brokerage & Investment Banking,Financials,6211,China,Emerging Markets,China
Chinasoft International Limited (SEHK:354),SEHK:354,Computer Services,Information Technology,7370,China,Emerging Markets,China
Chinese Energy Holdings Limited (SEHK:8009),SEHK:8009,Retail (Distributors),Industrials,6799,Hong Kong,Emerging Markets,China
Chinese Estates Holdings Limited (SEHK:127),SEHK:127,Real Estate (General/Diversified),Real Estate,6500,Hong Kong,Emerging Markets,China
Chinese Gamer International Corporation (TPEX:3083),TPEX:3083,Entertainment,Communication Services,7372,Taiwan,Emerging Markets,Small Asia
Chinese Maritime Transport Ltd. (TWSE:2612),TWSE:2612,Shipbuilding & Marine,Industrials,4400,Taiwan,Emerging Markets,Small Asia
Chinese People Holdings Company Limited (SEHK:681),SEHK:681,Oil/Gas Distribution,Energy,1623,China,Emerging Markets,China
"Chinese Universe Publishing and Media Group Co., Ltd. (SHSE:600373)",SHSE:600373,Publishing & Newspapers,Communication Services,2731,China,Emerging Markets,China
"Chineseinvestors.com, Inc. (OTCPK:CIIX)",OTCPK:CIIX,Financial Svcs. (Non-bank & Insurance),Financials,7370,United States,United States,United States
Chineseworldnet.Com Inc. (OTCPK:CWNO.F),OTCPK:CWNO.F,Software (Entertainment),Communication Services,7375,Cayman Islands,Emerging Markets,Latin America & Caribbean
"Ching Chan Optical Technology Co., Ltd. (TPEX:2070)",TPEX:2070,Machinery,Industrials,3540,Taiwan,Emerging Markets,Small Asia
"Ching Feng Home Fashions Co.,Ltd (TWSE:9935)",TWSE:9935,Furn/Home Furnishings,Consumer Discretionary,2390,Taiwan,Emerging Markets,Small Asia
Ching Lee Holdings Limited (SEHK:3728),SEHK:3728,Engineering/Construction,Industrials,1500,Hong Kong,Emerging Markets,China
"ChinHung International, Inc. (KOSE:A002780)",KOSE:A002780,Engineering/Construction,Industrials,1600,South Korea,Emerging Markets,Small Asia
Chinlink International Holdings Limited (SEHK:997),SEHK:997,Retail (Distributors),Industrials,7389,Hong Kong,Emerging Markets,China
Chinney Alliance Group Limited (SEHK:385),SEHK:385,Engineering/Construction,Industrials,5160,Hong Kong,Emerging Markets,China
Chinney Kin Wing Holdings Limited (SEHK:1556),SEHK:1556,Engineering/Construction,Industrials,1700,Hong Kong,Emerging Markets,China
Chino Commercial Bancorp (OTCPK:CCBC),OTCPK:CCBC,Banks (Regional),Financials,6020,United States,United States,United States
Chino Corporation (TSE:6850),TSE:6850,Electronics (General),Information Technology,3823,Japan,Japan,Japan
"Chinook Therapeutics, Inc. (NasdaqGS:KDNY)",NasdaqGS:KDNY,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
Chinyang Chemical Corporation (KOSE:A051630),KOSE:A051630,Furn/Home Furnishings,Consumer Discretionary,3089,South Korea,Emerging Markets,Small Asia
Chinyang Holdings Corp. (KOSE:A100250),KOSE:A100250,Chemical (Basic),Materials,2821,South Korea,Emerging Markets,Small Asia
"Chinyang Poly Urethane Co.,Ltd (KOSE:A010640)",KOSE:A010640,Chemical (Basic),Materials,3086,South Korea,Emerging Markets,Small Asia
Chiome Bioscience Inc. (TSE:4583),TSE:4583,Heathcare Information and Technology,Health Care,2836,Japan,Japan,Japan
Chip Eng Seng Corporation Ltd (SGX:C29),SGX:C29,Real Estate (Development),Real Estate,1520,Singapore,Emerging Markets,Small Asia
"Chip Hope Co., Ltd (TPEX:8084)",TPEX:8084,Semiconductor,Information Technology,3679,Taiwan,Emerging Markets,Small Asia
Chipbond Technology Corporation (TPEX:6147),TPEX:6147,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
ChipMOS TECHNOLOGIES INC. (TWSE:8150),TWSE:8150,Semiconductor,Information Technology,3679,Taiwan,Emerging Markets,Small Asia
"Chipotle Mexican Grill, Inc. (NYSE:CMG)",NYSE:CMG,Restaurant/Dining,Consumer Discretionary,5812,United States,United States,United States
"Chips&Media, Inc. (KOSDAQ:A094360)",KOSDAQ:A094360,Telecom. Equipment,Information Technology,3663,South Korea,Emerging Markets,Small Asia
Chipsea Technologies (shenzhen) Corp. (SHSE:688595),SHSE:688595,Semiconductor,Information Technology,3674,China,Emerging Markets,China
"Chison Medical Technologies Co., Ltd. (SHSE:688358)",SHSE:688358,Healthcare Products,Health Care,3845,China,Emerging Markets,China
"Chita Kogyo Co., Ltd. (NSE:5993)",NSE:5993,Auto Parts,Consumer Discretionary,3490,Japan,Japan,Japan
"Chitec Technology Co., Ltd. (TPEX:3430)",TPEX:3430,Chemical (Basic),Materials,2860,Taiwan,Emerging Markets,Small Asia
Chitradurga Spintex Limited (BSE:521244),BSE:521244,Apparel,Consumer Discretionary,9995,India,Emerging Markets,India
"Chiu Ting Machinery Co., Ltd. (TWSE:1539)",TWSE:1539,Machinery,Industrials,3540,Taiwan,Emerging Markets,Small Asia
"Chiyoda Co., Ltd. (TSE:8185)",TSE:8185,Retail (Special Lines),Consumer Discretionary,5661,Japan,Japan,Japan
Chiyoda Corporation (TSE:6366),TSE:6366,Engineering/Construction,Industrials,8711,Japan,Japan,Japan
"Chiyoda Integre Co.,Ltd. (TSE:6915)",TSE:6915,Electrical Equipment,Industrials,3679,Japan,Japan,Japan
"Chiyoda Ute Co., Ltd. (JASDAQ:5387)",JASDAQ:5387,Building Materials,Industrials,3270,Japan,Japan,Japan
CHK Oil Limited (SEHK:632),SEHK:632,Oil/Gas (Production and Exploration),Energy,1311,Hong Kong,Emerging Markets,China
CHL Limited (BSE:532992),BSE:532992,Hotel/Gaming,Consumer Discretionary,7011,India,Emerging Markets,India
Chlitina Holding Limited (TWSE:4137),TWSE:4137,Household Products,Consumer Staples,5900,Cayman Islands,Emerging Markets,Latin America & Caribbean
"CHN Energy Changyuan Electric Power Co., Ltd. (SZSE:000966)",SZSE:000966,Power,Utilities,4991,China,Emerging Markets,China
Cho Lon Real Estate Joint Stock Company (HNX:RCL),HNX:RCL,Real Estate (Operations & Services),Real Estate,6500,Vietnam,Emerging Markets,Small Asia
"CHO Pharma, Inc. (TPEX:6586)",TPEX:6586,Drugs (Pharmaceutical),Health Care,2834,Taiwan,Emerging Markets,Small Asia
Cho Thavee Public Company Limited (SET:CHO),SET:CHO,Construction Supplies,Industrials,3715,Thailand,Emerging Markets,Small Asia
"ChoA Pharmaceutical Co.,Ltd (KOSDAQ:A034940)",KOSDAQ:A034940,Drugs (Pharmaceutical),Health Care,2834,South Korea,Emerging Markets,Small Asia
Chobe Holdings Limited (BSM:CHOBE),BSM:CHOBE,Hotel/Gaming,Consumer Discretionary,7011,Botswana,Emerging Markets,Africa and Middle East
Chobi Company Limited (KOSE:A001550),KOSE:A001550,Chemical (Specialty),Materials,2870,South Korea,Emerging Markets,Small Asia
Chocoladefabriken Lindt & Sprüngli AG (SWX:LISN),SWX:LISN,Food Processing,Consumer Staples,2060,Switzerland,Developed Europe,EU & Environs
Choei Inc. (TSE:2993),TSE:2993,Real Estate (Operations & Services),Real Estate,6531,Japan,Japan,Japan
"Chofu Seisakusho Co., Ltd. (TSE:5946)",TSE:5946,Furn/Home Furnishings,Consumer Discretionary,3433,Japan,Japan,Japan
Choheung Corporation (KOSE:A002600),KOSE:A002600,Food Processing,Consumer Staples,2000,South Korea,Emerging Markets,Small Asia
"Choice Development, Inc. (TWSE:9929)",TWSE:9929,Publishing & Newspapers,Industrials,2700,Taiwan,Emerging Markets,Small Asia
"Choice Hotels International, Inc. (NYSE:CHH)",NYSE:CHH,Hotel/Gaming,Consumer Discretionary,6794,United States,United States,United States
Choice International Limited (BSE:531358),BSE:531358,Brokerage & Investment Banking,Financials,6211,India,Emerging Markets,India
Choice NV (ENXTBR:MLTV),ENXTBR:MLTV,Software (Entertainment),Communication Services,7370,Belgium,Developed Europe,EU & Environs
Choice Properties Real Estate Investment Trust (TSX:CHP.UN),TSX:CHP.UN,R.E.I.T.,Real Estate,6798,Canada,"Australia, NZ and Canada",Canada
"ChoiceOne Financial Services, Inc. (NasdaqCM:COFS)",NasdaqCM:COFS,Banks (Regional),Financials,6020,United States,United States,United States
"Choil Aluminum Co., Ltd. (KOSE:A018470)",KOSE:A018470,Metals & Mining,Materials,3350,South Korea,Emerging Markets,Small Asia
Choksi Imaging Limited (BSE:530427),BSE:530427,Healthcare Products,Health Care,3861,India,Emerging Markets,India
Choksi Laboratories Limited (BSE:526546),BSE:526546,Business & Consumer Services,Industrials,8730,India,Emerging Markets,India
"Chokwang Leather Co.,Ltd. (KOSE:A004700)",KOSE:A004700,Apparel,Consumer Discretionary,3100,South Korea,Emerging Markets,Small Asia
"Chokwang Paint Co., Ltd. (KOSE:A004910)",KOSE:A004910,Chemical (Basic),Materials,2851,South Korea,Emerging Markets,Small Asia
Cholamandalam Financial Holdings Limited (BSE:504973),BSE:504973,Financial Svcs. (Non-bank & Insurance),Financials,6141,India,Emerging Markets,India
Cholamandalam Investment and Finance Company Limited (BSE:511243),BSE:511243,Financial Svcs. (Non-bank & Insurance),Financials,6141,India,Emerging Markets,India
Cholon Water Supply Joint Stock Company (HOSE:CLW),HOSE:CLW,Utility (Water),Utilities,4941,Vietnam,Emerging Markets,Small Asia
"Chonbang Co., Ltd. (KOSE:A000950)",KOSE:A000950,Apparel,Consumer Discretionary,2200,South Korea,Emerging Markets,Small Asia
Chonburi Concrete Product Public Company Limited (SET:CCP),SET:CCP,Construction Supplies,Materials,3270,Thailand,Emerging Markets,Small Asia
Chong Fai Jewellery Group Holdings Company Limited (SEHK:8537),SEHK:8537,Apparel,Consumer Discretionary,3911,Hong Kong,Emerging Markets,China
"Chong Hong Construction Co., Ltd. (TWSE:5534)",TWSE:5534,Real Estate (General/Diversified),Real Estate,1500,Taiwan,Emerging Markets,Small Asia
Chong Kin Group Holdings Limited (SEHK:1609),SEHK:1609,Engineering/Construction,Industrials,1700,Hong Kong,Emerging Markets,China
Chong Kun Dang Holdings Corp. (KOSE:A001630),KOSE:A001630,Drugs (Pharmaceutical),Health Care,2834,South Korea,Emerging Markets,Small Asia
Chong Kun Dang Pharmaceutical Corp. (KOSE:A185750),KOSE:A185750,Drugs (Pharmaceutical),Health Care,2834,South Korea,Emerging Markets,Small Asia
"Chongqing Baiya Sanitary Products Co., Ltd. (SZSE:003006)",SZSE:003006,Household Products,Consumer Staples,2844,China,Emerging Markets,China
"Chongqing Brewery Co., Ltd. (SHSE:600132)",SHSE:600132,Beverage (Alcoholic),Consumer Staples,2082,China,Emerging Markets,China
Chongqing Changan Automobile Company Limited (SZSE:200625),SZSE:200625,Auto & Truck,Consumer Discretionary,3711,China,Emerging Markets,China
"Chongqing Changjiang River Moulding Material (Group) Co., Ltd. (SZSE:001296)",SZSE:001296,Construction Supplies,Materials,3290,China,Emerging Markets,China
"Chongqing Chuanyi Automation Co., Ltd. (SHSE:603100)",SHSE:603100,Electronics (General),Information Technology,3823,China,Emerging Markets,China
Chongqing Construction Engineering Group Corporation Limited (SHSE:600939),SHSE:600939,Engineering/Construction,Industrials,1600,China,Emerging Markets,China
"Chongqing Department Store Co.,Ltd. (SHSE:600729)",SHSE:600729,Retail (General),Consumer Discretionary,5311,China,Emerging Markets,China
"Chongqing Fuling Electric Power Industrial Co., Ltd. (SHSE:600452)",SHSE:600452,Power,Utilities,4911,China,Emerging Markets,China
"Chongqing Fuling Zhacai Group Co., Ltd. (SZSE:002507)",SZSE:002507,Food Processing,Consumer Staples,2090,China,Emerging Markets,China
Chongqing Gas Group Corporation Ltd. (SHSE:600917),SHSE:600917,Power,Utilities,4923,China,Emerging Markets,China
Chongqing Iron & Steel Company Limited (SEHK:1053),SEHK:1053,Steel,Materials,3312,China,Emerging Markets,China
"Chongqing Jianshe Vehicle System Co., Ltd. (SZSE:200054)",SZSE:200054,Auto & Truck,Consumer Discretionary,3751,China,Emerging Markets,China
"Chongqing Lummy Pharmaceutical Co., Ltd. (SZSE:300006)",SZSE:300006,Drugs (Pharmaceutical),Health Care,2834,China,Emerging Markets,China
"Chongqing Machinery & Electric Co., Ltd. (SEHK:2722)",SEHK:2722,Diversified,Industrials,3500,China,Emerging Markets,China
"Chongqing Mas Sci.&Tech. Co., Ltd. (SZSE:300275)",SZSE:300275,Machinery,Industrials,3823,China,Emerging Markets,China
"Chongqing Pharscin Pharmaceutical Co., Ltd. (SZSE:002907)",SZSE:002907,Drugs (Pharmaceutical),Health Care,2834,China,Emerging Markets,China
"Chongqing Port Co.,Ltd. (SHSE:600279)",SHSE:600279,Shipbuilding & Marine,Industrials,4400,China,Emerging Markets,China
Chongqing Qin'an M&E PLC. (SHSE:603758),SHSE:603758,Auto Parts,Consumer Discretionary,3714,China,Emerging Markets,China
"Chongqing road & bridge co.,ltd (SHSE:600106)",SHSE:600106,Transportation,Industrials,4700,China,Emerging Markets,China
"Chongqing Rural Commercial Bank Co., Ltd. (SEHK:3618)",SEHK:3618,Banks (Regional),Financials,6020,China,Emerging Markets,China
"Chongqing Sanfeng Environment Group Corp., Ltd. (SHSE:601827)",SHSE:601827,Environmental & Waste Services,Industrials,4950,China,Emerging Markets,China
"Chongqing Sansheng Industrial Co.,Ltd. (SZSE:002742)",SZSE:002742,Chemical (Specialty),Materials,2800,China,Emerging Markets,China
"Chongqing Sanxia Paints Co., Ltd (SZSE:000565)",SZSE:000565,Chemical (Basic),Materials,2851,China,Emerging Markets,China
"Chongqing Shunbo Aluminum Co.,Ltd. (SZSE:002996)",SZSE:002996,Metals & Mining,Materials,3341,China,Emerging Markets,China
"Chongqing Sifang New Material Co., Ltd. (SHSE:605122)",SHSE:605122,Construction Supplies,Materials,3272,China,Emerging Markets,China
"Chongqing Sokon Industry Group Stock Co.,Ltd. (SHSE:601127)",SHSE:601127,Auto & Truck,Consumer Discretionary,3711,China,Emerging Markets,China
"Chongqing Taiji Industry(Group) Co.,Ltd (SHSE:600129)",SHSE:600129,Drugs (Pharmaceutical),Health Care,2834,China,Emerging Markets,China
"Chongqing Three Gorges Water Conservancy and Electric Power Co., Ltd. (SHSE:600116)",SHSE:600116,Power,Utilities,4911,China,Emerging Markets,China
"Chongqing Wanli New Energy Co., Ltd. (SHSE:600847)",SHSE:600847,Electrical Equipment,Industrials,3690,China,Emerging Markets,China
"Chongqing Water Group Co.,Ltd. (SHSE:601158)",SHSE:601158,Utility (Water),Utilities,4950,China,Emerging Markets,China
"Chongqing Yukaifa Co., Ltd (SZSE:000514)",SZSE:000514,Real Estate (General/Diversified),Real Estate,6500,China,Emerging Markets,China
"Chongqing Zaisheng Technology Co., Ltd. (SHSE:603601)",SHSE:603601,Chemical (Specialty),Materials,3290,China,Emerging Markets,China
"ChongQing Zhengchuan Pharmaceutical Packaging Co.,Ltd. (SHSE:603976)",SHSE:603976,Healthcare Products,Health Care,3221,China,Emerging Markets,China
"Chongqing Zhifei Biological Products Co., Ltd. (SZSE:300122)",SZSE:300122,Drugs (Biotechnology),Health Care,2836,China,Emerging Markets,China
"Chongqing Zongshen Power Machinery Co.,Ltd (SZSE:001696)",SZSE:001696,Auto Parts,Consumer Discretionary,3751,China,Emerging Markets,China
"Chongyi Zhangyuan Tungsten Co., Ltd. (SZSE:002378)",SZSE:002378,Metals & Mining,Materials,3490,China,Emerging Markets,China
Choo Bee Metal Industries Berhad (KLSE:CHOOBEE),KLSE:CHOOBEE,Steel,Materials,3317,Malaysia,Emerging Markets,Small Asia
Choo Chiang Holdings Ltd. (Catalist:42E),Catalist:42E,Retail (Building Supply),Consumer Discretionary,5063,Singapore,Emerging Markets,Small Asia
Choom Holdings Inc. (CNSX:CHOO),CNSX:CHOO,Drugs (Pharmaceutical),Health Care,2834,Canada,"Australia, NZ and Canada",Canada
"Choong Ang Vaccine Laboratory Co., Ltd. (KOSDAQ:A072020)",KOSDAQ:A072020,Drugs (Pharmaceutical),Health Care,2836,South Korea,Emerging Markets,Small Asia
Choppies Enterprises Limited (BSM:CHOPPIES),BSM:CHOPPIES,Retail (Grocery and Food),Consumer Staples,5411,Botswana,Emerging Markets,Africa and Middle East
Chordate Medical Holding AB (publ) (NGM:CMH),NGM:CMH,Healthcare Products,Health Care,3845,Sweden,Developed Europe,EU & Environs
Chordia Food Products Limited (BSE:519475),BSE:519475,Food Processing,Consumer Staples,2030,India,Emerging Markets,India
"Chori Co., Ltd. (TSE:8014)",TSE:8014,Retail (Distributors),Industrials,5130,Japan,Japan,Japan
"CHOROKBAEM COMPANY Co., Ltd. (KOSDAQ:A052300)",KOSDAQ:A052300,Trucking,Industrials,4731,South Korea,Emerging Markets,Small Asia
"Chorokbaem Media Co., Ltd. (KOSDAQ:A047820)",KOSDAQ:A047820,Entertainment,Communication Services,7812,South Korea,Emerging Markets,Small Asia
Chorus Aviation Inc. (TSX:CHR),TSX:CHR,Air Transport,Industrials,4512,Canada,"Australia, NZ and Canada",Canada
Chorus Limited (NZSE:CNU),NZSE:CNU,Telecom. Services,Communication Services,4899,New Zealand,"Australia, NZ and Canada",Australia & NZ
"Chosun Refractories Co.,Ltd. (KOSE:A000480)",KOSE:A000480,Building Materials,Industrials,3290,South Korea,Emerging Markets,Small Asia
"CHOSUN WELDING POHANG Co., Ltd (KOSE:A120030)",KOSE:A120030,Steel,Materials,3540,South Korea,Emerging Markets,Small Asia
"Choushimaru Co.,Ltd. (JASDAQ:3075)",JASDAQ:3075,Restaurant/Dining,Consumer Discretionary,5812,Japan,Japan,Japan
Chow Sang Sang Holdings International Limited (SEHK:116),SEHK:116,Apparel,Consumer Discretionary,5944,Hong Kong,Emerging Markets,China
Chow Steel Industries Public Company Limited (SET:CHOW),SET:CHOW,Steel,Materials,3310,Thailand,Emerging Markets,Small Asia
Chow Tai Fook Jewellery Group Limited (SEHK:1929),SEHK:1929,Retail (Special Lines),Consumer Discretionary,3911,Hong Kong,Emerging Markets,China
"Chow Tai Seng Jewellery Co., Ltd. (SZSE:002867)",SZSE:002867,Apparel,Consumer Discretionary,3911,China,Emerging Markets,China
Chowgule Steamships Limited (BSE:501833),BSE:501833,Shipbuilding & Marine,Industrials,4412,India,Emerging Markets,India
CHP Merger Corp. (NasdaqCM:CHPM),NasdaqCM:CHPM,Investments & Asset Management,Financials,9995,United States,United States,United States
Chr. Hansen Holding A/S (CPSE:CHR),CPSE:CHR,Chemical (Specialty),Materials,2833,Denmark,Developed Europe,EU & Environs
Chrissworld PLC (COSE:CWL.N0000),COSE:CWL.N0000,Transportation,Industrials,4731,Sri Lanka,Emerging Markets,Small Asia
Christian Berner Tech Trade AB (publ) (OM:CBTT B),OM:CBTT B,Computer Services,Information Technology,5084,Sweden,Developed Europe,EU & Environs
Christian Dior SE (ENXTPA:CDI),ENXTPA:CDI,Apparel,Consumer Discretionary,2300,France,Developed Europe,EU & Environs
Christiani & Nielsen (Thai) Public Company Limited (SET:CNT),SET:CNT,Engineering/Construction,Industrials,1540,Thailand,Emerging Markets,Small Asia
Christie Group plc (AIM:CTG),AIM:CTG,Business & Consumer Services,Industrials,8742,United Kingdom,Developed Europe,UK
Christina Lake Cannabis Corp. (CNSX:CLC),CNSX:CLC,Drugs (Pharmaceutical),Health Care,2834,Canada,"Australia, NZ and Canada",Canada
Chroma ATE Inc. (TWSE:2360),TWSE:2360,Electronics (General),Information Technology,3825,Taiwan,Emerging Markets,Small Asia
ChromaDex Corporation (NasdaqCM:CDXC),NasdaqCM:CDXC,Heathcare Information and Technology,Health Care,2833,United States,United States,United States
Chrometco Limited (JSE:CMO),JSE:CMO,Metals & Mining,Materials,1000,South Africa,Emerging Markets,Africa and Middle East
ChromoGenics AB (OM:CHRO),OM:CHRO,Building Materials,Industrials,3211,Sweden,Developed Europe,EU & Environs
CHTC Fong's International Company Limited (SEHK:641),SEHK:641,Machinery,Industrials,3550,Hong Kong,Emerging Markets,China
"CHTC Helon Co., Ltd. (SZSE:000677)",SZSE:000677,Chemical (Basic),Materials,2820,China,Emerging Markets,China
Chu Kong Petroleum and Natural Gas Steel Pipe Holdings Limited (SEHK:1938),SEHK:1938,Oilfield Svcs/Equip.,Energy,3310,Hong Kong,Emerging Markets,China
Chu Kong Shipping Enterprises (Group) Company Limited (SEHK:560),SEHK:560,Shipbuilding & Marine,Industrials,4400,Hong Kong,Emerging Markets,China
Chuan Holdings Limited (SEHK:1420),SEHK:1420,Engineering/Construction,Industrials,1700,Singapore,Emerging Markets,Small Asia
Chuan Huat Resources Berhad (KLSE:CHUAN),KLSE:CHUAN,Retail (Distributors),Industrials,5000,Malaysia,Emerging Markets,Small Asia
Chuan Hup Holdings Limited (SGX:C33),SGX:C33,Electronics (General),Information Technology,9998,Singapore,Emerging Markets,Small Asia
"Chuang Yi Biotech co., ltd. (TPEX:6566)",TPEX:6566,Drugs (Pharmaceutical),Health Care,2836,Taiwan,Emerging Markets,Small Asia
Chuang's China Investments Limited (SEHK:298),SEHK:298,Real Estate (Development),Real Estate,6552,Hong Kong,Emerging Markets,China
Chuang's Consortium International Limited (SEHK:367),SEHK:367,Real Estate (Development),Real Estate,6500,Hong Kong,Emerging Markets,China
Chuanglian Holdings Limited (SEHK:2371),SEHK:2371,Education,Consumer Discretionary,7310,Hong Kong,Emerging Markets,China
Chubb Arabia Cooperative Insurance Company (SASE:8240),SASE:8240,Insurance (General),Financials,6300,Saudi Arabia,Emerging Markets,Africa and Middle East
Chubb Limited (NYSE:CB),NYSE:CB,Insurance (Prop/Cas.),Financials,6331,Switzerland,Developed Europe,EU & Environs
"Chubu Electric Power Company, Incorporated (TSE:9502)",TSE:9502,Power,Utilities,4911,Japan,Japan,Japan
"Chubu Shiryo Co., Ltd. (TSE:2053)",TSE:2053,Farming/Agriculture,Consumer Staples,2040,Japan,Japan,Japan
"Chubu Steel Plate Co., Ltd. (NSE:5461)",NSE:5461,Steel,Materials,3312,Japan,Japan,Japan
"Chubu Suisan Co.,Ltd. (NSE:8145)",NSE:8145,Food Wholesalers,Consumer Staples,5140,Japan,Japan,Japan
