Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
Bossa Ticaret ve Sanayi Isletmeleri T.A.S. (IBSE:BOSSA),IBSE:BOSSA,Apparel,Consumer Discretionary,2200,Turkey,Developed Europe,EU & Environs
Bossard Holding AG (SWX:BOSN),SWX:BOSN,Retail (Distributors),Industrials,5072,Switzerland,Developed Europe,EU & Environs
"Bossdom Digiinnovation Co., Ltd. (TPEX:6622)",TPEX:6622,Entertainment,Communication Services,7812,Taiwan,Emerging Markets,Small Asia
Bossini International Holdings Limited (SEHK:592),SEHK:592,Retail (Special Lines),Consumer Discretionary,5130,Hong Kong,Emerging Markets,China
"Boston Carriers, Inc. (OTCPK:BSTN)",OTCPK:BSTN,Shipbuilding & Marine,Industrials,4412,Greece,Developed Europe,EU & Environs
Boston International Holdings Plc (LSE:BIH),LSE:BIH,Investments & Asset Management,Financials,9995,United Kingdom,Developed Europe,UK
Boston Leasing and Finance Limited (BSE:539274),BSE:539274,Financial Svcs. (Non-bank & Insurance),Financials,6159,India,Emerging Markets,India
Boston Omaha Corporation (NasdaqCM:BOMN),NasdaqCM:BOMN,Advertising,Communication Services,7310,United States,United States,United States
Boston Pizza Royalties Income Fund (TSX:BPF.UN),TSX:BPF.UN,Restaurant/Dining,Consumer Discretionary,6794,Canada,"Australia, NZ and Canada",Canada
"Boston Properties, Inc. (NYSE:BXP)",NYSE:BXP,R.E.I.T.,Real Estate,6798,United States,United States,United States
Boston Scientific Corporation (NYSE:BSX),NYSE:BSX,Healthcare Products,Health Care,3845,United States,United States,United States
"Bosun Co., Ltd. (SZSE:002282)",SZSE:002282,Machinery,Industrials,3540,China,Emerging Markets,China
"Bosung Power Technology Co., Ltd (KOSDAQ:A006910)",KOSDAQ:A006910,Electrical Equipment,Industrials,3440,South Korea,Emerging Markets,Small Asia
Botanix Pharmaceuticals Limited (ASX:BOT),ASX:BOT,Drugs (Pharmaceutical),Health Care,2836,Australia,"Australia, NZ and Canada",Australia & NZ
Bothra Metals and Alloys Limited (BSE:535279),BSE:535279,Metals & Mining,Materials,3350,India,Emerging Markets,India
Botnia Exploration Holding AB (publ) (OM:BOTX),OM:BOTX,Metals & Mining,Materials,1000,Sweden,Developed Europe,EU & Environs
"BOTS, Inc. (OTCPK:BTZI)",OTCPK:BTZI,Engineering/Construction,Industrials,7372,United States,United States,United States
Botswana Diamonds plc (AIM:BOD),AIM:BOD,Precious Metals,Materials,1400,Ireland,Developed Europe,EU & Environs
Botswana Insurance Holdings Limited (BSM:BIHL),BSM:BIHL,Insurance (General),Financials,6300,Botswana,Emerging Markets,Africa and Middle East
Botswana Telecommunications Corporation Limited (BSM:BTCL),BSM:BTCL,Telecom. Services,Communication Services,4813,Botswana,Emerging Markets,Africa and Middle East
"Bottomline Technologies, Inc. (NasdaqGS:EPAY)",NasdaqGS:EPAY,Software (System & Application),Information Technology,7370,United States,United States,United States
Boubyan Bank K.S.C.P. (KWSE:BOUBYAN),KWSE:BOUBYAN,Bank (Money Center),Financials,6020,Kuwait,Emerging Markets,Africa and Middle East
Boubyan Petrochemical Company K.S.C.P. (KWSE:BPCC),KWSE:BPCC,Chemical (Basic),Materials,2800,Kuwait,Emerging Markets,Africa and Middle East
Bougainville Copper Limited (ASX:BOC),ASX:BOC,Metals & Mining,Materials,1000,Papua New Guinea,Emerging Markets,Small Asia
Boule Diagnostics AB (publ) (OM:BOUL),OM:BOUL,Healthcare Products,Health Care,2835,Sweden,Developed Europe,EU & Environs
"Bounce Mobile Systems, Inc. (OTCPK:BNCM)",OTCPK:BNCM,Investments & Asset Management,Financials,3580,United States,United States,United States
Bound and Beyond Public Company Limited (SET:BEYOND),SET:BEYOND,Metals & Mining,Materials,1000,Thailand,Emerging Markets,Small Asia
Boundary Gold and Copper Mining Ltd. (TSXV:BDGC),TSXV:BDGC,Metals & Mining,Materials,1040,Canada,"Australia, NZ and Canada",Canada
Bounty Oil & Gas NL (ASX:BUY),ASX:BUY,Oil/Gas (Production and Exploration),Energy,1311,Australia,"Australia, NZ and Canada",Australia & NZ
Bourbon Corporation (TSE:2208),TSE:2208,Food Processing,Consumer Staples,2000,Japan,Japan,Japan
"Bourque Industries, Inc. (OTCPK:BORK)",OTCPK:BORK,Metals & Mining,Materials,3330,United States,United States,United States
Bourrelier Group SA (ENXTPA:ALBOU),ENXTPA:ALBOU,Retail (Building Supply),Consumer Discretionary,5200,France,Developed Europe,EU & Environs
Boursa Kuwait Securities Company K.P.S.C. (KWSE:BOURSA),KWSE:BOURSA,Financial Svcs. (Non-bank & Insurance),Financials,6200,Kuwait,Emerging Markets,Africa and Middle East
Bourse Direct SA (ENXTPA:BSD),ENXTPA:BSD,Brokerage & Investment Banking,Financials,6200,France,Developed Europe,EU & Environs
Boustead Heavy Industries Corporation Berhad (KLSE:BHIC),KLSE:BHIC,Construction Supplies,Industrials,3730,Malaysia,Emerging Markets,Small Asia
Boustead Holdings Berhad (KLSE:BSTEAD),KLSE:BSTEAD,Diversified,Industrials,5099,Malaysia,Emerging Markets,Small Asia
Boustead Plantations Berhad (KLSE:BPLANT),KLSE:BPLANT,Farming/Agriculture,Consumer Staples,100,Malaysia,Emerging Markets,Small Asia
Boustead Projects Limited (SGX:AVM),SGX:AVM,Engineering/Construction,Industrials,1540,Singapore,Emerging Markets,Small Asia
Boustead Singapore Limited (SGX:F9D),SGX:F9D,Engineering/Construction,Industrials,8711,Singapore,Emerging Markets,Small Asia
Boutique Corporation Public Company Limited (SET:BC),SET:BC,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Boutique Newcity Public Company Limited (SET:BTNC),SET:BTNC,Retail (Special Lines),Consumer Discretionary,5621,Thailand,Emerging Markets,Small Asia
"Boutiques, Inc. (TSE:9272)",TSE:9272,Retail (Online),Consumer Discretionary,5960,Japan,Japan,Japan
Bouvet ASA (OB:BOUV),OB:BOUV,Computer Services,Information Technology,7372,Norway,Developed Europe,EU & Environs
Bouygues SA (ENXTPA:EN),ENXTPA:EN,Engineering/Construction,Industrials,1600,France,Developed Europe,EU & Environs
Bowen Coking Coal Limited (ASX:BCB),ASX:BCB,Steel,Materials,6799,Australia,"Australia, NZ and Canada",Australia & NZ
Bowim S.A. (WSE:BOW),WSE:BOW,Retail (Distributors),Industrials,5051,Poland,Developed Europe,EU & Environs
Bowler Metcalf Limited (JSE:BCF),JSE:BCF,Chemical (Basic),Materials,3080,South Africa,Emerging Markets,Africa and Middle East
Bowlero Corp. (NYSE:BOWL),NYSE:BOWL,Recreation,Consumer Discretionary,7900,United States,United States,United States
Bowleven plc (AIM:BLVN),AIM:BLVN,Oil/Gas (Production and Exploration),Energy,1311,United Kingdom,Developed Europe,UK
"Bowlin Travel Centers, Inc. (OTCPK:BWTL)",OTCPK:BWTL,Retail (Special Lines),Consumer Discretionary,5412,United States,United States,United States
Bowman Consulting Group Ltd. (NasdaqGM:BWMN),NasdaqGM:BWMN,Engineering/Construction,Industrials,8711,United States,United States,United States
Box-Pak (Malaysia) Bhd. (KLSE:BOXPAK),KLSE:BOXPAK,Packaging & Container,Materials,2650,Malaysia,Emerging Markets,Small Asia
"Box, Inc. (NYSE:BOX)",NYSE:BOX,Software (System & Application),Information Technology,7370,United States,United States,United States
"Boxed, Inc. (NYSE:BOXD)",NYSE:BOXD,Retail (Grocery and Food),Consumer Staples,5960,United States,United States,United States
Boxlight Corporation (NasdaqCM:BOXL),NasdaqCM:BOXL,Computers/Peripherals,Information Technology,3861,United States,United States,United States
"BoxScore Brands, Inc. (OTCPK:BOXS)",OTCPK:BOXS,Machinery,Industrials,3580,United States,United States,United States
Boxxy Inc. (OTCPK:BXXY),OTCPK:BXXY,Metals & Mining,Materials,0,Czech Republic,Developed Europe,EU & Environs
"Boya Bio-pharmaceutical Group Co.,Ltd (SZSE:300294)",SZSE:300294,Drugs (Biotechnology),Health Care,2836,China,Emerging Markets,China
Boyaa Interactive International Limited (SEHK:434),SEHK:434,Entertainment,Communication Services,7372,China,Emerging Markets,China
Boyd Gaming Corporation (NYSE:BYD),NYSE:BYD,Hotel/Gaming,Consumer Discretionary,7990,United States,United States,United States
Boyd Group Services Inc. (TSX:BYD),TSX:BYD,Business & Consumer Services,Industrials,7500,Canada,"Australia, NZ and Canada",Canada
"Boyle Bancorp, Inc. (OTCPK:BYLB)",OTCPK:BYLB,Banks (Regional),Financials,6020,United States,United States,United States
"BOZHON Precision Industry Technology Co.,Ltd (SHSE:688097)",SHSE:688097,Machinery,Industrials,3540,China,Emerging Markets,China
BP Castrol K.K. (TSE:5015),TSE:5015,Oilfield Svcs/Equip.,Energy,5172,Japan,Japan,Japan
BP p.l.c. (LSE:BP.),LSE:BP.,Oil/Gas (Integrated),Energy,2911,United Kingdom,Developed Europe,UK
BP Plastics Holding Bhd (KLSE:BPPLAS),KLSE:BPPLAS,Packaging & Container,Materials,3080,Malaysia,Emerging Markets,Small Asia
BP Prudhoe Bay Royalty Trust (NYSE:BPT),NYSE:BPT,Oil/Gas (Production and Exploration),Energy,6792,United States,United States,United States
BPC Instruments AB (NGM:BPCINS),NGM:BPCINS,Electronics (General),Information Technology,3824,Sweden,Developed Europe,EU & Environs
BPER Banca SpA (BIT:BPE),BIT:BPE,Bank (Money Center),Financials,6020,Italy,Developed Europe,EU & Environs
BPL Limited (BSE:500074),BSE:500074,Electronics (Consumer & Office),Consumer Discretionary,3651,India,Emerging Markets,India
"BPLATS,Inc. (TSE:4381)",TSE:4381,Software (System & Application),Information Technology,7370,Japan,Japan,Japan
BPM Minerals Limited (ASX:BPM),ASX:BPM,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
bpost NV/SA (ENXTBR:BPOST),ENXTBR:BPOST,Transportation,Industrials,4731,Belgium,Developed Europe,EU & Environs
BPPL Holdings PLC (COSE:BPPL.N0000),COSE:BPPL.N0000,Household Products,Consumer Staples,3990,Sri Lanka,Emerging Markets,Small Asia
BPX S.A. (WSE:BPX),WSE:BPX,Computer Services,Information Technology,7370,Poland,Developed Europe,EU & Environs
BQE Water Inc. (TSXV:BQE),TSXV:BQE,Environmental & Waste Services,Industrials,4955,Canada,"Australia, NZ and Canada",Canada
BR Malls Participações S.A. (BOVESPA:BRML3),BOVESPA:BRML3,Real Estate (Operations & Services),Real Estate,6512,Brazil,Emerging Markets,Latin America & Caribbean
BR Properties S.A. (BOVESPA:BRPR3),BOVESPA:BRPR3,Real Estate (Operations & Services),Real Estate,6500,Brazil,Emerging Markets,Latin America & Caribbean
Br. Holdings Corporation (TSE:1726),TSE:1726,Engineering/Construction,Industrials,1600,Japan,Japan,Japan
BRAbank ASA New (OB:BRA),OB:BRA,Bank (Money Center),Financials,6020,Norway,Developed Europe,EU & Environs
BRAC Bank Limited (DSE:BRACBANK),DSE:BRACBANK,Bank (Money Center),Financials,6020,Bangladesh,Emerging Markets,Small Asia
Brachium2 Capital Corp. (TSXV:BRCB.P),TSXV:BRCB.P,Investments & Asset Management,Financials,6726,Canada,"Australia, NZ and Canada",Canada
Brack Capital Properties NV (TASE:BCNV),TASE:BCNV,Real Estate (Operations & Services),Real Estate,6510,Netherlands,Developed Europe,EU & Environs
Bradda Head Lithium Limited (AIM:BHL),AIM:BHL,Metals & Mining,Materials,1000,Isle of Man,Developed Europe,EU & Environs
Bradesco Carteira Imobiliaria Ativa Fundos de Investimento Imobiliario (BOVESPA:BCIA11),BOVESPA:BCIA11,R.E.I.T.,Real Estate,6726,Brazil,Emerging Markets,Latin America & Caribbean
Bradespar S.A. (BOVESPA:BRAP3),BOVESPA:BRAP3,Steel,Materials,6799,Brazil,Emerging Markets,Latin America & Caribbean
Brady & Morris Engineering Company Limited (BSE:505690),BSE:505690,Machinery,Industrials,3530,India,Emerging Markets,India
Brady Corporation (NYSE:BRC),NYSE:BRC,Publishing & Newspapers,Industrials,3990,United States,United States,United States
"Braemar Hotels & Resorts, Inc. (NYSE:BHR)",NYSE:BHR,R.E.I.T.,Real Estate,6798,United States,United States,United States
Braemar Shipping Services Plc (LSE:BMS),LSE:BMS,Shipbuilding & Marine,Industrials,4731,United Kingdom,Developed Europe,UK
Bragg Gaming Group Inc. (TSX:BRAG),TSX:BRAG,Hotel/Gaming,Consumer Discretionary,7990,Canada,"Australia, NZ and Canada",Canada
Brahim's Holdings Berhad (KLSE:BRAHIMS),KLSE:BRAHIMS,Restaurant/Dining,Consumer Discretionary,4220,Malaysia,Emerging Markets,Small Asia
Brahmaputra Infrastructure Limited (BSE:535693),BSE:535693,Engineering/Construction,Industrials,1600,India,Emerging Markets,India
Braille Energy Systems Inc. (TSXV:BES),TSXV:BES,Auto Parts,Consumer Discretionary,5063,Canada,"Australia, NZ and Canada",Canada
BRAIN Biotech AG (XTRA:BNN),XTRA:BNN,Chemical (Specialty),Materials,2836,Germany,Developed Europe,EU & Environs
Brain Scientific Inc. (OTCPK:BRSF),OTCPK:BRSF,Healthcare Products,Health Care,3845,United States,United States,United States
Brain+ A/S (CPSE:BRAINP),CPSE:BRAINP,Heathcare Information and Technology,Health Care,7372,Denmark,Developed Europe,EU & Environs
BrainChip Holdings Ltd (ASX:BRN),ASX:BRN,Software (System & Application),Information Technology,7372,Australia,"Australia, NZ and Canada",Australia & NZ
BrainCool AB (publ) (NGM:BRAIN),NGM:BRAIN,Healthcare Products,Health Care,3845,Sweden,Developed Europe,EU & Environs
Brainhole Technology Limited (SEHK:2203),SEHK:2203,Semiconductor,Information Technology,3674,Hong Kong,Emerging Markets,China
BrainPad Inc. (TSE:3655),TSE:3655,Computer Services,Information Technology,7370,Japan,Japan,Japan
"Brains Technology, Inc. (TSE:4075)",TSE:4075,Software (System & Application),Information Technology,7372,Japan,Japan,Japan
Brainstorm Cell Therapeutics Inc. (NasdaqCM:BCLI),NasdaqCM:BCLI,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
BrainsWay Ltd. (TASE:BWAY),TASE:BWAY,Healthcare Products,Health Care,3845,Israel,Emerging Markets,Africa and Middle East
"Brainzcompany Co., Ltd. (KOSDAQ:A099390)",KOSDAQ:A099390,Software (System & Application),Information Technology,7372,South Korea,Emerging Markets,Small Asia
Brait PLC (JSE:BAT),JSE:BAT,Investments & Asset Management,Financials,6200,Malta,Developed Europe,EU & Environs
Bram Industries Ltd. (TASE:BRAM),TASE:BRAM,Packaging & Container,Materials,3080,Israel,Emerging Markets,Africa and Middle East
Brambles Limited (ASX:BXB),ASX:BXB,Business & Consumer Services,Industrials,7359,Australia,"Australia, NZ and Canada",Australia & NZ
Brand 24 S.A. (WSE:B24),WSE:B24,Software (System & Application),Information Technology,7370,Poland,Developed Europe,EU & Environs
Brand Architekts Group plc (AIM:BAR),AIM:BAR,Household Products,Consumer Staples,2844,United Kingdom,Developed Europe,UK
Brand Concepts Limited (NSEI:BCONCEPTS),NSEI:BCONCEPTS,Retail (Special Lines),Consumer Discretionary,5940,India,Emerging Markets,India
Brand Group (M.G) Ltd (TASE:BRND),TASE:BRND,Engineering/Construction,Industrials,3440,Israel,Emerging Markets,Africa and Middle East
Brand Realty Services Limited (BSE:531203),BSE:531203,Brokerage & Investment Banking,Financials,6211,India,Emerging Markets,India
"Brand X Co.,Ltd. (KOSDAQ:A337930)",KOSDAQ:A337930,Apparel,Consumer Discretionary,2300,South Korea,Emerging Markets,Small Asia
BrandBee Holding AB (publ) (NGM:BRANDB),NGM:BRANDB,Software (System & Application),Information Technology,7370,Sweden,Developed Europe,EU & Environs
Brandbucket Media & Technology Limited (BSE:543439),BSE:543439,Advertising,Communication Services,0,India,Emerging Markets,India
Branded Legacy Inc (OTCPK:BLEG),OTCPK:BLEG,Food Processing,Consumer Staples,2080,United States,United States,United States
"Branding Engineer CO.,LTD. (TSE:7352)",TSE:7352,Business & Consumer Services,Industrials,7361,Japan,Japan,Japan
Branding Technology Inc. (TSE:7067),TSE:7067,Advertising,Communication Services,7310,Japan,Japan,Japan
BrandShield Systems Plc (AIM:BRSD),AIM:BRSD,Software (System & Application),Information Technology,7372,Israel,Emerging Markets,Africa and Middle East
Brandywine Realty Trust (NYSE:BDN),NYSE:BDN,R.E.I.T.,Real Estate,6798,United States,United States,United States
Brangista Inc. (TSE:6176),TSE:6176,Publishing & Newspapers,Communication Services,2721,Japan,Japan,Japan
Bras S.A. (WSE:BSA),WSE:BSA,Business & Consumer Services,Industrials,8700,Poland,Developed Europe,EU & Environs
Brascan Gold Inc. (CNSX:BRAS),CNSX:BRAS,Precious Metals,Materials,1041,Canada,"Australia, NZ and Canada",Canada
Brasil Brokers Participações S.A. (BOVESPA:BBRK3),BOVESPA:BBRK3,Real Estate (Operations & Services),Real Estate,6531,Brazil,Emerging Markets,Latin America & Caribbean
BrasilAgro - Companhia Brasileira de Propriedades Agrícolas (BOVESPA:AGRO3),BOVESPA:AGRO3,Farming/Agriculture,Consumer Staples,100,Brazil,Emerging Markets,Latin America & Caribbean
Brass Corporation (TSE:2424),TSE:2424,Business & Consumer Services,Consumer Discretionary,7200,Japan,Japan,Japan
Braster S.A. (WSE:BRA),WSE:BRA,Healthcare Products,Health Care,3845,Poland,Developed Europe,EU & Environs
Bravada Gold Corporation (TSXV:BVA),TSXV:BVA,Precious Metals,Materials,1040,Canada,"Australia, NZ and Canada",Canada
BRAVADA International Ltd (OTCPK:BRAV),OTCPK:BRAV,Retail (Special Lines),Consumer Discretionary,5600,United States,United States,United States
Brave Bison Group plc (AIM:BBSN),AIM:BBSN,Software (Entertainment),Communication Services,7370,United Kingdom,Developed Europe,UK
"Brave C&H Supply Co.,Ltd. (TPEX:6538)",TPEX:6538,Electronics (General),Information Technology,3679,Taiwan,Emerging Markets,Small Asia
Braveheart Investment Group plc (AIM:BRH),AIM:BRH,Investments & Asset Management,Financials,6799,United Kingdom,Developed Europe,UK
Braveheart Resources Inc. (TSXV:BHT),TSXV:BHT,Precious Metals,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Bravern Ventures Ltd. (TSXV:BAV.H),TSXV:BAV.H,Paper/Forest Products,Materials,9995,Canada,"Australia, NZ and Canada",Canada
Bravida Holding AB (publ) (OM:BRAV),OM:BRAV,Business & Consumer Services,Industrials,1700,Sweden,Developed Europe,EU & Environs
Bravo Multinational Incorporated (OTCPK:BRVO),OTCPK:BRVO,Business & Consumer Services,Industrials,7359,United States,United States,United States
Bravo Property Fund REIT (BUL:BPF),BUL:BPF,R.E.I.T.,Real Estate,6726,Bulgaria,Emerging Markets,Eastern Europe & Russia
Bravura Holdings Limited (NMSE:CMB),NMSE:CMB,Brokerage & Investment Banking,Financials,6211,Mauritius,Emerging Markets,Africa and Middle East
Bravura Solutions Limited (ASX:BVS),ASX:BVS,Software (System & Application),Information Technology,7370,Australia,"Australia, NZ and Canada",Australia & NZ
Brawn Biotech Limited (BSE:530207),BSE:530207,Healthcare Support Services,Health Care,2834,India,Emerging Markets,India
Braxia Scientific Corp. (CNSX:BRAX),CNSX:BRAX,Healthcare Support Services,Health Care,8000,Canada,"Australia, NZ and Canada",Canada
"Braze, Inc. (NasdaqGS:BRZE)",NasdaqGS:BRZE,Software (System & Application),Information Technology,7370,United States,United States,United States
"Brazil Minerals, Inc. (OTCPK:BMIX)",OTCPK:BMIX,Precious Metals,Materials,1400,Brazil,Emerging Markets,Latin America & Caribbean
