Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
1911 Gold Corporation (TSXV:AUMB),TSXV:AUMB,Precious Metals,Materials,1000,Canada,"Australia, NZ and Canada",Canada
1933 Industries Inc. (CNSX:TGIF),CNSX:TGIF,Drugs (Pharmaceutical),Health Care,2834,Canada,"Australia, NZ and Canada",Canada
1957 & Co. (Hospitality) Limited (SEHK:8495),SEHK:8495,Restaurant/Dining,Consumer Discretionary,5812,Hong Kong,Emerging Markets,China
"1Life Healthcare, Inc. (NasdaqGS:ONEM)",NasdaqGS:ONEM,Healthcare Support Services,Health Care,8000,United States,United States,United States
1Spatial Plc (AIM:SPA),AIM:SPA,Computer Services,Information Technology,7370,United Kingdom,Developed Europe,UK
1st Capital Bancorp (OTCPK:FISB),OTCPK:FISB,Banks (Regional),Financials,6020,United States,United States,United States
"1st Colonial Bancorp, Inc. (OTCPK:FCOB)",OTCPK:FCOB,Banks (Regional),Financials,6020,United States,United States,United States
1st Constitution Bancorp (NasdaqGM:FCCY),NasdaqGM:FCCY,Banks (Regional),Financials,6020,United States,United States,United States
"1st Federal Savings Bank of SC, Inc. (OTCPK:FSGB)",OTCPK:FSGB,Financial Svcs. (Non-bank & Insurance),Financials,6030,United States,United States,United States
1st Group Limited (ASX:1ST),ASX:1ST,Heathcare Information and Technology,Health Care,7370,Australia,"Australia, NZ and Canada",Australia & NZ
1st Source Corporation (NasdaqGS:SRCE),NasdaqGS:SRCE,Banks (Regional),Financials,6020,United States,United States,United States
"1stdibs.Com, Inc. (NasdaqGM:DIBS)",NasdaqGM:DIBS,Retail (Online),Consumer Discretionary,5961,United States,United States,United States
20 Microns Limited (BSE:533022),BSE:533022,Chemical (Specialty),Materials,1400,India,Emerging Markets,India
2020 Bulkers Ltd (OB:2020),OB:2020,Shipbuilding & Marine,Industrials,4400,Bermuda,Emerging Markets,Latin America & Caribbean
"21LADY Co.,Ltd. (NSE:3346)",NSE:3346,Retail (Grocery and Food),Consumer Staples,5400,Japan,Japan,Japan
"22nd Century Group, Inc. (NasdaqCM:XXII)",NasdaqCM:XXII,Tobacco,Consumer Staples,2836,United States,United States,United States
23andMe Holding Co. (NasdaqGS:ME),NasdaqGS:ME,Heathcare Information and Technology,Health Care,8731,United States,United States,United States
24SevenOffice Group AB (publ) (NGM:247),NGM:247,Software (System & Application),Information Technology,7370,Sweden,Developed Europe,EU & Environs
24Storage AB (publ) (OM:24STOR),OM:24STOR,Business & Consumer Services,Industrials,4220,Sweden,Developed Europe,EU & Environs
26 Capital Acquisition Corp. (NasdaqCM:ADER),NasdaqCM:ADER,Investments & Asset Management,Financials,9995,United States,United States,United States
29Metals Limited (ASX:29M),ASX:29M,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
2CRSI S.A. (ENXTPA:2CRSI),ENXTPA:2CRSI,Computers/Peripherals,Information Technology,3571,France,Developed Europe,EU & Environs
2cureX AB (publ) (OM:2CUREX),OM:2CUREX,Healthcare Products,Health Care,3845,Denmark,Developed Europe,EU & Environs
2G Energy AG (XTRA:2GB),XTRA:2GB,Electrical Equipment,Industrials,3612,Germany,Developed Europe,EU & Environs
"2GO Group, Inc. (PSE:2GO)",PSE:2GO,Shipbuilding & Marine,Industrials,4400,Philippines,Emerging Markets,Small Asia
2Intellect.com S.A. (WSE:IGS),WSE:IGS,Software (System & Application),Information Technology,7372,Poland,Developed Europe,EU & Environs
2invest AG (XTRA:2INV),XTRA:2INV,Drugs (Biotechnology),Health Care,2836,Germany,Developed Europe,EU & Environs
2MX Organic S.A. (ENXTPA:2MX),ENXTPA:2MX,Investments & Asset Management,Financials,6726,France,Developed Europe,EU & Environs
2S Metal Public Company Limited (SET:2S),SET:2S,Steel,Materials,3310,Thailand,Emerging Markets,Small Asia
"2seventy bio, Inc. (NasdaqGS:TSVT)",NasdaqGS:TSVT,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
"2U, Inc. (NasdaqGS:TWOU)",NasdaqGS:TWOU,Education,Consumer Discretionary,8200,United States,United States,United States
"3-D Matrix, Ltd. (JASDAQ:7777)",JASDAQ:7777,Drugs (Biotechnology),Health Care,3845,Japan,Japan,Japan
3. MAJ Brodogradiliste d.d. (ZGSE:3MAJ),ZGSE:3MAJ,Construction Supplies,Industrials,3730,Croatia,Emerging Markets,EU & Environs
"30DC, Inc. (OTCPK:TDCH)",OTCPK:TDCH,Software (System & Application),Information Technology,7370,United States,United States,United States
333D Limited (ASX:T3D),ASX:T3D,Publishing & Newspapers,Industrials,2750,Australia,"Australia, NZ and Canada",Australia & NZ
360 Capital REIT (ASX:TOT),ASX:TOT,R.E.I.T.,Real Estate,0,Australia,"Australia, NZ and Canada",Australia & NZ
360 Ludashi Holdings Limited (SEHK:3601),SEHK:3601,Software (Entertainment),Communication Services,7370,China,Emerging Markets,China
360 Security Technology Inc. (SHSE:601360),SHSE:601360,Software (System & Application),Information Technology,7372,China,Emerging Markets,China
361 Degrees International Limited (SEHK:1361),SEHK:1361,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
37 Capital Inc. (CNSX:JJJ.X),CNSX:JJJ.X,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
"374Water, Inc. (OTCPK:SCWO)",OTCPK:SCWO,Environmental & Waste Services,Industrials,4952,United States,United States,United States
3Cnergy Limited (Catalist:502),Catalist:502,Real Estate (Operations & Services),Real Estate,3470,Singapore,Emerging Markets,Small Asia
3D Global Biotech Inc. (TPEX:6808),TPEX:6808,Drugs (Biotechnology),Health Care,2836,Taiwan,Emerging Markets,Small Asia
3D Metalforge Limited (ASX:3MF),ASX:3MF,Publishing & Newspapers,Industrials,2750,Australia,"Australia, NZ and Canada",Australia & NZ
3D Oil Limited (ASX:TDO),ASX:TDO,Oil/Gas (Production and Exploration),Energy,1311,Australia,"Australia, NZ and Canada",Australia & NZ
3D Pioneer Systems Inc. (OTCPK:DPSM),OTCPK:DPSM,Software (System & Application),Information Technology,7372,Australia,"Australia, NZ and Canada",Australia & NZ
3D Resources Limited (ASX:DDD),ASX:DDD,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
3D Systems Corporation (NYSE:DDD),NYSE:DDD,Computers/Peripherals,Information Technology,3559,United States,United States,United States
3DM Digital Manufacturing Ltd. (TASE:DM3),TASE:DM3,Semiconductor,Information Technology,3550,Israel,Emerging Markets,Africa and Middle East
3DShopping.com (OTCPK:THDS),OTCPK:THDS,Software (Internet),Information Technology,7330,United States,United States,United States
"3DX Industries, Inc. (OTCPK:DDDX)",OTCPK:DDDX,Machinery,Industrials,1000,United States,United States,United States
3i Group plc (LSE:III),LSE:III,Investments & Asset Management,Financials,6799,United Kingdom,Developed Europe,UK
3i Infotech Limited (BSE:532628),BSE:532628,Software (System & Application),Information Technology,7371,India,Emerging Markets,India
3M Company (NYSE:MMM),NYSE:MMM,Diversified,Industrials,2670,United States,United States,United States
3M India Limited (BSE:523395),BSE:523395,Diversified,Industrials,2670,India,Emerging Markets,India
"3onedata Co., Ltd. (SHSE:688618)",SHSE:688618,Telecom. Equipment,Information Technology,3661,China,Emerging Markets,China
3P Land Holdings Limited (BSE:516092),BSE:516092,Real Estate (Operations & Services),Real Estate,700,India,Emerging Markets,India
3P Learning Limited (ASX:3PL),ASX:3PL,Education,Consumer Discretionary,8200,Australia,"Australia, NZ and Canada",Australia & NZ
3Peak Incorporated (SHSE:688536),SHSE:688536,Semiconductor,Information Technology,3674,China,Emerging Markets,China
3R Games S.A. (WSE:3RG),WSE:3RG,Retail (Online),Consumer Discretionary,7370,Poland,Developed Europe,EU & Environs
3R Petroleum Óleo e Gás S.A. (BOVESPA:RRRP3),BOVESPA:RRRP3,Oil/Gas (Production and Exploration),Energy,1311,Brazil,Emerging Markets,Latin America & Caribbean
"3S KOREA Co., Ltd. (KOSDAQ:A060310)",KOSDAQ:A060310,Electronics (General),Information Technology,3823,South Korea,Emerging Markets,Small Asia
"3s Silicon Tech., Inc. (TPEX:5297)",TPEX:5297,Semiconductor Equip,Information Technology,3559,Taiwan,Emerging Markets,Small Asia
3SBio Inc. (SEHK:1530),SEHK:1530,Drugs (Biotechnology),Health Care,2836,China,Emerging Markets,China
3U Holding AG (XTRA:UUU),XTRA:UUU,Diversified,Industrials,9997,Germany,Developed Europe,EU & Environs
40 Investment and Construction Joint Stock Company (HNX:L40),HNX:L40,Engineering/Construction,Industrials,1600,Vietnam,Emerging Markets,Small Asia
49 North Resources Inc. (TSXV:FNR),TSXV:FNR,Investments & Asset Management,Financials,6799,Canada,"Australia, NZ and Canada",Canada
4AIM SICAF S.p.A. (BIT:4AIM),BIT:4AIM,Investments & Asset Management,Financials,0,Italy,Developed Europe,EU & Environs
4basebio PLC (AIM:4BB),AIM:4BB,Drugs (Biotechnology),Health Care,2836,United Kingdom,Developed Europe,UK
"4Cable TV International, Inc. (OTCPK:CATV)",OTCPK:CATV,Telecom. Equipment,Information Technology,3669,United States,United States,United States
"4Cs HD Co.,Ltd. (TSE:3726)",TSE:3726,Retail (Online),Consumer Discretionary,5961,Japan,Japan,Japan
"4D Molecular Therapeutics, Inc. (NasdaqGS:FDMT)",NasdaqGS:FDMT,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
4D pharma plc (AIM:DDDD),AIM:DDDD,Drugs (Pharmaceutical),Health Care,2834,United Kingdom,Developed Europe,UK
4DMedical Limited (ASX:4DX),ASX:4DX,Heathcare Information and Technology,Health Care,7372,Australia,"Australia, NZ and Canada",Australia & NZ
4DS Memory Limited (ASX:4DS),ASX:4DS,Semiconductor,Information Technology,1000,Australia,"Australia, NZ and Canada",Australia & NZ
4Front Ventures Corp. (CNSX:FFNT),CNSX:FFNT,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
4fun Media S.A. (WSE:4FM),WSE:4FM,Broadcasting,Communication Services,4833,Poland,Developed Europe,EU & Environs
4GLOBAL plc (AIM:4GBL),AIM:4GBL,Software (System & Application),Information Technology,7370,United Kingdom,Developed Europe,UK
4iG Nyrt. (BUSE:4IG),BUSE:4IG,Computer Services,Information Technology,7370,Hungary,Developed Europe,EU & Environs
4imprint Group plc (LSE:FOUR),LSE:FOUR,Advertising,Communication Services,7330,United Kingdom,Developed Europe,UK
4mass Spólka Akcyjna (WSE:4MS),WSE:4MS,Household Products,Consumer Staples,2844,Poland,Developed Europe,EU & Environs
4Mobility Spólka Akcyjna (WSE:4MB),WSE:4MB,Trucking,Industrials,7370,Poland,Developed Europe,EU & Environs
4SC AG (XTRA:VSCA),XTRA:VSCA,Drugs (Biotechnology),Health Care,2836,Germany,Developed Europe,EU & Environs
4Sight Holdings Limited (JSE:4SI),JSE:4SI,Computer Services,Information Technology,7372,Mauritius,Emerging Markets,Africa and Middle East
5:01 Acquisition Corp. (NasdaqCM:FVAM),NasdaqCM:FVAM,Investments & Asset Management,Financials,9995,United States,United States,United States
51 Credit Card Inc. (SEHK:2051),SEHK:2051,Financial Svcs. (Non-bank & Insurance),Financials,6141,China,Emerging Markets,China
52 Weeks Entertainment Limited (BSE:531925),BSE:531925,Entertainment,Communication Services,7812,India,Emerging Markets,India
55 North Mining Inc. (CNSX:FFF),CNSX:FFF,Precious Metals,Materials,1041,Canada,"Australia, NZ and Canada",Canada
577 Investment Corporation (HOSE:NBB),HOSE:NBB,Real Estate (Development),Real Estate,6500,Vietnam,Emerging Markets,Small Asia
5E Advanced Materials Inc. (ASX:ABR),ASX:ABR,Metals & Mining,Materials,1400,Australia,"Australia, NZ and Canada",Australia & NZ
"5i5j Holding Group Co., Ltd. (SZSE:000560)",SZSE:000560,Real Estate (Operations & Services),Real Estate,5311,China,Emerging Markets,China
5N Plus Inc. (TSX:VNP),TSX:VNP,Chemical (Specialty),Materials,2890,Canada,"Australia, NZ and Canada",Canada
5paisa Capital Limited (BSE:540776),BSE:540776,Brokerage & Investment Banking,Financials,6211,India,Emerging Markets,India
5th Planet Games A/S (OB:5PG),OB:5PG,Entertainment,Communication Services,7372,Denmark,Developed Europe,EU & Environs
63 moons technologies limited (BSE:526881),BSE:526881,Software (System & Application),Information Technology,7372,India,Emerging Markets,India
"665 Energy, Inc. (OTCPK:SSOF)",OTCPK:SSOF,Retail (Distributors),Industrials,1389,United States,United States,United States
7 Acquisition Corporation (NasdaqGM:SVNA),NasdaqGM:SVNA,Investments & Asset Management,Financials,9995,United States,United States,United States
7-Eleven Malaysia Holdings Berhad (KLSE:SEM),KLSE:SEM,Retail (Grocery and Food),Consumer Staples,5412,Malaysia,Emerging Markets,Small Asia
786 Investment Limited (KASE:786),KASE:786,Investments & Asset Management,Financials,6200,Pakistan,Emerging Markets,Small Asia
79North Inc. (CNSX:JQ),CNSX:JQ,Precious Metals,Materials,1041,Canada,"Australia, NZ and Canada",Canada
7C Solarparken AG (XTRA:HRPK),XTRA:HRPK,Green & Renewable Energy,Utilities,3674,Germany,Developed Europe,EU & Environs
7digital Group plc (AIM:7DIG),AIM:7DIG,Software (System & Application),Information Technology,4832,United Kingdom,Developed Europe,UK
7FIT S.A. (WSE:7FT),WSE:7FT,Retail (Special Lines),Consumer Discretionary,5400,Poland,Developed Europe,EU & Environs
7GC & Co. Holdings Inc. (NasdaqCM:VII),NasdaqCM:VII,Investments & Asset Management,Financials,9995,United States,United States,United States
7Levels S.A. (WSE:7LV),WSE:7LV,Entertainment,Communication Services,7372,Poland,Developed Europe,EU & Environs
7NR Retail Limited (BSE:540615),BSE:540615,Retail (Special Lines),Consumer Discretionary,5600,India,Emerging Markets,India
7Road Holdings Limited (SEHK:797),SEHK:797,Entertainment,Communication Services,7372,China,Emerging Markets,China
7Seas Entertainment Limited (BSE:540874),BSE:540874,Entertainment,Communication Services,7370,India,Emerging Markets,India
808 Renewable Energy Corporation (OTCPK:RNWR),OTCPK:RNWR,Aerospace/Defense,Industrials,3721,United States,United States,United States
88 Energy Limited (ASX:88E),ASX:88E,Oil/Gas (Production and Exploration),Energy,1311,Australia,"Australia, NZ and Canada",Australia & NZ
888 Holdings plc (LSE:888),LSE:888,Hotel/Gaming,Consumer Discretionary,7990,Gibraltar,Developed Europe,UK
"890 5th Avenue Partners, Inc.",,Investments & Asset Management,Financials,2741,United States,United States,United States
"8990 Holdings, Inc. (PSE:HOUSE)",PSE:HOUSE,Real Estate (Development),Real Estate,6552,Philippines,Emerging Markets,Small Asia
"89bio, Inc. (NasdaqGM:ETNB)",NasdaqGM:ETNB,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
8common Limited (ASX:8CO),ASX:8CO,Software (System & Application),Information Technology,7372,Australia,"Australia, NZ and Canada",Australia & NZ
8i Acquisition 2 Corp. (NasdaqCM:LAX),NasdaqCM:LAX,Investments & Asset Management,Financials,9995,Singapore,Emerging Markets,Small Asia
"8x8, Inc. (NYSE:EGHT)",NYSE:EGHT,Software (System & Application),Information Technology,4899,United States,United States,United States
"9 Meters Biopharma, Inc. (NasdaqCM:NMTR)",NasdaqCM:NMTR,Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
9 Spokes International Limited (ASX:9SP),ASX:9SP,Software (System & Application),Information Technology,7370,New Zealand,"Australia, NZ and Canada",Australia & NZ
908 Devices Inc. (NasdaqGM:MASS),NasdaqGM:MASS,Electronics (General),Information Technology,3826,United States,United States,United States
"91App, Inc. (TPEX:6741)",TPEX:6741,Software (System & Application),Information Technology,7370,Taiwan,Emerging Markets,Small Asia
92 Energy Limited (ASX:92E),ASX:92E,Coal & Related Energy,Energy,1000,Australia,"Australia, NZ and Canada",Australia & NZ
"9Splay Entertainment Technology Co., LTD. (TPEX:8491)",TPEX:8491,Entertainment,Communication Services,7372,Taiwan,Emerging Markets,Small Asia
A & M Febcon Limited (BSE:540697),BSE:540697,Machinery,Industrials,3443,India,Emerging Markets,India
A & S Group (Holdings) Limited (SEHK:1737),SEHK:1737,Transportation,Industrials,4731,Hong Kong,Emerging Markets,China
A and M Jumbo Bags Limited (NSEI:AMJUMBO),NSEI:AMJUMBO,Packaging & Container,Materials,2670,India,Emerging Markets,India
A B Infrabuild Limited (NSEI:ABINFRA),NSEI:ABINFRA,Engineering/Construction,Industrials,1600,India,Emerging Markets,India
"A Brown Company, Inc. (PSE:BRN)",PSE:BRN,Real Estate (Development),Real Estate,6552,Philippines,Emerging Markets,Small Asia
A Cuong Mineral Group Joint Stock Company (HNX:ACM),HNX:ACM,Metals & Mining,Materials,1000,Vietnam,Emerging Markets,Small Asia
A Infrastructure Limited (BSE:539620),BSE:539620,Building Materials,Industrials,3272,India,Emerging Markets,India
A Self-Administered Real Estate Investment Trust Inc. (KOSE:A140910),KOSE:A140910,R.E.I.T.,Real Estate,6798,South Korea,Emerging Markets,Small Asia
A-1 Acid Limited (BSE:542012),BSE:542012,Retail (Distributors),Industrials,5160,India,Emerging Markets,India
A-Cap Energy Limited (ASX:ACB),ASX:ACB,Coal & Related Energy,Energy,1000,Australia,"Australia, NZ and Canada",Australia & NZ
"A-Jin Industrial Co.,Ltd. (KOSDAQ:A013310)",KOSDAQ:A013310,Auto Parts,Consumer Discretionary,3714,South Korea,Emerging Markets,Small Asia
"A-Living Smart City Services Co., Ltd. (SEHK:3319)",SEHK:3319,Real Estate (Operations & Services),Real Estate,6531,China,Emerging Markets,China
"A-Mark Precious Metals, Inc. (NasdaqGS:AMRK)",NasdaqGS:AMRK,Financial Svcs. (Non-bank & Insurance),Financials,5051,United States,United States,United States
A-One Seimitsu Inc. (JASDAQ:6156),JASDAQ:6156,Machinery,Industrials,3540,Japan,Japan,Japan
A-Rank Berhad (KLSE:ARANK),KLSE:ARANK,Metals & Mining,Materials,3334,Malaysia,Emerging Markets,Small Asia
A-Smart Holdings Ltd. (SGX:BQC),SGX:BQC,Publishing & Newspapers,Industrials,2741,Singapore,Emerging Markets,Small Asia
A-Sonic Aerospace Limited (SGX:BTJ),SGX:BTJ,Transportation,Industrials,3812,Singapore,Emerging Markets,Small Asia
"A-Tech Solution Co., Ltd. (KOSDAQ:A071670)",KOSDAQ:A071670,Machinery,Industrials,3559,South Korea,Emerging Markets,Small Asia
"A-Zenith Home Furnishings Co., Ltd. (SHSE:603389)",SHSE:603389,Furn/Home Furnishings,Consumer Discretionary,2511,China,Emerging Markets,China
A. K. Capital Services Limited (BSE:530499),BSE:530499,Financial Svcs. (Non-bank & Insurance),Financials,6200,India,Emerging Markets,India
A. Libental Holdings Ltd. (TASE:LBTL),TASE:LBTL,Real Estate (General/Diversified),Real Estate,6500,Israel,Emerging Markets,Africa and Middle East
A. Luzon Real Estate & Finance Ltd (TASE:LZNR),TASE:LZNR,Hotel/Gaming,Consumer Discretionary,7011,Israel,Emerging Markets,Africa and Middle East
A. O. Smith Corporation (NYSE:AOS),NYSE:AOS,Building Materials,Industrials,3630,United States,United States,United States
A. Soriano Corporation (PSE:ANS),PSE:ANS,Electrical Equipment,Industrials,9998,Philippines,Emerging Markets,Small Asia
A. Tsokkos Hotels Public Limited (CSE:TSH),CSE:TSH,Hotel/Gaming,Consumer Discretionary,7011,Cyprus,Developed Europe,EU & Environs
A.A.A. Aktiengesellschaft Allgemeine Anlageverwaltung (DB:AAA),DB:AAA,Real Estate (Operations & Services),Real Estate,6500,Germany,Developed Europe,EU & Environs
"A.D. Works Group Co., Ltd. (TSE:2982)",TSE:2982,Real Estate (Operations & Services),Real Estate,6531,Japan,Japan,Japan
"A.F.W Co., Ltd. (KOSDAQ:A312610)",KOSDAQ:A312610,Auto Parts,Consumer Discretionary,3714,South Korea,Emerging Markets,Small Asia
A.G. BARR p.l.c. (LSE:BAG),LSE:BAG,Beverage (Soft),Consumer Staples,2086,United Kingdom,Developed Europe,UK
A.I.S. Resources Limited (TSXV:AIS),TSXV:AIS,Metals & Mining,Materials,1311,Canada,"Australia, NZ and Canada",Canada
A.J. Plast Public Company Limited (SET:AJ),SET:AJ,Packaging & Container,Materials,2670,Thailand,Emerging Markets,Small Asia
A.K. Spintex Limited (BSE:539300),BSE:539300,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
a.k.a. Brands Holding Corp. (NYSE:AKA),NYSE:AKA,Retail (Online),Consumer Discretionary,5960,United States,United States,United States
A.L.A. società per azioni (BIT:ALA),BIT:ALA,Transportation,Industrials,5000,Italy,Developed Europe,EU & Environs
A.M. Castle & Co. (OTCPK:CTAM),OTCPK:CTAM,Retail (Distributors),Industrials,5051,United States,United States,United States
A.P. Møller - Mærsk A/S (CPSE:MAERSK B),CPSE:MAERSK B,Shipbuilding & Marine,Industrials,4412,Denmark,Developed Europe,EU & Environs
A.P.N. Promise S.A. (WSE:PRO),WSE:PRO,Computer Services,Information Technology,7370,Poland,Developed Europe,EU & Environs
A.Plus Group Holdings Limited (SEHK:1841),SEHK:1841,Publishing & Newspapers,Industrials,2750,Hong Kong,Emerging Markets,China
A.S. Création Tapeten AG (XTRA:ACWN),XTRA:ACWN,Furn/Home Furnishings,Consumer Discretionary,2670,Germany,Developed Europe,EU & Environs
A.S. Roma S.P.A. (BIT:ASR),BIT:ASR,Entertainment,Communication Services,7941,Italy,Developed Europe,EU & Environs
A.V.O.D. Kurutulmus Gida ve Tarim Ürünleri A.S. (IBSE:AVOD),IBSE:AVOD,Food Processing,Consumer Staples,2030,Turkey,Developed Europe,EU & Environs
A'ayan Leasing and Investment Company K.S.C.P. (KWSE:AAYAN),KWSE:AAYAN,Financial Svcs. (Non-bank & Insurance),Financials,6159,Kuwait,Emerging Markets,Africa and Middle East
A'ayan Real Estate Company K.S.C.P. (KWSE:AAYANRE),KWSE:AAYANRE,Real Estate (General/Diversified),Real Estate,6500,Kuwait,Emerging Markets,Africa and Middle East
A'Saffa Foods SAOG (MSM:SPFI),MSM:SPFI,Food Processing,Consumer Staples,2015,Oman,Emerging Markets,Africa and Middle East
A'Sharqiya Investment Holding Co. (SAOG) (MSM:SIHC),MSM:SIHC,Diversified,Financials,6799,Oman,Emerging Markets,Africa and Middle East
A&A Material Corporation (TSE:5391),TSE:5391,Building Materials,Industrials,3270,Japan,Japan,Japan
"A&D Company, Limited (TSE:7745)",TSE:7745,Electronics (General),Information Technology,3823,Japan,Japan,Japan
A&W Revenue Royalties Income Fund (TSX:AW.UN),TSX:AW.UN,Restaurant/Dining,Consumer Discretionary,6794,Canada,"Australia, NZ and Canada",Canada
"A1 Group, Inc. (OTCPK:AWON)",OTCPK:AWON,Retail (Online),Consumer Discretionary,7370,United States,United States,United States
A1 Investments & Resources Ltd (ASX:AYI),ASX:AYI,Investments & Asset Management,Financials,6799,Australia,"Australia, NZ and Canada",Australia & NZ
"A10 Networks, Inc. (NYSE:ATEN)",NYSE:ATEN,Software (System & Application),Information Technology,3576,United States,United States,United States
A2A S.p.A. (BIT:A2A),BIT:A2A,Utility (General),Utilities,4911,Italy,Developed Europe,EU & Environs
A2B Australia Limited (ASX:A2B),ASX:A2B,Trucking,Industrials,4100,Australia,"Australia, NZ and Canada",Australia & NZ
A2Z Infra Engineering Limited (BSE:533292),BSE:533292,Engineering/Construction,Industrials,8711,India,Emerging Markets,India
A2Z Smart Technologies Corp. (TSXV:AZ),TSXV:AZ,Aerospace/Defense,Industrials,3537,Canada,"Australia, NZ and Canada",Canada
A8 New Media Group Limited (SEHK:800),SEHK:800,Entertainment,Communication Services,4899,China,Emerging Markets,China
"AA Industrial Belting (Shanghai) Co.,Ltd (SHSE:603580)",SHSE:603580,Machinery,Industrials,3530,China,Emerging Markets,China
AA Plus Tradelink Limited (BSE:543319),BSE:543319,Retail (Distributors),Industrials,5051,India,Emerging Markets,India
AAA Technologies Limited (NSEI:AAATECH),NSEI:AAATECH,Computer Services,Information Technology,7370,India,Emerging Markets,India
AAC Clyde Space AB (publ) (OM:AAC),OM:AAC,Aerospace/Defense,Industrials,3812,Sweden,Developed Europe,EU & Environs
AAC Technologies Holdings Inc. (SEHK:2018),SEHK:2018,Electronics (General),Information Technology,3651,China,Emerging Markets,China
