Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
Opcom Holdings Berhad (KLSE:OPCOM),KLSE:OPCOM,Telecom. Equipment,Information Technology,3357,Malaysia,Emerging Markets,Small Asia
Open Finance S.A. (WSE:OPF),WSE:OPF,Investments & Asset Management,Financials,6282,Poland,Developed Europe,EU & Environs
"Open House Co., Ltd. (TSE:3288)",TSE:3288,Homebuilding,Consumer Discretionary,6531,Japan,Japan,Japan
Open joint stock company Solikamsk magnesium works (MISX:MGNZ),MISX:MGNZ,Metals & Mining,Materials,3330,Russia,Emerging Markets,Eastern Europe & Russia
Open Lending Corporation (NasdaqGM:LPRO),NasdaqGM:LPRO,Financial Svcs. (Non-bank & Insurance),Financials,7372,United States,United States,United States
Open Orphan plc (AIM:ORPH),AIM:ORPH,Heathcare Information and Technology,Health Care,8731,United Kingdom,Developed Europe,UK
Open Text Corporation (NasdaqGS:OTEX),NasdaqGS:OTEX,Software (System & Application),Information Technology,7370,Canada,"Australia, NZ and Canada",Canada
"Openbase, Inc. (KOSDAQ:A049480)",KOSDAQ:A049480,Computer Services,Information Technology,7372,South Korea,Emerging Markets,Small Asia
OpenDoor Inc. (TSE:3926),TSE:3926,Hotel/Gaming,Consumer Discretionary,4700,Japan,Japan,Japan
Opendoor Technologies Inc. (NasdaqGS:OPEN),NasdaqGS:OPEN,Real Estate (Operations & Services),Real Estate,6531,United States,United States,United States
Openjobmetis S.p.A. (BIT:OJM),BIT:OJM,Business & Consumer Services,Industrials,7361,Italy,Developed Europe,EU & Environs
OpenLearning Limited (ASX:OLL),ASX:OLL,Software (System & Application),Information Technology,7370,Australia,"Australia, NZ and Canada",Australia & NZ
Openn Negotiation Limited (ASX:OPN),ASX:OPN,Business & Consumer Services,Industrials,7372,Australia,"Australia, NZ and Canada",Australia & NZ
Openpay Group Ltd (ASX:OPY),ASX:OPY,Financial Svcs. (Non-bank & Insurance),Financials,7370,Australia,"Australia, NZ and Canada",Australia & NZ
OpenSys (M) Berhad (KLSE:OPENSYS),KLSE:OPENSYS,Computers/Peripherals,Information Technology,3570,Malaysia,Emerging Markets,Small Asia
OPG Power Ventures Plc (AIM:OPG),AIM:OPG,Power,Utilities,4911,India,Emerging Markets,India
"OpGen, Inc. (NasdaqCM:OPGN)",NasdaqCM:OPGN,Drugs (Biotechnology),Health Care,2835,United States,United States,United States
Ophir Gold Corp. (TSXV:OPHR),TSXV:OPHR,Precious Metals,Materials,1041,Canada,"Australia, NZ and Canada",Canada
"Opiant Pharmaceuticals, Inc. (NasdaqCM:OPNT)",NasdaqCM:OPNT,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"OPKO Health, Inc. (NasdaqGS:OPK)",NasdaqGS:OPK,Drugs (Biotechnology),Health Care,8071,United States,United States,United States
"OPNET Technologies Co., Ltd. (TPEX:8034)",TPEX:8034,Telecom. Equipment,Information Technology,7372,Taiwan,Emerging Markets,Small Asia
Oponeo.pl S.A. (WSE:OPN),WSE:OPN,Retail (Online),Consumer Discretionary,5010,Poland,Developed Europe,EU & Environs
Oportun Financial Corporation (NasdaqGS:OPRT),NasdaqGS:OPRT,Financial Svcs. (Non-bank & Insurance),Financials,6141,United States,United States,United States
Oppein Home Group Inc. (SHSE:603833),SHSE:603833,Furn/Home Furnishings,Consumer Discretionary,2510,China,Emerging Markets,China
Oppenheimer Holdings Inc. (NYSE:OPY),NYSE:OPY,Brokerage & Investment Banking,Financials,6211,United States,United States,United States
OppFi Inc. (NYSE:OPFI),NYSE:OPFI,Financial Svcs. (Non-bank & Insurance),Financials,6141,United States,United States,United States
"Opple Lighting Co.,LTD (SHSE:603515)",SHSE:603515,Household Products,Consumer Staples,3640,China,Emerging Markets,China
Opportunity Bulgaria Investment AD (BUL:OPBI),BUL:OPBI,Financial Svcs. (Non-bank & Insurance),Financials,7389,Bulgaria,Emerging Markets,Eastern Europe & Russia
Opsens Inc. (TSX:OPS),TSX:OPS,Healthcare Products,Health Care,3670,Canada,"Australia, NZ and Canada",Canada
"OPT Machine Vision Tech Co., Ltd. (SHSE:688686)",SHSE:688686,Electronics (General),Information Technology,3827,China,Emerging Markets,China
OPTeam Spólka Akcyjna (WSE:OPM),WSE:OPM,Electronics (General),Information Technology,7370,Poland,Developed Europe,EU & Environs
"Optec International, Inc. (OTCPK:OPTI)",OTCPK:OPTI,Retail (Distributors),Industrials,5063,United States,United States,United States
Opter AB (publ) (OM:OPTER),OM:OPTER,Software (System & Application),Information Technology,7372,Sweden,Developed Europe,EU & Environs
"OPTEX GROUP Company, Limited (TSE:6914)",TSE:6914,Electronics (General),Information Technology,3829,Japan,Japan,Japan
"Optex Systems Holdings, Inc (OTCPK:OPXS)",OTCPK:OPXS,Aerospace/Defense,Industrials,3827,United States,United States,United States
Opthea Limited (ASX:OPT),ASX:OPT,Drugs (Biotechnology),Health Care,8731,Australia,"Australia, NZ and Canada",Australia & NZ
Optibase Ltd. (NasdaqGM:OBAS),NasdaqGM:OBAS,Real Estate (Operations & Services),Real Estate,6512,Israel,Emerging Markets,Africa and Middle East
OptiBiotix Health Plc (AIM:OPTI),AIM:OPTI,Drugs (Biotechnology),Health Care,2836,United Kingdom,Developed Europe,UK
Optical Cable Corporation (NasdaqGM:OCC),NasdaqGM:OCC,Telecom. Equipment,Information Technology,3357,United States,United States,United States
OptiCept Technologies AB (publ) (OM:OPTI),OM:OPTI,Machinery,Industrials,3550,Sweden,Developed Europe,EU & Environs
Opticis Company Limited (KOSDAQ:A109080),KOSDAQ:A109080,Telecom. Equipment,Information Technology,3663,South Korea,Emerging Markets,Small Asia
"Optics Technology Holding Co., Ltd. (SZSE:300489)",SZSE:300489,Metals & Mining,Materials,3350,China,Emerging Markets,China
Optiemus Infracom Limited (BSE:530135),BSE:530135,Computer Services,Information Technology,6200,India,Emerging Markets,India
Optigis S.A. (WSE:OPI),WSE:OPI,Software (System & Application),Information Technology,7370,Poland,Developed Europe,EU & Environs
OPTiM Corporation (TSE:3694),TSE:3694,Software (System & Application),Information Technology,7372,Japan,Japan,Japan
Optima Automobile Group Holdings Limited (SEHK:8418),SEHK:8418,Retail (Automotive),Consumer Discretionary,7500,Singapore,Emerging Markets,Small Asia
Optima Medical Innovations Corp. (CNSX:OMIC),CNSX:OMIC,Drugs (Pharmaceutical),Health Care,7370,Canada,"Australia, NZ and Canada",Canada
Optimax Holdings Berhad (KLSE:OPTIMAX),KLSE:OPTIMAX,Healthcare Support Services,Health Care,8000,Malaysia,Emerging Markets,Small Asia
Optimax Technology Corporation (TWSE:3051),TWSE:3051,Electronics (General),Information Technology,3679,Taiwan,Emerging Markets,Small Asia
Optimi Health Corp. (CNSX:OPTI),CNSX:OPTI,Farming/Agriculture,Consumer Staples,100,Canada,"Australia, NZ and Canada",Canada
OptimizeRx Corporation (NasdaqCM:OPRX),NasdaqCM:OPRX,Heathcare Information and Technology,Health Care,7370,United States,United States,United States
OptiMobile AB (publ) (NGM:OPT),NGM:OPT,Telecom. Services,Communication Services,7372,Sweden,Developed Europe,EU & Environs
"Optimum III Value-Added Residential Socimi, S.A. (BME:YOVA)",BME:YOVA,R.E.I.T.,Real Estate,6798,Spain,Developed Europe,EU & Environs
Optimum Ventures Ltd. (TSXV:OPV),TSXV:OPV,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
"OptimumBank Holdings, Inc. (NasdaqCM:OPHC)",NasdaqCM:OPHC,Banks (Regional),Financials,6020,United States,United States,United States
Optimus Finance Limited (BSE:531254),BSE:531254,Financial Svcs. (Non-bank & Insurance),Financials,6799,India,Emerging Markets,India
Optimus Gold Corp. (TSXV:OTS.H),TSXV:OTS.H,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Optimus Group Company Limited (TSE:9268),TSE:9268,Retail (Distributors),Consumer Discretionary,5010,Japan,Japan,Japan
"Optimus Healthcare Services, Inc. (OTCPK:OHCS)",OTCPK:OHCS,Healthcare Support Services,Health Care,8099,United States,United States,United States
"OptiNose, Inc. (NasdaqGS:OPTN)",NasdaqGS:OPTN,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Option Care Health, Inc. (NasdaqGS:OPCH)",NasdaqGS:OPCH,Healthcare Support Services,Health Care,8090,United States,United States,United States
"Optipharm.CO.,LTD (KOSDAQ:A153710)",KOSDAQ:A153710,Drugs (Biotechnology),Health Care,2834,South Korea,Emerging Markets,Small Asia
Optiscan Imaging Limited (ASX:OIL),ASX:OIL,Healthcare Products,Health Care,3827,Australia,"Australia, NZ and Canada",Australia & NZ
Optiva Inc. (TSX:OPT),TSX:OPT,Software (System & Application),Information Technology,7372,Canada,"Australia, NZ and Canada",Canada
"Optivision Technology, Inc. (TPEX:3666)",TPEX:3666,Semiconductor,Information Technology,3679,Taiwan,Emerging Markets,Small Asia
Optizen Labs S.A. (WSE:OPT),WSE:OPT,Software (Internet),Information Technology,7370,Poland,Developed Europe,EU & Environs
Opto Circuits (India) Limited (BSE:532391),BSE:532391,Healthcare Products,Health Care,3845,India,Emerging Markets,India
Opto Tech Corporation (TWSE:2340),TWSE:2340,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
"Optoelectronics Co.,Ltd. (JASDAQ:6664)",JASDAQ:6664,Electronics (General),Information Technology,3690,Japan,Japan,Japan
Optomed Oyj (HLSE:OPTOMED),HLSE:OPTOMED,Healthcare Products,Health Care,5912,Finland,Developed Europe,EU & Environs
"Optorun Co.,Ltd. (TSE:6235)",TSE:6235,Semiconductor Equip,Information Technology,3559,Japan,Japan,Japan
"Optowide Technologies Co., Ltd. (SHSE:688195)",SHSE:688195,Electronics (General),Information Technology,3679,China,Emerging Markets,China
Optrontec Inc. (KOSDAQ:A082210),KOSDAQ:A082210,Electronics (General),Information Technology,3679,South Korea,Emerging Markets,Small Asia
OPUS GLOBAL Nyrt. (BUSE:OPUS),BUSE:OPUS,Diversified,Industrials,9997,Hungary,Developed Europe,EU & Environs
Opus One Gold Corporation (TSXV:OOR),TSXV:OOR,Precious Metals,Materials,1040,Canada,"Australia, NZ and Canada",Canada
OPY Acquisition Corp. I (NasdaqGM:OHAA),NasdaqGM:OHAA,Investments & Asset Management,Financials,9995,United States,United States,United States
Opyl Limited (ASX:OPL),ASX:OPL,Software (System & Application),Information Technology,1000,Australia,"Australia, NZ and Canada",Australia & NZ
Ora Banda Mining Limited (ASX:OBM),ASX:OBM,Precious Metals,Materials,1040,Australia,"Australia, NZ and Canada",Australia & NZ
Ora Gold Limited (ASX:OAU),ASX:OAU,Precious Metals,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
Ora Gold Limited (ASX:OAU),ASX:OAU,Precious Metals,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
Oracle Corporation (NYSE:ORCL),NYSE:ORCL,Software (System & Application),Information Technology,7370,United States,United States,United States
Oracle Corporation Japan (TSE:4716),TSE:4716,Software (System & Application),Information Technology,7372,Japan,Japan,Japan
Oracle Credit Limited (BSE:539598),BSE:539598,Financial Svcs. (Non-bank & Insurance),Financials,6150,India,Emerging Markets,India
Oracle Energy Corp. (TSXV:OEC.H),TSXV:OEC.H,Oil/Gas (Production and Exploration),Energy,1311,Canada,"Australia, NZ and Canada",Canada
Oracle Financial Services Software Limited (BSE:532466),BSE:532466,Software (System & Application),Information Technology,7372,India,Emerging Markets,India
Oracle Power plc (AIM:ORCP),AIM:ORCP,Coal & Related Energy,Energy,1220,United Kingdom,Developed Europe,UK
Orad Ltd (TASE:ORAD),TASE:ORAD,Electronics (General),Information Technology,3812,Israel,Emerging Markets,Africa and Middle East
"Oragenics, Inc. (NYSEAM:OGEN)",NYSEAM:OGEN,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
Oragroup SA (BRVM:ORGT),BRVM:ORGT,Bank (Money Center),Financials,6020,Togo,Emerging Markets,Africa and Middle East
Oramed Pharmaceuticals Inc. (NasdaqCM:ORMP),NasdaqCM:ORMP,Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
Orange Belgium S.A. (ENXTBR:OBEL),ENXTBR:OBEL,Telecom (Wireless),Communication Services,4812,Belgium,Developed Europe,EU & Environs
"Orange County Bancorp, Inc. (NasdaqCM:OBT)",NasdaqCM:OBT,Banks (Regional),Financials,6020,United States,United States,United States
"Orange Electronic Co., Ltd. (TPEX:4554)",TPEX:4554,Auto Parts,Consumer Discretionary,3714,Taiwan,Emerging Markets,Small Asia
Orange Minerals NL (ASX:OMX),ASX:OMX,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
Orange Polska S.A. (WSE:OPL),WSE:OPL,Telecom. Services,Communication Services,4813,Poland,Developed Europe,EU & Environs
Orange S.A. (ENXTPA:ORA),ENXTPA:ORA,Telecom. Services,Communication Services,4813,France,Developed Europe,EU & Environs
Orange Sky Golden Harvest Entertainment (Holdings) Limited (SEHK:1132),SEHK:1132,Entertainment,Communication Services,7830,Hong Kong,Emerging Markets,China
Orange Tour Cultural Holding Limited (SEHK:8627),SEHK:8627,Advertising,Communication Services,7389,China,Emerging Markets,China
Oranjewoud N.V. (ENXTAM:ORANW),ENXTAM:ORANW,Engineering/Construction,Industrials,8711,Netherlands,Developed Europe,EU & Environs
Orapi SA (ENXTPA:ORAP),ENXTPA:ORAP,Chemical (Specialty),Materials,2800,France,Developed Europe,EU & Environs
Orascom Construction PLC (DIFX:OC),DIFX:OC,Engineering/Construction,Industrials,1500,United Arab Emirates,Emerging Markets,Africa and Middle East
Orascom Development Egypt (S.A.E) (CASE:ORHD),CASE:ORHD,Hotel/Gaming,Consumer Discretionary,7011,Egypt,Emerging Markets,Africa and Middle East
Orascom Development Holding AG (SWX:ODHN),SWX:ODHN,Hotel/Gaming,Consumer Discretionary,7011,Switzerland,Developed Europe,EU & Environs
Orascom Financial Holding S.A.E. (CASE:OFH),CASE:OFH,Financial Svcs. (Non-bank & Insurance),Financials,6200,Egypt,Emerging Markets,Africa and Middle East
Orascom Investment Holding S.A.E. (CASE:OIH),CASE:OIH,Telecom (Wireless),Communication Services,4888,Egypt,Emerging Markets,Africa and Middle East
"OraSure Technologies, Inc. (NasdaqGS:OSUR)",NasdaqGS:OSUR,Healthcare Products,Health Care,2835,United States,United States,United States
"Orbia Advance Corporation, S.A.B. de C.V. (BMV:ORBIA *)",BMV:ORBIA *,Chemical (Basic),Materials,2821,Mexico,Emerging Markets,Latin America & Caribbean
ORBIS AG (XTRA:OBS),XTRA:OBS,Computer Services,Information Technology,7370,Germany,Developed Europe,EU & Environs
Orbit Exports Limited (BSE:512626),BSE:512626,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Orbit Garant Drilling Inc. (TSX:OGD),TSX:OGD,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Orbit International Corp. (OTCPK:ORBT),OTCPK:ORBT,Electrical Equipment,Industrials,3812,United States,United States,United States
Orbit Technologies Ltd (TASE:ORBI),TASE:ORBI,Aerospace/Defense,Industrials,3663,Israel,Emerging Markets,Africa and Middle East
Orbital Corporation Limited (ASX:OEC),ASX:OEC,Aerospace/Defense,Industrials,3510,Australia,"Australia, NZ and Canada",Australia & NZ
"Orbital Energy Group, Inc. (NasdaqCM:OEG)",NasdaqCM:OEG,Engineering/Construction,Industrials,1623,United States,United States,United States
"Orbitech Co., Ltd. (KOSDAQ:A046120)",KOSDAQ:A046120,Business & Consumer Services,Industrials,7389,South Korea,Emerging Markets,Small Asia
Orbsat Corp. (NasdaqCM:OSAT),NasdaqCM:OSAT,Telecom. Services,Communication Services,1044,United States,United States,United States
Orca Energy Group Inc. (TSXV:ORC.B),TSXV:ORC.B,Oil/Gas (Production and Exploration),Energy,1311,British Virgin Islands,Emerging Markets,Latin America & Caribbean
Orca Gold Inc. (TSXV:ORG),TSXV:ORG,Precious Metals,Materials,1040,Canada,"Australia, NZ and Canada",Canada
Orcadian Energy Plc (AIM:ORCA),AIM:ORCA,Oil/Gas (Production and Exploration),Energy,1311,United Kingdom,Developed Europe,UK
Orçay Ortaköy Çay Sanayi ve Ticaret Anonim Sirketi (IBSE:ORCAY),IBSE:ORCAY,Food Processing,Consumer Staples,2090,Turkey,Developed Europe,EU & Environs
Orchard Funding Group plc (AIM:ORCH),AIM:ORCH,Financial Svcs. (Non-bank & Insurance),Financials,6159,United Kingdom,Developed Europe,UK
Orchasp Limited (BSE:532271),BSE:532271,Software (System & Application),Information Technology,7370,India,Emerging Markets,India
Orchestra Holdings Inc. (TSE:6533),TSE:6533,Advertising,Communication Services,7310,Japan,Japan,Japan
"Orchid Island Capital, Inc. (NYSE:ORC)",NYSE:ORC,R.E.I.T.,Financials,6798,United States,United States,United States
Orchid Pharma Limited (BSE:524372),BSE:524372,Drugs (Pharmaceutical),Health Care,2834,India,Emerging Markets,India
"Orchid Ventures, Inc. (CNSX:ORCD)",CNSX:ORCD,Drugs (Pharmaceutical),Health Care,2833,United States,United States,United States
Orcoda Limited (ASX:ODA),ASX:ODA,Software (System & Application),Information Technology,7373,Australia,"Australia, NZ and Canada",Australia & NZ
OrderYOYO ApS (CPSE:YOYO),CPSE:YOYO,Software (System & Application),Information Technology,7370,Denmark,Developed Europe,EU & Environs
Ordina N.V. (ENXTAM:ORDI),ENXTAM:ORDI,Computer Services,Information Technology,7370,Netherlands,Developed Europe,EU & Environs
Ordissimo SA (ENXTPA:ALORD),ENXTPA:ALORD,Computers/Peripherals,Information Technology,3570,France,Developed Europe,EU & Environs
Orea Mining Corp. (TSX:OREA),TSX:OREA,Precious Metals,Materials,1000,Canada,"Australia, NZ and Canada",Canada
OreCorp Limited (ASX:ORR),ASX:ORR,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
Orefinders Resources Inc. (TSXV:ORX),TSXV:ORX,Precious Metals,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Orege Société Anonyme (ENXTPA:OREGE),ENXTPA:OREGE,Environmental & Waste Services,Industrials,3560,France,Developed Europe,EU & Environs
"Oregon Bancorp, Inc. (OTCPK:ORBN)",OTCPK:ORBN,Banks (Regional),Financials,6020,United States,United States,United States
Oregon Pacific Bancorp (OTCPK:ORPB),OTCPK:ORPB,Banks (Regional),Financials,6020,United States,United States,United States
Orell Füssli AG (SWX:OFN),SWX:OFN,Publishing & Newspapers,Industrials,3555,Switzerland,Developed Europe,EU & Environs
Orestone Mining Corp. (TSXV:ORS),TSXV:ORS,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Orex Minerals Inc. (TSXV:REX),TSXV:REX,Precious Metals,Materials,1040,Canada,"Australia, NZ and Canada",Canada
Orexo AB (publ) (OM:ORX),OM:ORX,Drugs (Pharmaceutical),Health Care,2834,Sweden,Developed Europe,EU & Environs
Orezone Gold Corporation (TSX:ORE),TSX:ORE,Precious Metals,Materials,1040,Canada,"Australia, NZ and Canada",Canada
Orford Mining Corporation (TSXV:ORM),TSXV:ORM,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
"ORG Technology Co.,Ltd. (SZSE:002701)",SZSE:002701,Packaging & Container,Materials,3411,China,Emerging Markets,China
Organic Agricultural Company Limited (OTCPK:OGAA),OTCPK:OGAA,Food Processing,Consumer Staples,112,China,Emerging Markets,China
Organic Coatings Limited (BSE:531157),BSE:531157,Chemical (Specialty),Materials,2890,India,Emerging Markets,India
