Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
"HCT Co., Ltd (KOSDAQ:A072990)",KOSDAQ:A072990,Business & Consumer Services,Industrials,8734,South Korea,Emerging Markets,Small Asia
HCW Biologics Inc. (NasdaqGM:HCWB),NasdaqGM:HCWB,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
"HD Renewable Energy Co., LTD. (TPEX:6873)",TPEX:6873,Engineering/Construction,Industrials,4911,Taiwan,Emerging Markets,Small Asia
"HDC HOLDINGS CO.,Ltd (KOSE:A012630)",KOSE:A012630,Chemical (Basic),Materials,1520,South Korea,Emerging Markets,Small Asia
HDC Hyundai Development Company (KOSE:A294870),KOSE:A294870,Engineering/Construction,Industrials,1600,South Korea,Emerging Markets,Small Asia
"HDC Hyundai Engineering Plastics Co., Ltd. (KOSE:A089470)",KOSE:A089470,Auto Parts,Consumer Discretionary,3081,South Korea,Emerging Markets,Small Asia
"HDC I-Controls Co., Ltd. (KOSE:A039570)",KOSE:A039570,Software (System & Application),Information Technology,7370,South Korea,Emerging Markets,Small Asia
HDFC Asset Management Company Limited (NSEI:HDFCAMC),NSEI:HDFCAMC,Investments & Asset Management,Financials,6200,India,Emerging Markets,India
HDFC Bank Limited (NSEI:HDFCBANK),NSEI:HDFCBANK,Bank (Money Center),Financials,6020,India,Emerging Markets,India
HDFC Life Insurance Company Limited (BSE:540777),BSE:540777,Insurance (Life),Financials,6311,India,Emerging Markets,India
He Bei Cheng De Lolo Company Limited (SZSE:000848),SZSE:000848,Food Processing,Consumer Staples,2086,China,Emerging Markets,China
Headlam Group plc (LSE:HEAD),LSE:HEAD,Retail (Distributors),Consumer Discretionary,5020,United Kingdom,Developed Europe,UK
Headsent AB (publ) (OM:HEAD),OM:HEAD,Business & Consumer Services,Industrials,8742,Sweden,Developed Europe,EU & Environs
HeadsUp Entertainment International Inc. (OTCPK:HDUP),OTCPK:HDUP,Entertainment,Communication Services,7812,Canada,"Australia, NZ and Canada",Canada
Headwater Exploration Inc. (TSX:HWX),TSX:HWX,Oil/Gas (Production and Exploration),Energy,1311,Canada,"Australia, NZ and Canada",Canada
Headwater Gold Inc. (CNSX:HWG),CNSX:HWG,Precious Metals,Materials,1041,Canada,"Australia, NZ and Canada",Canada
"Headwaters Co.,Ltd (TSE:4011)",TSE:4011,Computer Services,Information Technology,7370,Japan,Japan,Japan
Headway Advanced Materials Inc. (TWSE:1776),TWSE:1776,Chemical (Basic),Materials,2821,Taiwan,Emerging Markets,Small Asia
Healios K.K. (TSE:4593),TSE:4593,Drugs (Biotechnology),Health Care,2836,Japan,Japan,Japan
Healius Limited (ASX:HLS),ASX:HLS,Healthcare Support Services,Health Care,8011,Australia,"Australia, NZ and Canada",Australia & NZ
Healixa Inc. (OTCPK:EMOR),OTCPK:EMOR,Heathcare Information and Technology,Health Care,7379,United States,United States,United States
"Health & Life Co., Ltd. (TPEX:1781)",TPEX:1781,Healthcare Products,Health Care,3841,Taiwan,Emerging Markets,Small Asia
Health Advance Inc. (OTCPK:HADV),OTCPK:HADV,Retail (Online),Consumer Discretionary,0,United States,United States,United States
Health and Happiness (H&H) International Holdings Limited (SEHK:1112),SEHK:1112,Food Processing,Consumer Staples,2834,Hong Kong,Emerging Markets,China
Health and Plant Protein Group Limited (ASX:HPP),ASX:HPP,Food Processing,Consumer Staples,2090,Australia,"Australia, NZ and Canada",Australia & NZ
Health Assurance Acquisition Corp. (NasdaqCM:HAAC),NasdaqCM:HAAC,Investments & Asset Management,Financials,9995,United States,United States,United States
"Health Catalyst, Inc. (NasdaqGS:HCAT)",NasdaqGS:HCAT,Heathcare Information and Technology,Health Care,7370,United States,United States,United States
Health Discovery Corporation (OTCPK:HDVY),OTCPK:HDVY,Healthcare Support Services,Health Care,8731,United States,United States,United States
Health Empire Corporation Public Company Limited (SET:HEMP),SET:HEMP,Retail (Special Lines),Consumer Discretionary,7822,Thailand,Emerging Markets,Small Asia
Health House International Limited (ASX:HHI),ASX:HHI,Healthcare Support Services,Health Care,5122,Australia,"Australia, NZ and Canada",Australia & NZ
Health Italia S.p.A. (BIT:HI),BIT:HI,Healthcare Support Services,Health Care,8000,Italy,Developed Europe,EU & Environs
Health Logic Interactive Inc. (TSXV:CHIP.H),TSXV:CHIP.H,Software (Internet),Information Technology,7370,Canada,"Australia, NZ and Canada",Canada
"Health Revenue Assurance Holdings, Inc. (OTCPK:HRAA)",OTCPK:HRAA,Business & Consumer Services,Industrials,7374,United States,United States,United States
Health Sciences Acquisitions Corporation 2 (NasdaqCM:HSAQ),NasdaqCM:HSAQ,Investments & Asset Management,Financials,9995,United States,United States,United States
"Health Sciences Group, Inc. (OTCPK:HESG)",OTCPK:HESG,Retail (Special Lines),Consumer Staples,2860,United States,United States,United States
HealthBeacon plc (ISE:HBCN),ISE:HBCN,Healthcare Products,Health Care,3841,Ireland,Developed Europe,EU & Environs
Healthcare & Medical Investment Corporation (TSE:3455),TSE:3455,R.E.I.T.,Real Estate,6798,Japan,Japan,Japan
Healthcare Capital Corp. (NasdaqCM:HCCC),NasdaqCM:HCCC,Investments & Asset Management,Financials,9995,United States,United States,United States
"Healthcare Co., Ltd. (SHSE:603313)",SHSE:603313,Furn/Home Furnishings,Consumer Discretionary,2390,China,Emerging Markets,China
HealthCare Global Enterprises Limited (BSE:539787),BSE:539787,Hospitals/Healthcare Facilities,Health Care,8090,India,Emerging Markets,India
"Healthcare Integrated Technologies, Inc. (OTCPK:HITC)",OTCPK:HITC,Heathcare Information and Technology,Health Care,8742,United States,United States,United States
Healthcare Realty Trust Incorporated (NYSE:HR),NYSE:HR,R.E.I.T.,Real Estate,6798,United States,United States,United States
Healthcare Services Acquisition Corporation (NasdaqCM:HCAR),NasdaqCM:HCAR,Investments & Asset Management,Financials,9995,United States,United States,United States
"Healthcare Services Group, Inc. (NasdaqGS:HCSG)",NasdaqGS:HCSG,Business & Consumer Services,Industrials,7340,United States,United States,United States
"Healthcare Solutions Management Group, Inc. (OTCPK:HSMD)",OTCPK:HSMD,Farming/Agriculture,Consumer Staples,100,United States,United States,United States
"Healthcare Triangle, Inc. (NasdaqCM:HCTI)",NasdaqCM:HCTI,Heathcare Information and Technology,Health Care,7371,United States,United States,United States
"Healthcare Trust of America, Inc. (NYSE:HTA)",NYSE:HTA,R.E.I.T.,Real Estate,6798,United States,United States,United States
Healthco Healthcare And Wellness Reit (ASX:HCW),ASX:HCW,R.E.I.T.,Real Estate,6798,Australia,"Australia, NZ and Canada",Australia & NZ
Healthconn Corp. (TPEX:6665),TPEX:6665,Healthcare Support Services,Health Care,8000,Taiwan,Emerging Markets,Small Asia
HealthCor Catalio Acquisition Corp.,,Investments & Asset Management,Financials,3845,United States,United States,United States
"HealthEquity, Inc. (NasdaqGS:HQY)",NasdaqGS:HQY,Healthcare Support Services,Health Care,7370,United States,United States,United States
Healthia Limited (ASX:HLA),ASX:HLA,Healthcare Support Services,Health Care,8000,Australia,"Australia, NZ and Canada",Australia & NZ
Healthier Choices Management Corp. (OTCPK:HCMC),OTCPK:HCMC,Tobacco,Consumer Staples,3842,United States,United States,United States
Healthlead Public Company Limited (SET:HL),SET:HL,Retail (Special Lines),Consumer Staples,5912,Thailand,Emerging Markets,Small Asia
HealthLynked Corp. (OTCPK:HLYK),OTCPK:HLYK,Heathcare Information and Technology,Health Care,7370,United States,United States,United States
Healthmed Services Ltd. (OTCPK:HEME),OTCPK:HEME,Healthcare Products,Health Care,0,United States,United States,United States
"Healthpeak Properties, Inc. (NYSE:PEAK)",NYSE:PEAK,R.E.I.T.,Real Estate,6798,United States,United States,United States
HealthSpace Data Systems Ltd. (CNSX:HS),CNSX:HS,Software (System & Application),Information Technology,7372,Canada,"Australia, NZ and Canada",Canada
"HealthStream, Inc. (NasdaqGS:HSTM)",NasdaqGS:HSTM,Heathcare Information and Technology,Health Care,7372,United States,United States,United States
Healthtech Solutions Inc. (OTCPK:HLTT),OTCPK:HLTT,Healthcare Products,Health Care,3841,United States,United States,United States
"HealthWarehouse.com, Inc. (OTCPK:HEWA)",OTCPK:HEWA,Retail (Online),Consumer Discretionary,5912,United States,United States,United States
Healthway Medical Corporation Limited (Catalist:5NG),Catalist:5NG,Healthcare Support Services,Health Care,8090,Singapore,Emerging Markets,Small Asia
Healthwell Acquisition Corp. I (NasdaqCM:HWEL),NasdaqCM:HWEL,Investments & Asset Management,Financials,9995,United States,United States,United States
Healthy Extracts Inc. (OTCPK:HYEX),OTCPK:HYEX,Household Products,Consumer Staples,2833,United States,United States,United States
HearAtLast Holdings Inc. (OTCPK:HRAL),OTCPK:HRAL,Retail (Special Lines),Consumer Discretionary,5999,Canada,"Australia, NZ and Canada",Canada
"HeartBeam, Inc. (NasdaqCM:BEAT)",NasdaqCM:BEAT,Healthcare Products,Health Care,3845,United States,United States,United States
Heartland BancCorp (OTCPK:HLAN),OTCPK:HLAN,Banks (Regional),Financials,6020,United States,United States,United States
"Heartland Express, Inc. (NasdaqGS:HTLD)",NasdaqGS:HTLD,Trucking,Industrials,4213,United States,United States,United States
"Heartland Financial USA, Inc. (NasdaqGS:HTLF)",NasdaqGS:HTLF,Banks (Regional),Financials,6020,United States,United States,United States
Heartland Group Holdings Limited (NZSE:HGH),NZSE:HGH,Bank (Money Center),Financials,6020,New Zealand,"Australia, NZ and Canada",Australia & NZ
Hearts and Minds Investments Limited (ASX:HM1),ASX:HM1,Investments & Asset Management,Financials,6799,Australia,"Australia, NZ and Canada",Australia & NZ
"Heat Biologics, Inc. (NasdaqCM:HTBX)",NasdaqCM:HTBX,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
Heatec Jietong Holdings Ltd. (Catalist:5OR),Catalist:5OR,Oilfield Svcs/Equip.,Energy,3440,Singapore,Emerging Markets,Small Asia
Heavy Engineering Industries and Shipbuilding Company K.S.C.P. (KWSE:SHIP),KWSE:SHIP,Oilfield Svcs/Equip.,Energy,1600,Kuwait,Emerging Markets,Africa and Middle East
Heavy Minerals Limited (ASX:HVY),ASX:HVY,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
Heba Fastighets AB (publ) (OM:HEBA B),OM:HEBA B,Real Estate (Operations & Services),Real Estate,6513,Sweden,Developed Europe,EU & Environs
"Hebei Changshan Biochemical Pharmaceutical Co., Ltd. (SZSE:300255)",SZSE:300255,Drugs (Pharmaceutical),Health Care,2834,China,Emerging Markets,China
Hebei Construction Group Corporation Limited (SEHK:1727),SEHK:1727,Engineering/Construction,Industrials,1600,China,Emerging Markets,China
"Hebei Hengshui Laobaigan Liquor Co., Ltd. (SHSE:600559)",SHSE:600559,Beverage (Alcoholic),Consumer Staples,2085,China,Emerging Markets,China
"Hebei Huatong Wires and Cables Group Co., Ltd. (SHSE:605196)",SHSE:605196,Electrical Equipment,Industrials,3357,China,Emerging Markets,China
"Hebei Huijin Electromechanical Co., Ltd. (SZSE:300368)",SZSE:300368,Electronics (General),Information Technology,3570,China,Emerging Markets,China
"Hebei Jianxin Chemical Co., Ltd. (SZSE:300107)",SZSE:300107,Chemical (Specialty),Materials,2860,China,Emerging Markets,China
"HeBei Jinniu Chemical Industry Co.,Ltd (SHSE:600722)",SHSE:600722,Chemical (Basic),Materials,2800,China,Emerging Markets,China
"Hebei Sailhero Environmental Protection High-tech Co.,Ltd (SZSE:300137)",SZSE:300137,Machinery,Industrials,3823,China,Emerging Markets,China
"Hebei Sinopack Electronic Technology Co.,Ltd. (SZSE:003031)",SZSE:003031,Electronics (General),Information Technology,3679,China,Emerging Markets,China
"Hebei Sitong New Metal Material Co., Ltd (SZSE:300428)",SZSE:300428,Metals & Mining,Materials,3350,China,Emerging Markets,China
"Hebei Yangyuan ZhiHui Beverage Co., Ltd. (SHSE:603156)",SHSE:603156,Food Processing,Consumer Staples,2086,China,Emerging Markets,China
Hebei Yichen Industrial Group Corporation Limited (SEHK:1596),SEHK:1596,Construction Supplies,Industrials,3743,China,Emerging Markets,China
HEC Infra Projects Limited (NSEI:HECPROJECT),NSEI:HECPROJECT,Engineering/Construction,Industrials,8711,India,Emerging Markets,India
Hecla Mining Company (NYSE:HL),NYSE:HL,Precious Metals,Materials,1040,United States,United States,United States
Hedef Girisim Sermayesi Yatirim Ortakligi A.S. (IBSE:HDFGS),IBSE:HDFGS,Investments & Asset Management,Financials,6799,Turkey,Developed Europe,EU & Environs
Hedef Holding A.S (IBSE:HEDEF),IBSE:HEDEF,Investments & Asset Management,Financials,6799,Turkey,Developed Europe,EU & Environs
Hedera Group AB (publ) (OM:HEGR),OM:HEGR,Healthcare Support Services,Health Care,7361,Sweden,Developed Europe,EU & Environs
HEDGE Brasil Shopping Fundo de Investimento Imobiliário (BOVESPA:HGBS11),BOVESPA:HGBS11,R.E.I.T.,Real Estate,6726,Brazil,Emerging Markets,Latin America & Caribbean
Hedosophia European Growth (ENXTAM:HEGA),ENXTAM:HEGA,Investments & Asset Management,Financials,9995,Cayman Islands,Emerging Markets,Latin America & Caribbean
Heera Ispat Limited (BSE:526967),BSE:526967,Steel,Materials,3310,India,Emerging Markets,India
"Heerim Architects & Planners Co., Ltd. (KOSDAQ:A037440)",KOSDAQ:A037440,Business & Consumer Services,Industrials,8700,South Korea,Emerging Markets,Small Asia
Heeros Oyj (HLSE:HEEROS),HLSE:HEEROS,Software (System & Application),Information Technology,7370,Finland,Developed Europe,EU & Environs
Heeton Holdings Limited (SGX:5DP),SGX:5DP,Hotel/Gaming,Consumer Discretionary,6510,Singapore,Emerging Markets,Small Asia
"Hefei Department Store Group Co.,Ltd (SZSE:000417)",SZSE:000417,Retail (General),Consumer Discretionary,5311,China,Emerging Markets,China
"Hefei Fengle Seed Co., Ltd (SZSE:000713)",SZSE:000713,Chemical (Specialty),Materials,100,China,Emerging Markets,China
"Hefei Gocom Information Technology Co.,Ltd. (SHSE:688367)",SHSE:688367,Electronics (General),Information Technology,3829,China,Emerging Markets,China
Hefei Jianghang Aircraft Equipment Corporation Ltd. (SHSE:688586),SHSE:688586,Aerospace/Defense,Industrials,3728,China,Emerging Markets,China
"Hefei Kewell Power System Co.,Ltd. (SHSE:688551)",SHSE:688551,Electronics (General),Information Technology,3825,China,Emerging Markets,China
"Hefei Lifeon Pharmaceutical Co., Ltd. (SZSE:003020)",SZSE:003020,Drugs (Pharmaceutical),Health Care,2834,China,Emerging Markets,China
"Hefei Metalforming Intelligent Manufacturing Co., Ltd. (SHSE:603011)",SHSE:603011,Machinery,Industrials,3540,China,Emerging Markets,China
Hefei Meyer Optoelectronic Technology Inc. (SZSE:002690),SZSE:002690,Machinery,Industrials,3550,China,Emerging Markets,China
"Hefei Taihe Optoelectronic Technology Co., Ltd. (SHSE:603656)",SHSE:603656,Machinery,Industrials,3550,China,Emerging Markets,China
"Hefei Urban Construction Development Co., Ltd (SZSE:002208)",SZSE:002208,Real Estate (Development),Real Estate,6500,China,Emerging Markets,China
HEG Limited (BSE:509631),BSE:509631,Electrical Equipment,Industrials,3620,India,Emerging Markets,India
"Heian Ceremony Service Co.,Ltd. (JASDAQ:2344)",JASDAQ:2344,Business & Consumer Services,Consumer Discretionary,7200,Japan,Japan,Japan
HEICO Corporation (NYSE:HEI),NYSE:HEI,Aerospace/Defense,Industrials,3724,United States,United States,United States
Heidelberg Pharma AG (XTRA:HPHA),XTRA:HPHA,Drugs (Biotechnology),Health Care,2836,Germany,Developed Europe,EU & Environs
HeidelbergCement AG (XTRA:HEI),XTRA:HEI,Construction Supplies,Materials,3241,Germany,Developed Europe,EU & Environs
HeidelbergCement Bangladesh Limited (DSE:HEIDELBCEM),DSE:HEIDELBCEM,Construction Supplies,Materials,3241,Bangladesh,Emerging Markets,Small Asia
HeidelbergCement India Limited (BSE:500292),BSE:500292,Construction Supplies,Materials,3241,India,Emerging Markets,India
Heidelberger Beteiligungsholding AG (DB:IPOK),DB:IPOK,Investments & Asset Management,Financials,6799,Germany,Developed Europe,EU & Environs
Heidelberger Druckmaschinen Aktiengesellschaft (XTRA:HDD),XTRA:HDD,Machinery,Industrials,3555,Germany,Developed Europe,EU & Environs
"Heidrick & Struggles International, Inc. (NasdaqGS:HSII)",NasdaqGS:HSII,Business & Consumer Services,Industrials,7361,United States,United States,United States
Heijmans N.V. (ENXTAM:HEIJM),ENXTAM:HEIJM,Engineering/Construction,Industrials,1500,Netherlands,Developed Europe,EU & Environs
Heilongjiang Agriculture Company Limited (SHSE:600598),SHSE:600598,Farming/Agriculture,Consumer Staples,100,China,Emerging Markets,China
"Heilongjiang Interchina Water Treatment Co.,Ltd. (SHSE:600187)",SHSE:600187,Utility (Water),Utilities,2621,China,Emerging Markets,China
"Heilongjiang Publishing & Media Co., Ltd. (SHSE:605577)",SHSE:605577,Publishing & Newspapers,Communication Services,2711,China,Emerging Markets,China
"Heilongjiang Transport Development Co., Ltd. (SHSE:601188)",SHSE:601188,Transportation,Industrials,1600,China,Emerging Markets,China
"Heilongjiang ZBD Pharmaceutical Co., Ltd. (SHSE:603567)",SHSE:603567,Drugs (Pharmaceutical),Health Care,2834,China,Emerging Markets,China
Heineken Holding N.V. (ENXTAM:HEIO),ENXTAM:HEIO,Beverage (Alcoholic),Consumer Staples,2082,Netherlands,Developed Europe,EU & Environs
Heineken Malaysia Berhad (KLSE:HEIM),KLSE:HEIM,Beverage (Alcoholic),Consumer Staples,2082,Malaysia,Emerging Markets,Small Asia
Heineken N.V. (ENXTAM:HEIA),ENXTAM:HEIA,Beverage (Alcoholic),Consumer Staples,2082,Netherlands,Developed Europe,EU & Environs
HeiQ Plc (LSE:HEIQ),LSE:HEIQ,Chemical (Specialty),Materials,2800,Switzerland,Developed Europe,EU & Environs
HeiTech Padu Berhad (KLSE:HTPADU),KLSE:HTPADU,Computer Services,Information Technology,7370,Malaysia,Emerging Markets,Small Asia
Heiwa Corporation (TSE:6412),TSE:6412,Recreation,Consumer Discretionary,3990,Japan,Japan,Japan
"Heiwa Paper Co.,Ltd. (TSE:9929)",TSE:9929,Retail (Distributors),Industrials,5110,Japan,Japan,Japan
"Heiwa Real Estate Co., Ltd. (TSE:8803)",TSE:8803,Real Estate (General/Diversified),Real Estate,6512,Japan,Japan,Japan
"Heiwa Real Estate REIT, Inc. (TSE:8966)",TSE:8966,R.E.I.T.,Real Estate,6798,Japan,Japan,Japan
"Heiwado Co.,Ltd. (TSE:8276)",TSE:8276,Retail (Grocery and Food),Consumer Staples,5411,Japan,Japan,Japan
Hektar Real Estate Investment Trust (KLSE:HEKTAR),KLSE:HEKTAR,R.E.I.T.,Real Estate,6798,Malaysia,Emerging Markets,Small Asia
Hektas Ticaret T.A.S. (IBSE:HEKTS),IBSE:HEKTS,Chemical (Specialty),Materials,2870,Turkey,Developed Europe,EU & Environs
"Helbiz, Inc. (NasdaqCM:HLBZ)",NasdaqCM:HLBZ,Trucking,Industrials,7510,United States,United States,United States
Helbor Empreendimentos S.A. (BOVESPA:HBOR3),BOVESPA:HBOR3,Real Estate (Development),Real Estate,6500,Brazil,Emerging Markets,Latin America & Caribbean
Helen of Troy Limited (NasdaqGS:HELE),NasdaqGS:HELE,Furn/Home Furnishings,Consumer Discretionary,3634,United States,United States,United States
Helens International Holdings Company Limited (SEHK:9869),SEHK:9869,Restaurant/Dining,Consumer Discretionary,5810,China,Emerging Markets,China
Helical plc (LSE:HLCL),LSE:HLCL,Real Estate (Operations & Services),Real Estate,6552,United Kingdom,Developed Europe,UK
Helio S.A. (WSE:HEL),WSE:HEL,Food Processing,Consumer Staples,5140,Poland,Developed Europe,EU & Environs
"Heliogen, Inc. (NYSE:HLGN)",NYSE:HLGN,Green & Renewable Energy,Utilities,9995,United States,United States,United States
Heliopolis Co. for Housing & Development (CASE:HELI),CASE:HELI,Real Estate (General/Diversified),Real Estate,6552,Egypt,Emerging Markets,Africa and Middle East
Helios and Matheson Analytics Inc. (OTCPK:HMNY),OTCPK:HMNY,Computer Services,Information Technology,7370,United States,United States,United States
Helios Energy Limited (ASX:HE8),ASX:HE8,Oil/Gas (Production and Exploration),Energy,1300,Australia,"Australia, NZ and Canada",Australia & NZ
Helios Fairfax Partners Corporation (OTCPK:FFXX.F),OTCPK:FFXX.F,Investments & Asset Management,Financials,6799,Canada,"Australia, NZ and Canada",Canada
"Helios Techno Holding Co., Ltd. (TSE:6927)",TSE:6927,Electrical Equipment,Industrials,3640,Japan,Japan,Japan
"Helios Technologies, Inc. (NYSE:HLIO)",NYSE:HLIO,Machinery,Industrials,3490,United States,United States,United States
Helios Towers plc (LSE:HTWS),LSE:HTWS,Telecom. Services,Communication Services,4812,United Kingdom,Developed Europe,UK
Helios Underwriting Plc (AIM:HUW),AIM:HUW,Insurance (General),Financials,6300,United Kingdom,Developed Europe,UK
Heliospectra AB (publ) (OM:HELIO),OM:HELIO,Electrical Equipment,Industrials,3640,Sweden,Developed Europe,EU & Environs
Heliostar Metals Ltd. (TSXV:HSTR),TSXV:HSTR,Precious Metals,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Helium One Global Ltd (AIM:HE1),AIM:HE1,Chemical (Specialty),Materials,2810,Tanzania,Emerging Markets,Africa and Middle East
"Helius Medical Technologies, Inc. (NasdaqCM:HSDT)",NasdaqCM:HSDT,Healthcare Products,Health Care,3845,United States,United States,United States
Helix Acquisition Corp. (NasdaqCM:HLXA),NasdaqCM:HLXA,Investments & Asset Management,Financials,9995,United States,United States,United States
"Helix BioMedix, Inc. (OTCPK:HXBM)",OTCPK:HXBM,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
Helix BioPharma Corp. (TSX:HBP),TSX:HBP,Drugs (Biotechnology),Health Care,2834,Canada,"Australia, NZ and Canada",Canada
"Helix Energy Solutions Group, Inc. (NYSE:HLX)",NYSE:HLX,Oilfield Svcs/Equip.,Energy,1389,United States,United States,United States
Helix Resources Limited (ASX:HLX),ASX:HLX,Metals & Mining,Materials,1000,Australia,"Australia, NZ and Canada",Australia & NZ
"Helixmith Co., Ltd (KOSDAQ:A084990)",KOSDAQ:A084990,Drugs (Biotechnology),Health Care,2836,South Korea,Emerging Markets,Small Asia
HELLA GmbH & Co. KGaA (XTRA:HLE),XTRA:HLE,Auto Parts,Consumer Discretionary,3714,Germany,Developed Europe,EU & Environs
Hellenic Bank Public Company Limited (CSE:HB),CSE:HB,Bank (Money Center),Financials,6020,Cyprus,Developed Europe,EU & Environs
Hellenic Exchanges - Athens Stock Exchange SA (ATSE:EXAE),ATSE:EXAE,Financial Svcs. (Non-bank & Insurance),Financials,6200,Greece,Developed Europe,EU & Environs
Hellenic Petroleum S.A. (ATSE:ELPE),ATSE:ELPE,Oilfield Svcs/Equip.,Energy,2911,Greece,Developed Europe,EU & Environs
Hellenic Telecommunications Organization S.A. (ATSE:HTO),ATSE:HTO,Telecom. Services,Communication Services,4813,Greece,Developed Europe,EU & Environs
Hello Pal International Inc. (CNSX:HP),CNSX:HP,Software (System & Application),Information Technology,7372,Canada,"Australia, NZ and Canada",Canada
HelloFresh SE (XTRA:HFG),XTRA:HFG,Retail (Grocery and Food),Consumer Staples,5960,Germany,Developed Europe,EU & Environs
Helloworld Travel Limited (ASX:HLO),ASX:HLO,Hotel/Gaming,Consumer Discretionary,4700,Australia,"Australia, NZ and Canada",Australia & NZ
HELMA Eigenheimbau Aktiengesellschaft (XTRA:H5E),XTRA:H5E,Homebuilding,Consumer Discretionary,1520,Germany,Developed Europe,EU & Environs
"Helmerich & Payne, Inc. (NYSE:HP)",NYSE:HP,Oil/Gas (Production and Exploration),Energy,1381,United States,United States,United States
Helo Corp. (OTCPK:HLOC),OTCPK:HLOC,Computers/Peripherals,Information Technology,4899,United States,United States,United States
Helpage Finlease Limited (BSE:539174),BSE:539174,Financial Svcs. (Non-bank & Insurance),Financials,6150,India,Emerging Markets,India
Helvetia Holding AG (SWX:HELN),SWX:HELN,Insurance (General),Financials,6311,Switzerland,Developed Europe,EU & Environs
Hemang Resources Limited (BSE:531178),BSE:531178,Retail (Distributors),Industrials,5050,India,Emerging Markets,India
Hemaraj Industrial Property and Leasehold Fund (SET:HPF),SET:HPF,R.E.I.T.,Real Estate,6798,Thailand,Emerging Markets,Small Asia
Hemaraj Leasehold Real Estate Investment Trust (SET:HREIT),SET:HREIT,R.E.I.T.,Real Estate,6798,Thailand,Emerging Markets,Small Asia
Hemas Holdings PLC (COSE:HHL.N0000),COSE:HHL.N0000,Diversified,Industrials,9997,Sri Lanka,Emerging Markets,Small Asia
Hemcheck Sweden AB (publ) (OM:HEMC),OM:HEMC,Healthcare Products,Health Care,3841,Sweden,Developed Europe,EU & Environs
Hemisphere Energy Corporation (TSXV:HME),TSXV:HME,Oil/Gas (Production and Exploration),Energy,1311,Canada,"Australia, NZ and Canada",Canada
