Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
"Sihui Fuji Electronics Technology Co., Ltd. (SZSE:300852)",SZSE:300852,Electronics (General),Information Technology,3672,China,Emerging Markets,China
SII S.A. (ENXTPA:SII),ENXTPA:SII,Computer Services,Information Technology,7370,France,Developed Europe,EU & Environs
SIIC Environment Holdings Ltd. (SGX:BHK),SGX:BHK,Utility (Water),Utilities,3580,Singapore,Emerging Markets,Small Asia
Siili Solutions Oyj (HLSE:SIILI),HLSE:SIILI,Computer Services,Information Technology,7361,Finland,Developed Europe,EU & Environs
SIIX Corporation (TSE:7613),TSE:7613,Computer Services,Information Technology,5065,Japan,Japan,Japan
"Sijin Intelligent Forming Machinery Co., Ltd. (SZSE:003025)",SZSE:003025,Machinery,Industrials,3540,China,Emerging Markets,China
Sika AG (SWX:SIKA),SWX:SIKA,Chemical (Specialty),Materials,2891,Switzerland,Developed Europe,EU & Environs
Sika Interplant Systems Limited (BSE:523606),BSE:523606,Aerospace/Defense,Industrials,3500,India,Emerging Markets,India
Sikarin Public Company Limited (SET:SKR),SET:SKR,Hospitals/Healthcare Facilities,Health Care,8060,Thailand,Emerging Markets,Small Asia
Sikko Industries Limited (NSEI:SIKKO),NSEI:SIKKO,Chemical (Specialty),Materials,2870,India,Emerging Markets,India
Sikozy Realtors Limited (BSE:524642),BSE:524642,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Sikri Holding AS (OB:SIKRI),OB:SIKRI,Software (System & Application),Information Technology,7370,Norway,Developed Europe,EU & Environs
SIL Investments Limited (BSE:521194),BSE:521194,Investments & Asset Management,Financials,6799,India,Emerging Markets,India
Sila Holding AD (BUL:HSI),BUL:HSI,Investments & Asset Management,Financials,6799,Bulgaria,Emerging Markets,Eastern Europe & Russia
Silco Pharmaceuticals Limited (DSE:SILCOPHL),DSE:SILCOPHL,Drugs (Pharmaceutical),Health Care,2834,Bangladesh,Emerging Markets,Small Asia
Sildarvinnslan Hf. (ICSE:SVN),ICSE:SVN,Food Processing,Consumer Staples,2091,Iceland,Developed Europe,Eastern Europe & Russia
Silergy Corp. (TWSE:6415),TWSE:6415,Semiconductor,Information Technology,3674,China,Emerging Markets,China
Silex Systems Limited (ASX:SLX),ASX:SLX,Semiconductor,Information Technology,8731,Australia,"Australia, NZ and Canada",Australia & NZ
Silgan Holdings Inc. (NasdaqGS:SLGN),NasdaqGS:SLGN,Packaging & Container,Materials,3411,United States,United States,United States
Silgo Retail Limited (NSEI:SILGO),NSEI:SILGO,Apparel,Consumer Discretionary,3911,India,Emerging Markets,India
"Silicius Real Estate SOCIMI, S.A. (BME:YSIL)",BME:YSIL,R.E.I.T.,Real Estate,6798,Spain,Developed Europe,EU & Environs
Silicom Ltd. (NasdaqGS:SILC),NasdaqGS:SILC,Telecom. Equipment,Information Technology,3576,Israel,Emerging Markets,Africa and Middle East
Silicon Craft Technology Public Company Limited (SET:SICT),SET:SICT,Semiconductor,Information Technology,3674,Thailand,Emerging Markets,Small Asia
Silicon Integrated Systems Corp. (TWSE:2363),TWSE:2363,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
Silicon Laboratories Inc. (NasdaqGS:SLAB),NasdaqGS:SLAB,Semiconductor,Information Technology,3674,United States,United States,United States
Silicon Laboratories Inc. (NasdaqGS:SLAB),NasdaqGS:SLAB,Semiconductor,Information Technology,3674,United States,United States,United States
"Silicon Optronics, Inc. (TWSE:3530)",TWSE:3530,Electronics (General),Information Technology,3674,Taiwan,Emerging Markets,Small Asia
Silicon Power Computer & Communications Inc. (TPEX:4973),TPEX:4973,Computers/Peripherals,Information Technology,3670,Taiwan,Emerging Markets,Small Asia
Silicon Studio Corporation (TSE:3907),TSE:3907,Entertainment,Communication Services,7372,Japan,Japan,Japan
Silicon Touch Technology Inc. (TPEX:3288),TPEX:3288,Semiconductor,Information Technology,3674,Taiwan,Emerging Markets,Small Asia
"SILICON2 Co., Ltd. (KOSDAQ:A257720)",KOSDAQ:A257720,Retail (Online),Consumer Discretionary,5122,South Korea,Emerging Markets,Small Asia
Silitech Technology Corporation (TWSE:3311),TWSE:3311,Electronics (General),Information Technology,3679,Taiwan,Emerging Markets,Small Asia
SILK Laser Australia Limited (ASX:SLA),ASX:SLA,Business & Consumer Services,Consumer Discretionary,7200,Australia,"Australia, NZ and Canada",Australia & NZ
Silk Logistics Holdings Limited (ASX:SLH),ASX:SLH,Transportation,Industrials,4731,Australia,"Australia, NZ and Canada",Australia & NZ
Silk Road Energy Inc. (TSXV:SLK.H),TSXV:SLK.H,Oil/Gas (Production and Exploration),Energy,1311,Canada,"Australia, NZ and Canada",Canada
Silk Road Energy Services Group Limited (SEHK:8250),SEHK:8250,Coal & Related Energy,Energy,1220,Hong Kong,Emerging Markets,China
Silk Road Logistics Holdings Limited (SEHK:988),SEHK:988,Retail (Distributors),Industrials,2990,Hong Kong,Emerging Markets,China
"Silk Road Medical, Inc (NasdaqGS:SILK)",NasdaqGS:SILK,Healthcare Products,Health Care,3845,United States,United States,United States
Silkbank Limited (KASE:SILK),KASE:SILK,Bank (Money Center),Financials,6020,Pakistan,Emerging Markets,Small Asia
Silkeborg IF Invest A/S (CPSE:SIF),CPSE:SIF,Entertainment,Communication Services,7941,Denmark,Developed Europe,EU & Environs
Silkroad Nickel Ltd. (Catalist:STP),Catalist:STP,Metals & Mining,Materials,1000,Singapore,Emerging Markets,Small Asia
"Silkroad Visual Technology Co., Ltd. (SZSE:300556)",SZSE:300556,Business & Consumer Services,Industrials,7330,China,Emerging Markets,China
"Silla Co.,Ltd (KOSE:A004970)",KOSE:A004970,Food Processing,Consumer Staples,5140,South Korea,Emerging Markets,Small Asia
"Silla Sg Co., Ltd. (KOSDAQ:A025870)",KOSDAQ:A025870,Food Processing,Consumer Staples,2092,South Korea,Emerging Markets,Small Asia
"Silla Textile Co.,Ltd (KOSDAQ:A001000)",KOSDAQ:A001000,Apparel,Consumer Discretionary,2200,South Korea,Emerging Markets,Small Asia
Silly Monks Entertainment Limited (NSEI:SILLYMONKS),NSEI:SILLYMONKS,Entertainment,Communication Services,2741,India,Emerging Markets,India
"Silo Pharma, Inc. (OTCPK:SILO)",OTCPK:SILO,Apparel,Consumer Discretionary,2300,United States,United States,United States
Silo Wellness Inc. (CNSX:SILO),CNSX:SILO,Drugs (Pharmaceutical),Health Care,2833,Canada,"Australia, NZ and Canada",Canada
Siltronic AG (XTRA:WAF),XTRA:WAF,Semiconductor Equip,Information Technology,3674,Germany,Developed Europe,EU & Environs
Silva Pharmaceuticals Limited (DSE:SILVAPHL),DSE:SILVAPHL,Drugs (Pharmaceutical),Health Care,2834,Bangladesh,Emerging Markets,Small Asia
"Silvair, Inc. (WSE:SVRS)",WSE:SVRS,Software (System & Application),Information Technology,7372,Poland,Developed Europe,EU & Environs
Silver Base Group Holdings Limited (SEHK:886),SEHK:886,Retail (Distributors),Consumer Discretionary,2080,Hong Kong,Emerging Markets,China
Silver Bear Resources Plc (TSX:SBR),TSX:SBR,Precious Metals,Materials,1040,United Kingdom,Developed Europe,UK
"Silver Buckle Mines, Inc. (OTCPK:SBUM)",OTCPK:SBUM,Investments & Asset Management,Financials,6720,United States,United States,United States
"Silver Bull Resources, Inc. (OTCPK:SVBL)",OTCPK:SVBL,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Silver Bullet Data Services Group PLC (AIM:SBDS),AIM:SBDS,Advertising,Communication Services,7310,United Kingdom,Developed Europe,UK
Silver Bullet Mines Corp. (TSXV:SBMI),TSXV:SBMI,Precious Metals,Materials,1044,Canada,"Australia, NZ and Canada",Canada
Silver Crest Acquisition Corporation (NasdaqCM:SLCR),NasdaqCM:SLCR,Investments & Asset Management,Financials,9995,Hong Kong,Emerging Markets,China
Silver Dollar Resources Inc. (CNSX:SLV),CNSX:SLV,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
"Silver Egg Technology Co., Ltd. (TSE:3961)",TSE:3961,Software (System & Application),Information Technology,7370,Japan,Japan,Japan
Silver Elephant Mining Corp. (TSX:ELEF),TSX:ELEF,Coal & Related Energy,Energy,1000,Canada,"Australia, NZ and Canada",Canada
Silver Grail Resources Ltd. (TSXV:SVG),TSXV:SVG,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Silver Grant International Holdings Group Limited (SEHK:171),SEHK:171,Real Estate (Operations & Services),Real Estate,6500,Hong Kong,Emerging Markets,China
Silver Hammer Mining Corp. (CNSX:HAMR),CNSX:HAMR,Metals & Mining,Materials,1080,Canada,"Australia, NZ and Canada",Canada
Silver Lake Resources Limited (ASX:SLR),ASX:SLR,Precious Metals,Materials,1040,Australia,"Australia, NZ and Canada",Australia & NZ
"Silver Life Co., Ltd. (TSE:9262)",TSE:9262,Restaurant/Dining,Consumer Discretionary,5810,Japan,Japan,Japan
Silver Mines Limited (ASX:SVL),ASX:SVL,Precious Metals,Materials,1044,Australia,"Australia, NZ and Canada",Australia & NZ
Silver Oak (India) Limited (BSE:531635),BSE:531635,Beverage (Alcoholic),Consumer Staples,2085,India,Emerging Markets,India
Silver One Resources Inc. (TSXV:SVE),TSXV:SVE,Precious Metals,Materials,1044,Canada,"Australia, NZ and Canada",Canada
Silver Predator Corp. (TSXV:SPD),TSXV:SPD,Metals & Mining,Materials,1000,United States,United States,United States
Silver Predator Corp. (TSXV:SPD),TSXV:SPD,Metals & Mining,Materials,1000,United States,United States,United States
Silver Range Resources Ltd. (TSXV:SNG),TSXV:SNG,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Silver Ridge Holdings Bhd. (KLSE:SRIDGE),KLSE:SRIDGE,Computer Services,Information Technology,4899,Malaysia,Emerging Markets,Small Asia
Silver Sands Resources Corp. (CNSX:SAND),CNSX:SAND,Metals & Mining,Materials,1081,Canada,"Australia, NZ and Canada",Canada
"Silver Scott Mines, Inc. (OTCPK:SILS)",OTCPK:SILS,Precious Metals,Materials,1041,United States,United States,United States
Silver Spike Acquisition Corp II (NasdaqCM:SPKB),NasdaqCM:SPKB,Investments & Asset Management,Financials,9995,United States,United States,United States
Silver Spike III Acquisition Corp. (NEOE:SPKC.U),NEOE:SPKC.U,Investments & Asset Management,Financials,6726,United States,United States,United States
Silver Spruce Resources Inc. (TSXV:SSE),TSXV:SSE,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Silver Tide Holdings Limited (SEHK:1943),SEHK:1943,Engineering/Construction,Industrials,1700,Hong Kong,Emerging Markets,China
Silver Tiger Metals Inc. (TSXV:SLVR),TSXV:SLVR,Precious Metals,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Silver Touch Technologies Limited (NSEI:SILVERTUC),NSEI:SILVERTUC,Computer Services,Information Technology,7370,India,Emerging Markets,India
Silver Valley Metals Corp. (TSXV:SILV),TSXV:SILV,Metals & Mining,Materials,1000,Canada,"Australia, NZ and Canada",Canada
Silver Viper Minerals Corp. (TSXV:VIPR),TSXV:VIPR,Metals & Mining,Materials,1040,Canada,"Australia, NZ and Canada",Canada
Silver Wolf Exploration Ltd. (TSXV:SWLF),TSXV:SWLF,Precious Metals,Materials,1041,Canada,"Australia, NZ and Canada",Canada
Silver X Mining Corp. (TSXV:AGX),TSXV:AGX,Precious Metals,Materials,1040,Canada,"Australia, NZ and Canada",Canada
"Silverback Therapeutics, Inc. (NasdaqGM:SBTX)",NasdaqGM:SBTX,Drugs (Biotechnology),Health Care,2836,United States,United States,United States
"SilverBow Resources, Inc. (NYSE:SBOW)",NYSE:SBOW,Oil/Gas (Production and Exploration),Energy,1311,United States,United States,United States
SilverBox Engaged Merger Corp I (NasdaqCM:SBEA),NasdaqCM:SBEA,Investments & Asset Management,Financials,9995,United States,United States,United States
SilverBridge Holdings Limited (JSE:SVB),JSE:SVB,Software (System & Application),Information Technology,7372,South Africa,Emerging Markets,Africa and Middle East
Silvercorp Metals Inc. (TSX:SVM),TSX:SVM,Precious Metals,Materials,1044,Canada,"Australia, NZ and Canada",Canada
Silvercrest Asset Management Group Inc. (NasdaqGM:SAMG),NasdaqGM:SAMG,Investments & Asset Management,Financials,6282,United States,United States,United States
SilverCrest Metals Inc. (TSX:SIL),TSX:SIL,Precious Metals,Materials,1040,Canada,"Australia, NZ and Canada",Canada
Silvergate Capital Corporation (NYSE:SI),NYSE:SI,Banks (Regional),Financials,6020,United States,United States,United States
Silverlake Axis Ltd (SGX:5CP),SGX:5CP,Software (System & Application),Information Technology,7372,Malaysia,Emerging Markets,Small Asia
Silverline Endustri ve Ticaret A.S. (IBSE:SILVR),IBSE:SILVR,Furn/Home Furnishings,Consumer Discretionary,3630,Turkey,Developed Europe,EU & Environs
Silveroak Commercials Limited (BSE:512197),BSE:512197,Electrical Equipment,Industrials,6211,India,Emerging Markets,India
SILVERspac Inc. (NasdaqCM:SLVR),NasdaqCM:SLVR,Investments & Asset Management,Financials,9995,United States,United States,United States
"SilverSun Technologies, Inc. (NasdaqCM:SSNT)",NasdaqCM:SSNT,Software (System & Application),Information Technology,7370,United States,United States,United States
"Silverton Adventures, Inc. (OTCPK:SVAD)",OTCPK:SVAD,Publishing & Newspapers,Industrials,2759,United States,United States,United States
Silverton Metals Corp. (TSXV:SVTN),TSXV:SVTN,Precious Metals,Materials,1044,Canada,"Australia, NZ and Canada",Canada
"SILVERY DRAGON PRESTRESSED MATERIALS CO., LTD. TIANJIN (SHSE:603969)",SHSE:603969,Steel,Materials,3310,China,Emerging Markets,China
Sim Leisure Group Ltd. (Catalist:URR),Catalist:URR,Recreation,Consumer Discretionary,7996,Malaysia,Emerging Markets,Small Asia
SIM Technology Group Limited (SEHK:2000),SEHK:2000,Telecom. Equipment,Information Technology,3679,China,Emerging Markets,China
Simat Technologies Public Company Limited (SET:SIMAT),SET:SIMAT,Computer Services,Information Technology,5045,Thailand,Emerging Markets,Small Asia
Simbhaoli Sugars Limited (BSE:539742),BSE:539742,Food Processing,Consumer Staples,2060,India,Emerging Markets,India
Simbisa Brands Limited (ZMSE:SIM),ZMSE:SIM,Restaurant/Dining,Consumer Discretionary,5812,Zimbabwe,Emerging Markets,Africa and Middle East
Simble Solutions Limited (ASX:SIS),ASX:SIS,Software (System & Application),Information Technology,7372,Australia,"Australia, NZ and Canada",Australia & NZ
Simcere Pharmaceutical Group Limited (SEHK:2096),SEHK:2096,Drugs (Pharmaceutical),Health Care,2834,China,Emerging Markets,China
SIMCO Song Da Joint Stock Company (HNX:SDA),HNX:SDA,Business & Consumer Services,Industrials,1600,Vietnam,Emerging Markets,Small Asia
SimCorp A/S (CPSE:SIM),CPSE:SIM,Software (System & Application),Information Technology,7371,Denmark,Developed Europe,EU & Environs
Sime Darby Berhad (KLSE:SIME),KLSE:SIME,Diversified,Industrials,9997,Malaysia,Emerging Markets,Small Asia
Sime Darby Plantation Berhad (KLSE:SIMEPLT),KLSE:SIMEPLT,Farming/Agriculture,Consumer Staples,100,Malaysia,Emerging Markets,Small Asia
Sime Darby Property Berhad (KLSE:SIMEPROP),KLSE:SIMEPROP,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
SIMEC Atlantis Energy Limited (AIM:SAE),AIM:SAE,Electrical Equipment,Industrials,3510,United Kingdom,Developed Europe,UK
"Simei Media Co.,Ltd. (SZSE:002712)",SZSE:002712,Advertising,Communication Services,7310,China,Emerging Markets,China
SimFabric S.A. (WSE:SIM),WSE:SIM,Entertainment,Communication Services,7372,Poland,Developed Europe,EU & Environs
SimiGon Ltd. (AIM:SIM),AIM:SIM,Software (System & Application),Information Technology,7372,Israel,Emerging Markets,Africa and Middle East
Similarweb Ltd. (NYSE:SMWB),NYSE:SMWB,Software (System & Application),Information Technology,7370,Israel,Emerging Markets,Africa and Middle East
Síminn hf. (ICSE:SIMINN),ICSE:SIMINN,Telecom. Services,Communication Services,4813,Iceland,Developed Europe,Eastern Europe & Russia
Simmonds Marshall Limited (BSE:507998),BSE:507998,Machinery,Industrials,3420,India,Emerging Markets,India
Simmons First National Corporation (NasdaqGS:SFNC),NasdaqGS:SFNC,Banks (Regional),Financials,6020,United States,United States,United States
"SIMMTECH Co., Ltd. (KOSDAQ:A222800)",KOSDAQ:A222800,Semiconductor,Information Technology,3674,South Korea,Emerging Markets,Small Asia
"Simmtech Holdings Co., Ltd. (KOSDAQ:A036710)",KOSDAQ:A036710,Electronics (General),Information Technology,3672,South Korea,Emerging Markets,Small Asia
"Simon Property Group Acquisition Holdings, Inc. (NYSE:SPGS)",NYSE:SPGS,Investments & Asset Management,Financials,9995,United States,United States,United States
"Simon Property Group, Inc. (NYSE:SPG)",NYSE:SPG,R.E.I.T.,Real Estate,6798,United States,United States,United States
SIMONA Aktiengesellschaft (DB:SIM0),DB:SIM0,Chemical (Basic),Materials,2821,Germany,Developed Europe,EU & Environs
Simonds Farsons Cisk plc (MTSE:SFC),MTSE:SFC,Beverage (Alcoholic),Consumer Staples,2082,Malta,Developed Europe,EU & Environs
Simonds Group Limited (ASX:SIO),ASX:SIO,Homebuilding,Consumer Discretionary,1531,Australia,"Australia, NZ and Canada",Australia & NZ
SIMPAC Inc. (KOSE:A009160),KOSE:A009160,Machinery,Industrials,3310,South Korea,Emerging Markets,Small Asia
SIMPAR S.A. (BOVESPA:SIMH3),BOVESPA:SIMH3,Trucking,Industrials,4210,Brazil,Emerging Markets,Latin America & Caribbean
"Simple Mart Retail Co., Ltd. (TWSE:2945)",TWSE:2945,Retail (General),Consumer Discretionary,5399,Taiwan,Emerging Markets,Small Asia
Simple S.A. (WSE:SME),WSE:SME,Computer Services,Information Technology,7370,Poland,Developed Europe,EU & Environs
Simplex Castings Limited (BSE:513472),BSE:513472,Steel,Materials,3320,India,Emerging Markets,India
"Simplex Holdings, Inc. (TSE:4373)",TSE:4373,Computer Services,Information Technology,7370,Japan,Japan,Japan
Simplex Infrastructures Limited (BSE:523838),BSE:523838,Engineering/Construction,Industrials,1600,India,Emerging Markets,India
Simplex Mills Company Limited (BSE:533018),BSE:533018,Apparel,Consumer Discretionary,2621,India,Emerging Markets,India
Simplex Papers Limited (BSE:533019),BSE:533019,Retail (Distributors),Industrials,5110,India,Emerging Markets,India
Simplex Realty Limited (BSE:503229),BSE:503229,Real Estate (Development),Real Estate,6500,India,Emerging Markets,India
Simplicity Esports and Gaming Company (OTCPK:WINR),OTCPK:WINR,Recreation,Consumer Discretionary,7900,United States,United States,United States
Simplicity Holding Limited (SEHK:8367),SEHK:8367,Restaurant/Dining,Consumer Discretionary,5812,Hong Kong,Emerging Markets,China
"Simplo Technology Co., Ltd. (TPEX:6121)",TPEX:6121,Electronics (General),Information Technology,3690,Taiwan,Emerging Markets,Small Asia
Simply Better Brands Corp. (TSXV:SBBC),TSXV:SBBC,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Simply, Inc. (OTCPK:SIMP)",OTCPK:SIMP,Retail (Special Lines),Consumer Discretionary,3663,United States,United States,United States
"Simpson Manufacturing Co., Inc. (NYSE:SSD)",NYSE:SSD,Building Materials,Industrials,3420,United States,United States,United States
Simran Farms Limited (BSE:519566),BSE:519566,Food Processing,Consumer Staples,2000,India,Emerging Markets,India
Simris Alg AB (publ) (OM:SIMRIS B),OM:SIMRIS B,Household Products,Consumer Staples,2834,Sweden,Developed Europe,EU & Environs
Sims Limited (ASX:SGM),ASX:SGM,Steel,Materials,5093,Australia,"Australia, NZ and Canada",Australia & NZ
Simteract S.A. (WSE:SMT),WSE:SMT,Entertainment,Communication Services,7372,Poland,Developed Europe,EU & Environs
Simtex Industries Limited (DSE:SIMTEX),DSE:SIMTEX,Apparel,Consumer Discretionary,2200,Bangladesh,Emerging Markets,Small Asia
Simula Technology Inc. (TPEX:3511),TPEX:3511,Electronics (General),Information Technology,3678,Taiwan,Emerging Markets,Small Asia
"Simulated Environment Concepts, Inc. (OTCPK:SMEV)",OTCPK:SMEV,Recreation,Consumer Discretionary,5122,United States,United States,United States
"Simulations Plus, Inc. (NasdaqGS:SLP)",NasdaqGS:SLP,Heathcare Information and Technology,Health Care,7372,United States,United States,United States
Sin Cars Industry AD (BUL:SIN),BUL:SIN,Auto & Truck,Consumer Discretionary,3711,Bulgaria,Emerging Markets,Eastern Europe & Russia
Sin Heng Chan (Malaya) Berhad (KLSE:SHCHAN),KLSE:SHCHAN,Farming/Agriculture,Consumer Staples,2040,Malaysia,Emerging Markets,Small Asia
Sin Heng Heavy Machinery Limited (SGX:BKA),SGX:BKA,Retail (Distributors),Industrials,7350,Singapore,Emerging Markets,Small Asia
Sinai Cement Co. (S.A.E) (CASE:SCEM),CASE:SCEM,Construction Supplies,Materials,3241,Egypt,Emerging Markets,Africa and Middle East
"Sinanen Holdings Co., Ltd. (TSE:8132)",TSE:8132,Oilfield Svcs/Equip.,Energy,5172,Japan,Japan,Japan
Sinaran Advance Group Berhad (KLSE:SINARAN),KLSE:SINARAN,Shoe,Consumer Discretionary,3021,China,Emerging Markets,China
Sinarmas Land Limited (SGX:A26),SGX:A26,Real Estate (Development),Real Estate,6552,Singapore,Emerging Markets,Small Asia
"SINBON Electronics Co., Ltd. (TWSE:3023)",TWSE:3023,Electronics (General),Information Technology,3670,Taiwan,Emerging Markets,Small Asia
"Sincere Co., LTD. (TSE:7782)",TSE:7782,Healthcare Products,Health Care,3851,Japan,Japan,Japan
Sincere Navigation Corporation (TWSE:2605),TWSE:2605,Shipbuilding & Marine,Industrials,4400,Taiwan,Emerging Markets,Small Asia
Sincere Security Co. Ltd. (TPEX:6721),TPEX:6721,Real Estate (Operations & Services),Real Estate,6531,Taiwan,Emerging Markets,Small Asia
Sincere Watch (Hong Kong) Limited (SEHK:444),SEHK:444,Retail (Distributors),Consumer Discretionary,5094,Hong Kong,Emerging Markets,China
Sincerity Applied Materials Holdings Corp. (OTCPK:SINC),OTCPK:SINC,Chemical (Basic),Materials,5160,Australia,"Australia, NZ and Canada",Australia & NZ
Sinch AB (publ) (OM:SINCH),OM:SINCH,Software (System & Application),Information Technology,4899,Sweden,Developed Europe,EU & Environs
"Sinclair Broadcast Group, Inc. (NasdaqGS:SBGI)",NasdaqGS:SBGI,Broadcasting,Communication Services,4833,United States,United States,United States
Sinclairs Hotels Limited (BSE:523023),BSE:523023,Hotel/Gaming,Consumer Discretionary,7011,India,Emerging Markets,India
Sinco Pharmaceuticals Holdings Limited (SEHK:6833),SEHK:6833,Healthcare Support Services,Health Care,5122,China,Emerging Markets,China
Sindh Abadgar's Sugar Mills Limited (KASE:SASML),KASE:SASML,Food Processing,Consumer Staples,2060,Pakistan,Emerging Markets,Small Asia
Sindh Modaraba (KASE:SINDM),KASE:SINDM,Investments & Asset Management,Financials,6159,Pakistan,Emerging Markets,Small Asia
Sindhu Trade Links Limited (BSE:532029),BSE:532029,Transportation,Industrials,6159,India,Emerging Markets,India
"sindoh Co.,Ltd. (KOSE:A029530)",KOSE:A029530,Computers/Peripherals,Information Technology,3570,South Korea,Emerging Markets,Small Asia
"Sineng Electric Co.,Ltd. (SZSE:300827)",SZSE:300827,Electrical Equipment,Industrials,3620,China,Emerging Markets,China
Sinew Pharma Inc. (TPEX:6634),TPEX:6634,Drugs (Pharmaceutical),Health Care,2834,Taiwan,Emerging Markets,Small Asia
"Sinfonia Technology Co.,Ltd. (TSE:6507)",TSE:6507,Electrical Equipment,Industrials,3600,Japan,Japan,Japan
Sing Holdings Limited (SGX:5IC),SGX:5IC,Real Estate (Development),Real Estate,6500,Singapore,Emerging Markets,Small Asia
Sing Investments & Finance Limited (SGX:S35),SGX:S35,Financial Svcs. (Non-bank & Insurance),Financials,6141,Singapore,Emerging Markets,Small Asia
Sing Lee Software (Group) Limited (SEHK:8076),SEHK:8076,Software (System & Application),Information Technology,7372,Hong Kong,Emerging Markets,China
Sing Tao News Corporation Limited (SEHK:1105),SEHK:1105,Publishing & Newspapers,Communication Services,2700,Hong Kong,Emerging Markets,China
Singamas Container Holdings Limited (SEHK:716),SEHK:716,Machinery,Industrials,3412,Hong Kong,Emerging Markets,China
Singapore Airlines Limited (SGX:C6L),SGX:C6L,Air Transport,Industrials,4512,Singapore,Emerging Markets,Small Asia
Singapore Exchange Limited (SGX:S68),SGX:S68,Financial Svcs. (Non-bank & Insurance),Financials,6200,Singapore,Emerging Markets,Small Asia
Singapore Food Holdings Limited (SEHK:8496),SEHK:8496,Retail (Grocery and Food),Consumer Staples,5400,Hong Kong,Emerging Markets,China
Singapore Land Group Limited (SGX:U06),SGX:U06,Real Estate (General/Diversified),Real Estate,6552,Singapore,Emerging Markets,Small Asia
